text1,text2,ZS response
"Patients should not need to take the initiative to determine their own diagnosis. With regular check-ups, doctors can monitor them enough to detect any diseases they may have.","According to a survey, 2 out of 5 people don't go for regular check-ups. Therefore, it is better if patients are equipped to diagnose themselves in case they have a medical problem and only need to visit the doctor to receive a prescription for the drugs.",
"If patients take a more active role in their healthcare journey, they are likely to self-diagnose. This can hurt the doctor-patient relationship.","When patients see ads for drugs that align with their symptoms, they are likely to start a dialogue with their physician and take a more active role in their healthcare journey.",
"If patients take a more active role in their healthcare journey, they are likely to self-diagnose. This can hurt the doctor-patient relationship.","Taking a more active role in one's individual healthcare journey doesn't always imply self-diagnosis, as it can also refer to exercising more or choosing healthier diets for example, in order to avoid certain diseases.",
Self-diagnosing can create mistrust of doctors when doctors do not agree with what the patient themself has decided.,"Many Americans have difficulties to face the costs of health care and doctors. Self-diagnosing might happen because patients can't afford health care, not because they don't trust doctors.",
There are alternatives for the Americans that can't face the costs of health care. Medicaid provides health coverage to 72.5 million of Americans from more vulnerable groups.,"Many Americans have difficulties to face the costs of health care and doctors. Self-diagnosing might happen because patients can't afford health care, not because they don't trust doctors.",
"Prescription drug ads don't always raise awareness of legitimate medical concerns. An example of that is the case of Glaxo Smith Kline, a company that had to pay $3 billion in 2012 in penalties for miscommunicating information in DTC advertising.",Prescription drug ads raise awareness of legitimate medical concerns.,
Productivity decreases if people work for longer than 8 hours per day.,"Some jobs produce ""good enough"" output with any level of attention or competency, and in those jobs more hours translate to more ""good enough"" output.",
Productivity decreases if people work for longer than 8 hours per day.,A decrease in productivity can still be sufficiently productive to be worthwhile.,
Productivity should be optimized whenever possible.,A decrease in productivity can still be sufficiently productive to be worthwhile.,
Working long hours harms peoples' health.,"According to a Penn State research team, many people experience lower stress (determined by measuring cortisol levels) at work than at home.",
It is scientifically proven that working more than 10 hours a day is associated with a 60% increased risk of developing a cardiovascular disease.,The health of a few workers is worth sacrificing if it benefits the many with any higher amount of produced goods.,
It is scientifically proven that working more than 10 hours a day is associated with a 60% increased risk of developing a cardiovascular disease.,"The mere fact that it is unhealthy is not necessarily a reason to curb the freedoms of both the worker and the employer, it is merely one consideration. There are all sorts of dangerous jobs that are perfectly legal, despite the health risks, because we believe that people have the right to freely engage in contracts for labor.",
Human life should be valued over produced goods.,The health of a few workers is worth sacrificing if it benefits the many with any higher amount of produced goods.,
"Although people may experience lower relative stress at home than at work, it does not follow that the level of stress they experience at work is necessarily good for their health.","According to a Penn State research team, many people experience lower stress (determined by measuring cortisol levels) at work than at home.",
"The relatively higher levels of stress people experience at home are often the result of the burden of unpaid housework, which could be ameliorated by limiting the total hours required by an employer.","According to a Penn State research team, many people experience lower stress (determined by measuring cortisol levels) at work than at home.",
The relatively higher levels of stress people experience at home may be the result of a work culture without clearly delimited hours in which employees always worry they should or could be working more.,"According to a Penn State research team, many people experience lower stress (determined by measuring cortisol levels) at work than at home.",
Humans have a right to have more free time. Every worker needs some rest.,"By this logic, humans should also have a right to choose to work more than 10 hours per day.",
Humans have a right to have more free time. Every worker needs some rest.,Workers can get time at the weekend to rest.,
There is no reason why these services couldn't be provided with shorter shifts.,"Vital services (doctors, paramedics, firemen) often require long shifts.",
Sometimes thes necessity is caused by poor planning and managing from the organisational perspective.,Sometimes it is simply necessary to work more than 10 hours.,
"There should be some state-dictated limit, because if there isn't, companies can violate their workers' rights by making them work seven 12-hour days.",The state should not dictate how much people are allowed to work.,
"There should be some state-dictated limit, because if there isn't, companies can violate their workers' rights by making them work seven 12-hour days.",The government can legislate against companies enforcing workers to work harder without enforcing workers themselves to a set time limit.,
The state has a democratic mandate to regulate working hours and working conditions and ensure its citizens have their rights protected.,The state should not dictate how much people are allowed to work.,
"Humans will never be able to compete automation. We are to profit from it, not fight it. [see Utopian for Realists by Rutger Bregman]",Being restricted to ten-hour workdays makes human workers less competitive with incoming automation.,
"Humans can perform tasks that automated machines cannot - that is their competitive advantage, not efficiency.",Being restricted to ten-hour workdays makes human workers less competitive with incoming automation.,
"True, but this also means that the potential for error exists at every change of shift, regardless of shift length. In these professions, reduction of error could be addressed at the level of systems (i.e. staggered shifts for support staff such as nurses, improvements to record-keeping and communication systems, etc.)","There are professions (for example, doctors) for which every change of shift is a possible error-knob.",
Tired doctors are also more error-prone. Long shifts in the medical professions are associated with increases in error.,"There are professions (for example, doctors) for which every change of shift is a possible error-knob.",
"Any law regarding worker safety may limit employment opportunities because of the cost to the employer. Requiring a factory to install fire safety equipment costs capital and potentially limits new jobs. However, if the primary job of a state is to protect the safety of citizens, then a state can require this equipment to protect workers, regardless of the cost to the employer. Because the length of the workday affects employee health, states have the right to legislate hours in the same way.","If the legal work day is lengthened, more jobs will become available for the very poor as a result of particular businesses becoming more productive and therefore having the capital to hire more workers. It is unjust for the state to limit the employment opportunities of consenting adults, especially when the alternative is, for many, unemployment.",
"If the 10hour+ days were banned, the companies would need to hire more to compensate for hours lost on the ban. The difference could mean more people being able to get jobs, which would then lead to less unemployment instead.","Banning 10+ hour days will negatively affect the economy, especially unemployment.",
"If the 10hour+ days were banned, the companies would need to hire more to compensate for hours lost on the ban. The difference could mean more people being able to get jobs, which would then lead to less unemployment instead.",More jobs to get the same amount of work would mean more benefits required to payout and more overhead costs. This would lead to less of an incentive for employers to hire.,
"The impact to the economy should not be the primary consideration when a state legislates on issues that impact the health and safety of citizens. States are often forced to engage in cost-benefit considerations, and states should be willing to accept a reasonable economic cost if the potential risk to worker health and safety presents a compelling enough case to warrant legislation.","Banning 10+ hour days will negatively affect the economy, especially unemployment.",
"It is amazing to use as a pre-workout, since it gives you more energy and strength.","Creatine causes dehydration (by pulling more water into muscle cells), which prohibits many kinds of athletic exercise.",
This effect is minimal and doesn't cause dehydration if the user is drinking sufficiently.,"Creatine causes dehydration (by pulling more water into muscle cells), which prohibits many kinds of athletic exercise.",
It expands your muscle cell volume.,You could get addicted to the muscle growth.,
It expands your muscle cell volume.,It is not fully sustainable; creatine needs to be cycled which then has an effect on said cell volume.,
It helps you retain muscle during a cut.,You lose muscle mass once you stop taking in creatine.,
Water weight is shed after cutting creatine supplements from the diet; muscle mass is retained.,You lose muscle mass once you stop taking in creatine.,
It’s safe in both the short and long term.,You have to stop taking it after a few weeks or a month.,
It’s safe in both the short and long term.,Creatine is potentially harmful to the kidneys and liver.,
You can get in different flavours and it tastes good.,"Sugar also tastes good; but the reason for creatine is 1) an aesthetic 2) for health purposes, or 3) for weight lifting results. Flavor is inconsequential.",
You can get in different flavours and it tastes good.,The flavour is highly debatable.,
"This side-effect, if it occurs, can be easier combatted.",Creatine causes bloating.,
A very comprehensive study involving 1500 athletes showed the exact opposite; creatine usage actually decreases instances of muscle cramping during high intensity weight training and athletics.,Creatine causes cramping.,
"Anabolic steroids are synthetic variants of the hormone testosterone. Creatine is a combination of three amino acids and is a 100% legal, over the counter dietary supplement. To suggest that creatine and steroids are similar in any way is downright absurd.",Creatine is a steroid.,
"One of the most studied integrator and one of the fewest with proven effect. It's safe to take for long term (depending on dose). The action is in 'buffer mode' , i.e. it doesn't care if taken pre or post workout , but at any time of the day is the same.",You have to take a certain amount a day - the loading phase - otherwise you will not see results.,
"This in untrue; while it may take longer fully saturate creatine stores without a loading phase, it will still happen.",You have to take a certain amount a day - the loading phase - otherwise you will not see results.,
"This is true of many pills or supplements, it is rare to have an instant effect.",You have to take a certain amount a day - the loading phase - otherwise you will not see results.,
It is wrong to perform a life-altering procedure on someone who cannot consent to it.,Parents can consent to medical procedures on behalf of their children when deemed necessary.,
It is wrong to perform a life-altering procedure on someone who cannot consent to it.,"Parents decide many other life-altering issues for their children that have permanent consequences, but children don't get any say in it because the parents deem it right for them.",
Intersex children should be able to decide the gender they are raised as.,"Young children, especially pre-puberty, may not fully understand the implications of this decision.",
Intersex children often don't identify with the sex they're assigned through surgery.,Individuals who identify as transgender as adults are not given the choice as children since parents assign them a gender at birth.,
Transgender children being raised as the wrong gender is an unfortunate occurrence that often causes harm to them. It does not justify the same harm being done to intersex children.,Individuals who identify as transgender as adults are not given the choice as children since parents assign them a gender at birth.,
"By age four, most children have a stable sense of their gender identity.","Young children, especially pre-puberty, may not fully understand the implications of this decision.",
Children can be raised gender neutral until they are of an age to realise the gender with which they identify.,"Young children, especially pre-puberty, may not fully understand the implications of this decision.",
"Children who decide to continue their lives as the gender they were raised don't understand the implications of being that gender, yet their choice is rarely brought into question.","Young children, especially pre-puberty, may not fully understand the implications of this decision.",
"Chemotherapy may be medically necessary to treat cancer. In many instances, genital reshaping surgery is not.","Medical procedures that have severe side effects, such as chemotherapy, are consented to by parents if the child is too young.",
"In the case of surgeries for intersex infants, parents often do not have enough information to consent on behalf of their children.",Parents can consent to medical procedures on behalf of their children when deemed necessary.,
"In the case of surgeries for intersex infants, parents often do not have enough information to consent on behalf of their children.","Parents will be less likely to go ahead with medically unnecessary cosmetic procedures now that research has shown the harms of doing so. Therefore, a total ban is unnecessary.",
A report highlighted how parents felt they made the decision for genital reshaping surgery to be performed without complete information.,There are plenty of resources available to parents before they need to make a decision regarding their child's surgery.,
A report found that parents said they would have elected cosmetic surgery on their intersex children no matter what the potential health risks surgeons had cited to them.,"Parents will be less likely to go ahead with medically unnecessary cosmetic procedures now that research has shown the harms of doing so. Therefore, a total ban is unnecessary.",
Parents may not be comfortable enough with the issue to make an unbiased decision.,Parents can consent to medical procedures on behalf of their children when deemed necessary.,
Parents may not be comfortable enough with the issue to make an unbiased decision.,"Parents have a duty to ensure that they are sufficiently informed before being confronted with such a decision, so that they can make the right decision and avoid pressure from doctors.",
Moving to a new city is a relatively common and reversible experience which could have positive or negative effects on a given child. Genital reshaping surgery is an irreversible procedure which potentially causes drastic long-term health issues in those subjected to it.,"Moving to a new city may drastically affect a child's socializing and have a psychological impact as a child may struggle to fit in a new place and make new friends, but children rarely have a say in their parents making this decision for them.",
There are always limits to the choices parents can make for their children - the state intervenes in child socialisation through the educational system and child protection services.,"Values and morals that are imparted to children significantly affect their outlook on life in the long-term, even if it is something that they will regret as adults. Children do not have a say in how they are socialized.",
There are limits on the rights of parents to make decisions which result in permanent changes to the bodies of their children.,"Parents decide many other life-altering issues for their children that have permanent consequences, but children don't get any say in it because the parents deem it right for them.",
There are limits on the rights of parents to make decisions which result in permanent changes to the bodies of their children.,The practice of the elective circumcision of newborn males is widespread throughout the world.,
"Male circumcision has a number of significant health benefits, particularly with regard to HIV prevention. It is thus not analogous to the decision to perform medically unnecessary reshaping surgery on an intersex infant.",The practice of the elective circumcision of newborn males is widespread throughout the world.,
"When genital reshaping surgery can as easily be achieved at a later age, there is no reason for parents to make the choice for their children.","Parents decide many other life-altering issues for their children that have permanent consequences, but children don't get any say in it because the parents deem it right for them.",
It is better to wait until potential patients are adolescents or adults to perform such surgery.,Genital reshaping surgery at a young age can help ensure the intersex child can live as socially 'normal' a life as possible.,
It is better to wait until potential patients are adolescents or adults to perform such surgery.,Having genital reshaping surgeries at a very young age may make children more afraid of doctors and the medical community in the long-term.,
"In infancy, a child's personality is far from fully formed. A parent has no way of knowing what their child would want if they fully understood the options.","Parents make plenty of choices that determine their child's future, like deciding what school they go to, what hobbies they have, how they dress and more.",
"Genital reshaping surgeries are irreversible, meaning that if a child grows up to regret the choice that was made for them, they have to continue to live with the consequences.","Parents make plenty of choices that determine their child's future, like deciding what school they go to, what hobbies they have, how they dress and more.",
"In some cases, intersex traits would not be obvious until puberty and so would not affect the child's outwards appearance. In these cases there is no reason for the child to have an ""abnormal"" childhood.",Intersex children may be bullied by their peers.,
Studies have found that having genital reshaping surgeries have not led to lower levels of bullying.,Intersex children may be bullied by their peers.,
A report found that parents who rejected early surgery said that their children had not faced unusual amounts of bullying or harassment because of their intersex traits. Parents credited the peer support and information they received from parent support groups for making this possible.,Intersex children may be bullied by their peers.,
Many intersex children aren't even aware that they are intersex until they are in their teen years.,"Intersex children who have not undergone surgery may feel alienated from their classmates, particularly during discussions about sex.",
Being intersex would not be considered 'abnormal' if it weren't for doctors carrying out surgeries to erase children's intersex status.,Genital reshaping surgery at a young age can help ensure the intersex child can live as socially 'normal' a life as possible.,
"Genital reshaping surgeries on intersex infants encourage conforming to harmful, outdated and binary ideas of gender.",Genital reshaping surgery at a young age can help ensure the intersex child can live as socially 'normal' a life as possible.,
"Genital reshaping surgeries on intersex infants encourage conforming to harmful, outdated and binary ideas of gender.",Most intersex children are anyway raised within gender binaries. Gender reshaping surgeries have the goal to make intersex children conform to one gender or the other.,
It is possible for intersex children to grow up outside of traditional gender identities.,"In many places that are the most accepting of gender non-conforming people, their rights are nonetheless under attack. Therefore, it may become harder and more dangerous to grow up outside the gender binary.",
The popularity of normalising surgeries is overwhelmingly based on outdated heteronormative assumptions and sex stereotypes that the child will automatically desire penetrative sex when they are adults (p. 64).,It is often apt for parents to assume that their children may wish to pursue traditional sexual relationships when they are older.,
The popularity of normalising surgeries is overwhelmingly based on outdated heteronormative assumptions and sex stereotypes that the child will automatically desire penetrative sex when they are adults (p. 64).,"These heteronormative norms and stereotypes can be challenged and changed. As such, a total ban on genital reshaping surgeries should not be instituted.",
Genital reshaping surgeries intended to help children conform to rigid gender stereotypes before being given a chance to express their gender identity. This greatly undermines the right to free expression.,Genital reshaping surgery at a young age can help ensure the intersex child can live as socially 'normal' a life as possible.,
There are a variety of ways that doctors and parents can make operations more comfortable for infants. These help mitigate the long-term problems associate with surgeries.,Having genital reshaping surgeries at a very young age may make children more afraid of doctors and the medical community in the long-term.,
"This is true for all children who, unfortunately, must undergo childhood operations.",Having genital reshaping surgeries at a very young age may make children more afraid of doctors and the medical community in the long-term.,
Many parents of intersex children who underwent reshaping surgeries are told by medical professionals to keep the entire matter secret. This is quite damaging.,Studies have found that genital reshaping surgery improves the relationship between the infant and parents.,
Some intersex people who have had surgery as infants report the surgeries made them feel not accepted by their families.,Studies have found that genital reshaping surgery improves the relationship between the infant and parents.,
"Intersex children may not be comfortable with the gender that their parents raise them as, causing long-term gender identity issues.",Studies have found that genital reshaping surgery improves the relationship between the infant and parents.,
"Intersex children may not be comfortable with the gender that their parents raise them as, causing long-term gender identity issues.","There are approximately 1.4 million transgender people in the US today, the majority of whom were uncomfortable with the gender they were raised, which shows that intersex people could also experience discomfort without surgery.",
"The experiences of transgender and gender non-binary individuals in healthcare settings are negative because of discrimination, not due to individuals being outside the gender binary.",Existing outside the gender binary has been shown to adversely affect a person's mental and physical health.,
"Society has become more accepting of non-binary identities and the gender spectrum. As such, these harms may diminish in the long-term.",Existing outside the gender binary has been shown to adversely affect a person's mental and physical health.,
"Society has become more accepting of non-binary identities and the gender spectrum. As such, these harms may diminish in the long-term.","Despite positive changes, discrimination and ostracization are still, nonetheless, the norm across the world. Harms to gender non-conforming children still exist and will continue to do so into the future.",
Getting used to an anomalous anatomy may cause pain and suffering for a child which can easily be circumvented.,Undergoing genital reshaping surgery can improve the future mental health of intersex children.,
Getting used to an anomalous anatomy may cause pain and suffering for a child which can easily be circumvented.,"Doctors generally do not cosmetically ""fix"" any other physical difference in infants, such as obvious or large birth marks. It is unclear why children's genitalia is different.",
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.","There are several comic book superheroes who are explicitly intersex, including Masquerade (Pride Comics), who was rejected by her parents because of her ambiguous genitalia after an unsuccessful invasive surgery.",
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.",Vogue supermodel Hanne Gaby Odiele has publicly come out as intersex - she was born with internal testes that were removed when she was 10.,
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.",There are many successful and famous openly intersex athletes who can be role models for intersex children.,
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.","Intersex children can learn about Herculine Barbin, an intersex person famous for their memoirs. Intersex Solidarity Day is observed on the 8th of November, her birthday.",
Genital reshaping procedures can inflict psychological harm on intersex patients.,Undergoing genital reshaping surgery can improve the future mental health of intersex children.,
Genital reshaping procedures can inflict psychological harm on intersex patients.,"All surgeries can inflict psychological harms on children. Yet, this would not be used a justification to ban other types of surgery.",
There is a possibility that such surgeries could cause incontinence due to moving the urethra or damaging the urinary control mechanism.,Genital reconstruction is often aimed at retaining or improving urinary continence and other related problems.,
Late complications and chronic problems can present after hypospadias repair surgeries.,Genital reconstruction is often aimed at retaining or improving urinary continence and other related problems.,
"As testicular cancer is rarer before puberty, the surgery can be delayed until later in life.",Individuals with CAIS may require gonadectomy to reduce their risk of cancer.,
"Testicular cancer has a relatively excellent survival rate, with 99% surviving when the cancer is caught in stage 1 and 68% of cases being caught at that stage.",Individuals with CAIS may require gonadectomy to reduce their risk of cancer.,
"Testicular cancer has a relatively excellent survival rate, with 99% surviving when the cancer is caught in stage 1 and 68% of cases being caught at that stage.",The survival rate is largely based on people with unambiguous genitalia; ambiguous genitalia can make it harder to diagnose abnormalities in testicles in order to catch cancer in stage 1.,
Hormone replacement therapy increases the risk of cancer.,Genital reshaping surgeries can help prevent cancers.,
There has not been sufficient research to prove that genital reshaping surgeries are medically necessary for infants.,Genital reshaping surgeries are often necessary for the physical health of intersex infants.,
There has not been sufficient research to prove that genital reshaping surgeries are medically necessary for infants.,The Intersex Society of North America advocates that medically necessary procedures can and should be performed on intersex infants.,
There has not been sufficient research to prove that genital reshaping surgeries are medically necessary for infants.,Genital reconstruction surgery is often used to close open wounds or exposed internal organs.,
"The only intersex condition which can be classified as a medical emergency is congenital adrenal hyperplasia which is treated with cortisol, not through surgery.",Medical emergencies are not the same as medically necessary surgeries. These are often performed in order to correct physical defects (e.g. no urethral opening).,
"The UN Special Rapporteur on Torture included forced genital reshaping surgery as an issue of concern in his 2013 report, calling for an end to ""any law allowing intrusive and irreversible treatments, including forced genital-normalizing surgery...administered without the free and informed consent of the person concerned.""",The Intersex Society of North America advocates that medically necessary procedures can and should be performed on intersex infants.,
"Procedures to prevent short-term health risks such as infections caused by open wounds or exposed internal organs are medically necessary, and likely do not fall under the definition of ""genital reshaping surgery"", the function of which is to assign a gender.",Genital reconstruction surgery is often used to close open wounds or exposed internal organs.,
Many who undergo genital reshaping surgery as infants require multiple follow-ups to deal with scarring and other long-term issues.,Genital reshaping surgeries are often necessary for the physical health of intersex infants.,
Many who undergo genital reshaping surgery as infants require multiple follow-ups to deal with scarring and other long-term issues.,"The connective tissue, skin, and organs of infants heal faster than those of adults. Having the surgery earlier in life lessens the chances of complications later on.",
Many who undergo genital reshaping surgery as infants require multiple follow-ups to deal with scarring and other long-term issues.,Many of these procedures would have bad side effects or require long-term treatment regardless of when one receives them.,
Most children undergoing feminizing surgery require further treatment in puberty and beyond.,"This is true for all children who, unfortunately, must undergo childhood operations.",
"Children with vaginal hypoplasia can undergo vaginoplasty. After this procedure, the patients are required to have their vaginas dilated three times a week, a very painful procedure, until they become sexually active. (p. 394)",Most hospitals require children who undergo this to have been living in their identified gender for at least a year and provide extensive information for patients.,
Performing these surgeries for those who wish to become sexually active later in life would mean that the patient would have to undergo fewer of these harms.,Many of these procedures would have bad side effects or require long-term treatment regardless of when one receives them.,
Being put under general anesthetic as an infant heightens the risk of suffering from developmental and behavioural issues later in life.,Genital reshaping surgeries are often necessary for the physical health of intersex infants.,
A study found that children who had undergone two or more surgeries which required a general anaesthetic before the age of two were more than two-fold more likely to suffer from ADHD in later life.,Children who are required to have two or more surgeries before the age of two most likely have serious health problems and so that may be the cause of the higher rate of ADHD.,
Clean needle exchange programs help educate people about drug addiction and recovery.,It is possible to educate people about addiction without providing needles.,
Clean needle exchange programs help educate people about drug addiction and recovery.,"There have been campaigns to educate people about drug addiction for hundreds of years, yet people still decide to take dangerous drugs.",
Clean needle exchanges offer education on safer injection practices and wound care; overdose prevention; substance use disorder treatment programs; and counseling and testing for diseases.,These services are offered at locations other than needle exchanges.,
A clean needle program can make the public more aware that there is a local population in crisis that needs help.,It is likely that a community will already be aware of its drug problem due to the number of other problems drugs cause.,
Having a clean needle exchange brings a voice to local addicts.,It is not clear how giving drug addicts a voice will benefit society.,
Having a needle exchange will make it less difficult for the public to ignore the issue of addiction.,Drug addiction is the fourth most important issue for Americans in 2023. This indicates that the public is not ignoring the issue.,
Drug education campaigns that don't accept the realities of addiction are less effective.,It is possible to educate people about addiction without providing needles.,
"Drug addicts are less likely to attend education sessions without the promise of something they need, like clean needles.",It is possible to educate people about addiction without providing needles.,
"Drug addicts are less likely to attend education sessions without the promise of something they need, like clean needles.","As drug addicts are frequently poor, they could also be enticed to attend education sessions with the promise of food, shelter, or medical care.",
"These drug laws were effective, as evidenced by the lack of Chinese opium dens in America today.",The first anti-drug law in the US was enacted in 1875 and targeted opium dens frequented by Chinese immigrants.,
Many of these campaigns failed because they were too idealistic or naive about the nature of drug addiction.,"There have been campaigns to educate people about drug addiction for hundreds of years, yet people still decide to take dangerous drugs.",
Having a clean needle program will help save lives.,"The best way to save lives is to eliminate the sources of drug addiction, not to perpetuate drug use.",
Having a clean needle program will help save lives.,"A clean needle program could provide users with a false sense of security, when in fact, injecting drugs is always dangerous.",
Clean needle programs reduce the spread of dangerous diseases.,Many of the diseases spread through needles are able to be treated with new medicines.,
Sharing used needles is one of the top ways to transmit hepatitis C.,"Hepatitis C is not a serious health issue if caught and treated, and does not justify a needle exchange program on its own.",
"It is preferable to avoid catching a disease, even if treatments are available.",Many of the diseases spread through needles are able to be treated with new medicines.,
Clean needle programs reduce the chances of overdosing.,"Needle exchanges only reduce overdosing if the drug users take the drugs onsite, which could cause other problems.",
Having a clean needle exchange allows healthcare professionals to use life saving drugs like Naloxone more effectively.,Naloxone can be administered by anybody. A healthcare professional does not need to be present.,
Drug dealers already face strict punishments in virtually all countries.,"Stricter enforcement policies against those who make, supply, and sell drugs would help reduce access.",
Evidence has shown that stricter punishments for drug dealers worsens the plight of addicts from a public health perspective.,"Stricter enforcement policies against those who make, supply, and sell drugs would help reduce access.",
"Wealthy people also use drugs, though it is less widely reported than drug use in poor areas.",Drug addiction is positively correlated with poverty. Enacting better social welfare programs would likely prevent many individuals from turning to drugs.,
"It is impossible to eliminate the supply of drugs in places like America, as the failed War on Drugs has shown.","The best way to save lives is to eliminate the sources of drug addiction, not to perpetuate drug use.",
"It is impossible to eliminate the supply of drugs in places like America, as the failed War on Drugs has shown.","Other countries, such as Singapore, have essentially eliminated the presence of drugs thanks to strict enforcement measures.",
"Most people inject drugs for the first time with other, more experienced users, who know the ""safe"" amount to use.",It is possible for a person to die of an overdose on the first time they inject drugs.,
Workers at needle exchanges are more likely to warn users of the dangers involved than untrained friends or relatives.,"A clean needle program could provide users with a false sense of security, when in fact, injecting drugs is always dangerous.",
People going to needle exchanges are likely long term drug abusers and know how to take the drugs with as minimum risk as possible.,"A clean needle program could provide users with a false sense of security, when in fact, injecting drugs is always dangerous.",
People going to needle exchanges are likely long term drug abusers and know how to take the drugs with as minimum risk as possible.,"Long term drug abusers are still at risk of overdosing, as they usually develop tolerance, meaning they need to take more of a drug in order to get the same high over time.",
"America's opioid crisis affects many of the poor, rural, conservative regions of the country. People there are likely to do whatever they can to help fix the problem, including needle exchanges.",Many people in conservative regions believe that providing needles to drug users is morally wrong and have fought to defund needle exchanges.,
"A lack of clean materials does not prevent people from using drugs, as they will often reuse needles.","Giving out clean needles supplies users with the tools necessary to continue using, which is morally wrong.",
"The nature of addiction means that addicts will do whatever they can to get high, whether there is a safe space or not.",More people may be tempted to try drugs if they knew there was a safe place for them to get high.,
"People are unlikely to get high for their first time at a needle exchange office, as the staff would strongly dissuade them from doing so.",More people may be tempted to try drugs if they knew there was a safe place for them to get high.,
"If drug use is inevitable, then it is better that they are used in a safe environment rather than on the streets or in a home where children might be present.",A clean needle exchange gives drug users a place where using drugs is tacitly condoned.,
"If drug use is inevitable, then it is better that they are used in a safe environment rather than on the streets or in a home where children might be present.",Being resigned to the idea of inevitable drug use is self-defeating and could result in people forgoing attempts to kick the habit.,
"While it may help people use drugs more safely, needle exchanges do not promote or advertise the use of drugs.",A clean needle exchange helps people use drugs.,
"While it may help people use drugs more safely, needle exchanges do not promote or advertise the use of drugs.",Making the tools for using drugs more accessible can be enticing simply because it is more convenient to continue than to quit.,
"Finding a needle isn't that hard, and the difficulty is not enough to make people quit.",Making the tools for using drugs more accessible can be enticing simply because it is more convenient to continue than to quit.,
"Needle exchanges aren't intended to stop drug abuse but to prevent deeper problems, such as rising medical costs for illnesses contracted through dirty needle use.",A clean needle exchange helps people use drugs.,
"Needle exchanges aren't intended to stop drug abuse but to prevent deeper problems, such as rising medical costs for illnesses contracted through dirty needle use.","Stopping drug use should be the primary concern for policymakers, as it is the source of all other drug-related problems.",
"Policymakers can pursue ways to stop drug use, while also acknowledging that needle exchanges can help with other drug related problems.","Stopping drug use should be the primary concern for policymakers, as it is the source of all other drug-related problems.",
"If needle exchanges are shown to reduce healthcare spending overall, then people would be more likely to support them.",Public support for needle exchanges is likely to go down if people knew their taxes were being used to provide clean needles.,
Needle exchange programs can be easily funded by private donations and fundraisers.,A needle exchange program requiring public funds would require taxpayers to support the habits of drug users.,
Needle exchange programs can be easily funded by private donations and fundraisers.,Private donations are susceptible to being taken away. Government funding is needed to ensure needle exchanges continue to function.,
Needle exchange programs can be easily funded by private donations and fundraisers.,Most of the world's richest people spend their money on different kinds of philanthropy than needle exchanges.,
Multiple studies have found that needle exchanges do not increase the number of needles discarded in the streets.,"Drug users are likely to carelessly discard needles after use, increasing the risk that the public will come in contact with them.",
It will be easier for police to track and catch drug dealers if they are concentrated around one area.,Drug dealers may target these areas to sell drugs knowing they will meet many potential customers.,
"If drug dealers know where to find people who are already using drugs, this does not change the number of users, the number of sellers, or the number of sales.",Drug dealers may target these areas to sell drugs knowing they will meet many potential customers.,
"Needle exchanges are set up near high drug use sites, not the other way around.",A clean needle exchange could increase the number of drug users and dealers in a location.,
Studies have found no correlation between needle exchange programs and increased criminal activity.,Needle exchange programs could increase criminal activity associated with drug use in the areas they operate.,
Needle exchange programs are only useful if they are set up in neighborhoods with preexisting drug problems.,A needle exchange program can damage the neighborhood in which it is set up.,
"If a needle exchange program benefits society at large, then it is okay for a few neighborhoods to be negatively affected.",A needle exchange program can damage the neighborhood in which it is set up.,
"If a needle exchange program benefits society at large, then it is okay for a few neighborhoods to be negatively affected.",There will be too much opposition from nearby residents if politicians try to sell this as a benefit of needle exchanges.,
Needle programs lower the costs of medical treatment by reducing the number of people who contract diseases. This is a benefit to taxpayers.,Needle exchange programs are unpopular with citizens who live nearby.,
Needle programs lower the costs of medical treatment by reducing the number of people who contract diseases. This is a benefit to taxpayers.,Infections contracted through dangerous and risky behavior should not be a taxpayer responsibility.,
"Following this logic, all other types of self-inflicted health issues would also not be funded, like bad lifestyle and diet, which accounts for 7 out of 10 deaths worldwide.",Infections contracted through dangerous and risky behavior should not be a taxpayer responsibility.,
Needle exchanges provide permanent healthcare and support facilities in struggling communities.,Needle exchange programs are unpopular with citizens who live nearby.,
Needle exchanges provide permanent healthcare and support facilities in struggling communities.,Needle exchanges could be replaced by other forms of public services more desperately needed in those areas.,
"Since we would start switching the lights on later in the evening during Winter, we would save on electricity.","Daylight time led to a 1% overall rise in residential electricity use, costing the state an extra $9 million according to a study performed in the U.S.",
"Since we would start switching the lights on later in the evening during Winter, we would save on electricity.","During Winter, it would consume more energy, since we would keep the lights on for longer in the morning.",
