text1,text2,ZS response,final_val
"This only means that it is unacceptable to certain groups of society, not the whole, as the original claim of the debate says.",Some Christians argue that masturbation goes against the natural order of intercourse (within marriage).,Divergent,Divergent
That it is very common gives a strong indication that it is probably not harmful.,"Popularity is not an indication of harm, as many things have been harmful that was common practice.",Divergent,Divergent
"Racism harms others, the more so when it is normalized. Masturbation does not.","An act being normal does not qualify that act as being ok. For example, when being racist was considered 'normal'.",Not Divergent,Not Divergent
Masturbation is the safest alternative to sex.,"""Although masturbation is the safest sex of all, negative feelings that may be associated with it can threaten one’s individual health and well-being."" p.11",Not Divergent,Not Divergent
Masturbation is the safest alternative to sex.,The 'safest' sex alternative is no sex at all.,Divergent,Divergent
This is a result of perceptions of masturbation and is not a rebuttal of the action.,Some people experience a 'shame spiral' over masturbating.,Not Divergent,Not Divergent
"Negative feelings over masturbation, such as shame and guilt, arise from its being considered unacceptable.","""Although masturbation is the safest sex of all, negative feelings that may be associated with it can threaten one’s individual health and well-being."" p.11",Not Divergent,Not Divergent
"Masturbation isn't sex, so this does not contradict the claim that masturbation is the safest alternative.",The 'safest' sex alternative is no sex at all.,Divergent,Divergent
"Masturbation isn't sex, so this does not contradict the claim that masturbation is the safest alternative.",Masturbation is sex with oneself.,Divergent,Divergent
"If we accept the Webster dictionary definitions of ""masturbation,"" ""sex,"" and ""intercourse,"" masturbation is definitionally excluded from sex.",Masturbation is sex with oneself.,Divergent,Divergent
Lots of people get horny and have a strong urge to do something sexual. No sex at all isn't a alternative for them.,The 'safest' sex alternative is no sex at all.,Divergent,Divergent
Masturbation and abstinence are equally safe: the chance of STDs and unplanned pregnancy in both cases is zero.,The 'safest' sex alternative is no sex at all.,Not Divergent,Not Divergent
Medical authorities regard masturbation as normal.,Normality in health is not the only determining factor for the permissibility of an action.,Not Divergent,Not Divergent
Masturbation can be the only sexual satisfaction for people who see themselves as too unattractive to find a partner.,A more productive way to deal with a lack of sexual satisfaction is to work on making yourself more attractive so you can get a real sexual partner.,Divergent,Divergent
"On the most fundamental level, whatever one chooses to do with one's body is nobody's business but that individual's.","Not everyone knows of the consequences of their actions, and what is best for them.",Divergent,Divergent
Masturbation done privately and not too often is not harmful.,"Masturbation may be harmful to the individual doing it or to others, and they may not be aware of it.",Divergent,Divergent
"By that logic, we would have to prohibit everything, since nobody can look into the future to be absolutely certain of all consequences of their actions.","Not everyone knows of the consequences of their actions, and what is best for them.",Not Divergent,Not Divergent
"With this reasoning, you would have to prepared to prohibit adults from consuming sugar and salt, swimming in the ocean, bicycling on a public road, running when it's too hot out, going outsde in cold weather without a jacket, and so on forever for fear that adults don't know what is best for them.","Not everyone knows of the consequences of their actions, and what is best for them.",Divergent,Divergent
"This suggests an issue with pornography itself (some of which is actually much more ""ethical"" and ""realistic,"" including amateur style), not with masturbation itself.","Videos featuring sexual intercourse are more often than not, designed to be stimulating for the viewer. With this in mind, the participants may make more noise or express/accept crude language to/from their partner than in real-life, which viewers may then expect from real-life.",Not Divergent,Not Divergent
Masturbation does not require pornography; the ethics of using pornography are a different debate.,Masturbating to sources such as pornographic videos and pictures may decrease arousal towards more realistic sexual experiences.,Not Divergent,Not Divergent
Masturbation does not require pornography; the ethics of using pornography are a different debate.,"Masturbation often takes place with some sort of stimulus, whether that be internal and imaginary or external  (such as pornography). It is therefore useful to discuss masturbation in relationship to these stimuli.",Not Divergent,Not Divergent
This is an extension fallacy. The overarching claim about masturbation does not involve other stimuli.,"Masturbation often takes place with some sort of stimulus, whether that be internal and imaginary or external  (such as pornography). It is therefore useful to discuss masturbation in relationship to these stimuli.",Divergent,Divergent
"Masturbation recreates sex within the boundaries of one's own fantasies. Thus, its a way to play out unrealistic expectations in a safe way.",Masturbation may lead to unrealistic sexual expectations.,Not Divergent,Not Divergent
Multiple sources in mass media also encourage unrealistic expectations of sex and relationships.  These multiple sources in mass media are possibly more influential than the sources used as masturbating material by a smaller part of the population.,Masturbation may lead to unrealistic sexual expectations.,Not Divergent,Not Divergent
Masturbation is a way of discovering your body and what you like. This gives you knowledge and experience that may lead to more realistic sexual expectations.,Masturbation may lead to unrealistic sexual expectations.,Divergent,Divergent
Masturbation is merely the physical act of sexual self-pleasuring.,Masturbation may lead to unrealistic sexual expectations.,Divergent,Divergent
Fantasies do not necessarily occur with masturbation.,"Fantasies, fueled by pornography, do almost always occur with masturbation.",Divergent,Divergent
"Being less aroused could also enable more realistic relationships with others, as the relationship can be driven by things other than one's sex drive.","Masturbation to certain sources may train the brain to become aroused more by those sources and less by real life situations or people, resulting in less motivated people who wish to connect with one another.",Not Divergent,Not Divergent
"Being less aroused could also enable more realistic relationships with others, as the relationship can be driven by things other than one's sex drive.",Sexual activity is associated with reduced strain in relationships especially in men.,Divergent,Divergent
"So do, for instance, social networks. Yet, they doubtfully will be considered unacceptable.",Masturbation can affect your time and lifestyle.,Divergent,Divergent
"It is within each person's decision-making power to allocate time for whatever activities they deem important. Therefore, if a person would like to set aside time to masturbate, they can do so.",Masturbation can affect your time and lifestyle.,Not Divergent,Not Divergent
Masturbation is addictive and therefore not subject to rational decision making.,"Addiction is an issue within a person, not the stimulus. Anything can become addictive, depending on the needs of the person.",Divergent,Divergent
"Some things are more addictive than others, and needs to be handled with caution. Things that are too addictive shouldn't be accepted in society.","Addiction is an issue within a person, not the stimulus. Anything can become addictive, depending on the needs of the person.",Divergent,Divergent
"This is true but implies that all potentially addictive behaviours are unacceptable, which is troublesome considering many activities such as internet use or even exercise are potentially addictive.",Masturbation is addictive.,Divergent,Divergent
Addiction is only problematic insofar as the negative consequences of the addictive behavior outweigh the positive consequences of the addictive behavior. It is not clear that the negative consequences of masturbation outweigh the positive consequences (such as temporary pleasure).,Masturbation is addictive.,Divergent,Divergent
"Addiction is an issue within a person, not the stimulus. Anything can become addictive, depending on the needs of the person.",Masturbation is addictive.,Not Divergent,Not Divergent
"In modern Judaism, masturbation is preferable to non-marital sex.","In Judaism, male masturbation is prohibited.",Divergent,Divergent
"According to the article that was cited, much of the traditional opposition to male masturbation was due to now-discredited medical beliefs, such as the idea that it causes premature aging, baldness, and bad breath.","In Judaism, male masturbation is prohibited.",Divergent,Divergent
"It doesn't make sense to apply these ""traditional values"" to masturbation because it doesn't cause disease (at least not STDs).","In the time before modern medicine; traditional values in religion around cleanliness and sexual morality kept people safer from ill health and the spread of disease in a time before modern protection, hygienic products, vaccines and medicine.",Divergent,Divergent
"In this passage God is talking to Adam and Eve, who had a special obligation to multiply so that they could bring about the rest of humanity.","In Genesis 1:28 God says, ""Be fruitful and increase in number; fill the earth and subdue it. ...""",Not Divergent,Not Divergent
Noah's family had a special obligation to multiply to repopulate the area or whole world (depending on one's interpretation of the flood).,"God told Noah and his family to ""be fruitful and multiply"" after the flood (Genesis 9:1, 7).",Not Divergent,Not Divergent
Jacob had a special obligation to reproduce so that he could beget the twelve tribes of Israel (Genesis 35:22-26).,"God told Jacob ""I am God Almighty; be fruitful and increase in number. A nation and a community of nations will come from you, and kings will be among your descendants."" (Genesis 35:11).",Not Divergent,Not Divergent
"This is a blessing (Psalm 128:4), not a command, which is different. Things such as wine and olive oil are also spoken of as being blessings (Deuteronomy 7:13), but this does not make abstaining from these things wrong.","Psalm 128:3 promotes procreation: ""Your wife will be like a fruitful vine within your house; your children will be like olive shoots around your table.""",Not Divergent,Not Divergent
"Procreation is encouraged in some circumstances and not encouraged in others: ""there are times when Scripture speaks of “Blessings of the breasts and of the womb” (Gen. 49:25) and other times when He says, “Cursed shall be the fruit of your body” (Deut. 28:18). Raising up numerous children to populate hell is hardly a blessing.""","The Bible says that we should ""go forth and multiply""",Not Divergent,Not Divergent
"Onan was killed for many reasons unrelated to contraception, not because of contraception.",Onan is killed by God for nonprocreative sex: Genesis 38:9-10.,Divergent,Divergent
"Onan was killed for many reasons unrelated to contraception, not because of contraception.","The fact that the ""crass physical details"" of the act are ""spelled out"" indicates that Onan's sexual act, coitus interruptus, was immoral. This is because the Old Testament tends to use euphemistic language to refer to moral sex acts and explicit language to refer to immoral ones.",Divergent,Divergent
"""Onan violated the Levirate Law of Deuteronomy"" (Deuteronomy 25:5-10).","Onan cannot have been killed solely for this, because he got the death penalty, whereas the unwilling brother in this passage does not.",Divergent,Divergent
"""Onan violated the Levirate Law of Deuteronomy"" (Deuteronomy 25:5-10).","Onan's sin is described ""as a positive action (“he did a detestable thing”),"" which means that mere refusal to carry out a duty cannot be why Onan was killed.",Divergent,Divergent
"Those who believe contraception is permissible are not denying that Onan's sex act was immoral, they just believe that it was immoral because of Onan's intent and the context in which it occurred, not because of the act itself.","The fact that the ""crass physical details"" of the act are ""spelled out"" indicates that Onan's sexual act, coitus interruptus, was immoral. This is because the Old Testament tends to use euphemistic language to refer to moral sex acts and explicit language to refer to immoral ones.",Divergent,Divergent
"Explicit, sexual language is used to refer to violations of Old Testament ceremonial laws, even though no sin is committed in these descriptions.","The fact that the ""crass physical details"" of the act are ""spelled out"" indicates that Onan's sexual act, coitus interruptus, was immoral. This is because the Old Testament tends to use euphemistic language to refer to moral sex acts and explicit language to refer to immoral ones.",Divergent,Divergent
Non-explicit language is used to refer to immoral sex acts.,"The fact that the ""crass physical details"" of the act are ""spelled out"" indicates that Onan's sexual act, coitus interruptus, was immoral. This is because the Old Testament tends to use euphemistic language to refer to moral sex acts and explicit language to refer to immoral ones.",Not Divergent,Not Divergent
"Semen emitted outside of intercourse (Leviticus 15:16) and semen emitted within intercourse (Leviticus 15:18) have the same ceremonial consequence: they must ""bathe with water"" and be ""unclean until evening."" This demonstrates that whether semen is emitted inside intercourse or not is insignificant. Thus, Onan cannot have been killed for emitting semen outside intercourse.",Onan is killed by God for nonprocreative sex: Genesis 38:9-10.,Divergent,Divergent
"Semen emitted outside of intercourse (Leviticus 15:16) and semen emitted within intercourse (Leviticus 15:18) have the same ceremonial consequence: they must ""bathe with water"" and be ""unclean until evening."" This demonstrates that whether semen is emitted inside intercourse or not is insignificant. Thus, Onan cannot have been killed for emitting semen outside intercourse.","The ""emission of semen"" in Leviticus 15:16 is specifically an involuntary nocturnal emission, which means that it is not necessarily in the same category as deliberate contraception.",Divergent,Divergent
"In Deuteronomy 23:10 the passivity of the action is emphasized (he ""becomes by some occurrence"" not clean), but Leviticus 15:16 says he ""has an emission,"" which sounds much more active.","The parallel in Deuteronomy 23:10 specifically calls it a ""nocturnal emission.""",Not Divergent,Not Divergent
"""The phrase “emission of sperm” (שִׁכְבַת־זָ֑רַע) is identical in Leviticus 15:16 and in verse 18. Everyone agrees that the ejaculation in verse 18 is consciously engaged in. Since the phrase for “emission of sperm” is the same in verse 16, what makes it an involuntary ejaculation?""","The ""emission of semen"" in Leviticus 15:16 is specifically an involuntary nocturnal emission, which means that it is not necessarily in the same category as deliberate contraception.",Divergent,Divergent
"""The verb indicating a spilling outside (תֵצֵא) in verse 16 is in the Qal stem, indicating an active tense rather than a passive tense. This parallels the active tense for intercourse (יִשְׁכַּב) that is used in verse 18.""","The ""emission of semen"" in Leviticus 15:16 is specifically an involuntary nocturnal emission, which means that it is not necessarily in the same category as deliberate contraception.",Divergent,Divergent
"In Proverbs 5:18-19 a nonprocreative sex act is permitted: ""May your fountain be blessed, and may you rejoice in the wife of your youth. A loving doe, a graceful deer— may her breasts satisfy you always, may you ever be intoxicated with her love.""","The Bible only allows sex for the purpose of procreation. If this is true, it would condemn masturbation because masturbation is nonprocreative sex.",Divergent,Divergent
"Proverbs 5:19 says that a husband should ""always"" be captivated by his wife's love. This rules out abstinence during pregnancy, during infertile periods, or after the couple has had the most children they can economically support.",To 'captivate' only means to hold one's attention and attraction. It does not mean to act on it.,Divergent,Divergent
"If nonprocreative sex is sinful, Solomon would still be be acting irresponsibly by encouraging his son to embrace a form of desire that could easily lead to a nonprocreative sex act.",To 'captivate' only means to hold one's attention and attraction. It does not mean to act on it.,Divergent,Divergent
"There is no clear condemnation of contraception in the Bible, but methods such as ""lactation, rhythm/mucus/natural planning, coitus interruptus, barrier, ovulation suppression, and spermicide"" were widely used at the time. If God was opposed to such widespread activities he would have clearly condemned them.","The Bible only allows sex for the purpose of procreation. If this is true, it would condemn masturbation because masturbation is nonprocreative sex.",Divergent,Divergent
Religious teachings should not control what society as a whole thinks is acceptable.,"In many religions, masturbation is unacceptable.",Divergent,Divergent
Religious teachings should not control what society as a whole thinks is acceptable.,"Old religious traditions lose their values until history repeats itself. For example, in Islamic and Old Testament practices: Eating certain meats, washing hands, covering the face and isolating seemed overzealous until the Coronavirus pandemic.",Divergent,Divergent
"Some religions also view it as an acceptable, such as Lutheranism.","In many religions, masturbation is unacceptable.",Divergent,Divergent
The act of masturbation is not condemned in the Bible.,"In many religions, masturbation is unacceptable.",Divergent,Divergent
The act of masturbation is not condemned in the Bible.,"Lusting is highly condemned in the Bible, and most people cannot masturbate without having some sort of sexual fantasy, lustful thought, person in mind, etc.",Divergent,Divergent
The act of masturbation is not condemned in the Bible.,"Chapter 15 in the Book of Leviticus describes semen discharge from men and blood discharge from women as unclean. Usually, these things are involuntary, such as wet dreams. It states we must keep separate from things that make us unclean, because uncleanliness can be detrimental to our health. So voluntarily bringing on uncleanliness is unwise.",Not Divergent,Not Divergent
"Matthew 5:28 is commonly used to support a blanket prohibition on lusting, but it is likely that the Greek word gynaika in this context is better translated as ""wife"" than ""women."" This is important because if it were true, the verse would only condemn lusting after other people's wives, not unmarried women (assuming the luster is unmarried themselves).","Matthew 5:28 condemns lust: ""But I tell you that anyone who looks at a woman lustfully has already committed adultery with her in his heart.""",Not Divergent,Not Divergent
The writings of some of the early Christian church fathers support for this interpretation.,"Theophilus interpreted the verse to mean, ""Whosoever looketh on a woman who is not his own wife, to lust after her, hath committed adultery with her already in his heart."" (Ad Autolycum Book III Chapter XIII, p. 185).",Not Divergent,Not Divergent
"The Greek text that was translated ""woman who was not his own wife"" is ""gynaika allotrian"" (Theophilus Ad Autolycum Book III Chapter XIII), yet ""gynaika allotrian"" in this context could mean ""another man's wife.""","Theophilus interpreted the verse to mean, ""Whosoever looketh on a woman who is not his own wife, to lust after her, hath committed adultery with her already in his heart."" (Ad Autolycum Book III Chapter XIII, p. 185).",Not Divergent,Not Divergent
"In Job 31:10 and other places, Job confirms that he is married. Lusting after people other than his wife would have been inappropriate for Job because it would be a form of mental cheating. However, this would not extend to unmarried people who have no marital covenant.","Job 31:1 condemns lust: ""I made a covenant with my eyes not to look lustfully at a young woman.""",Not Divergent,Not Divergent
"Some people masturbate to things they are sexually attracted to, but not necessarily lusting over.","Lusting is highly condemned in the Bible, and most people cannot masturbate without having some sort of sexual fantasy, lustful thought, person in mind, etc.",Divergent,Divergent
"The Bible puts also acts that are not unwise or immoral such as pregnancy into this category. These sorts of laws don't indicate that the act in question is unwise or immoral, even to bring on voluntarily.","Chapter 15 in the Book of Leviticus describes semen discharge from men and blood discharge from women as unclean. Usually, these things are involuntary, such as wet dreams. It states we must keep separate from things that make us unclean, because uncleanliness can be detrimental to our health. So voluntarily bringing on uncleanliness is unwise.",Not Divergent,Not Divergent
The beliefs of certain religions cannot be imposed as truth for all.,"In many religions, masturbation is unacceptable.",Divergent,Divergent
This is solely dependent on someone's personal response to masturbation. There are likely many people who are unashamed of masturbating.,"If one feels shame about masturbating, this may lead to being secretive about it and pulling away from one's partner.",Not Divergent,Not Divergent
"Pulling away from one's partner because of feeling shame is a choice. One could, of course, choose to talk with their partner about the shame they are feeling.","If one feels shame about masturbating, this may lead to being secretive about it and pulling away from one's partner.",Not Divergent,Not Divergent
"Masturbation can also be a way for individuals with a penis to improve the sex they have after masturbating-- by having an orgasm before hand, and allowing time for recovery, you are less sensitive and able to maintain an erection and delay orgasm longer, giving you more time to satisfy your partner.",Masturbating before having sex can make it more difficult to become aroused when with one's partner.,Divergent,Divergent
An adult with a healthy view of sexuality and relationship will know how to balance the two.,Masturbation can take away affection from one's partner.,Divergent,Divergent
Thinking of one's partner while masturbating can make a person feel more affectionate towards them.,Masturbation can take away affection from one's partner.,Divergent,Divergent
"Masturbating could be a way of exploring what you like, and that could lead to better sex with a partner.",Masturbation can take away affection from one's partner.,Divergent,Divergent
"Masturbation may be the only form of sexual release available, even in a loving and affectionate relationship.",Masturbation can take away affection from one's partner.,Divergent,Divergent
Taking away affection can be good if one is stuck in a relationship they do not wish to be in.,Masturbation can take away affection from one's partner.,Divergent,Divergent
People need to rest and relax at some point-- masturbation is just a part of that.,"In a world where people don't have food or clean water, and many are suffering and dying young from preventable diseases, we should focus all our time and energy on helping them. All other actions are immoral.",Divergent,Divergent
"If that is the case, then people are necessarily immoral most of the time - and then the question becomes one of the relative moral value of different actions, rather than an absolute rejection of one specific action.","In a world where people don't have food or clean water, and many are suffering and dying young from preventable diseases, we should focus all our time and energy on helping them. All other actions are immoral.",Divergent,Divergent
"Any other action takes time and energy away from these activities, and yet can still be considered acceptable.",Masturbation takes time and energy away from more purposeful activities.,Divergent,Divergent
"Any other action takes time and energy away from these activities, and yet can still be considered acceptable.",Those actions that are less purposeful than masturbation should neither be accepted.,Divergent,Divergent
Masturbation doesn't take a lot of time. One can masturbate and do other activities later.,Masturbation takes time and energy away from more purposeful activities.,Divergent,Divergent
"What is considered 'better' is a matter of personal preference, and may not be considered a waste to those who value the act of masturbating.",Masturbation takes time and energy away from more purposeful activities.,Divergent,Divergent
It boosts your self confidence.,Studies have found that casual sex is actually linked more to feelings of shame and regret.,Divergent,Divergent
It boosts your self confidence.,The downside of this is that there's a chance that a boost to self confidence results in hubris and arrogance.,Divergent,Divergent
It boosts your self confidence.,It can harm people's self confidence if they think they're just a vessel for someone else's pleasure.,Divergent,Divergent
It boosts your self confidence.,"As different genders face different societal expectations, it's unlikely to boost everyone' self-confidence across the board.",Divergent,Divergent
Meaningful one night stands which include sexual activity can be most uplifting.,The meaning component is typically enhanced in the context of a relationship with some extension in time.,Divergent,Divergent
Meaningful one night stands which include sexual activity can be most uplifting.,"By definition, one night stands could not be without sexual activity.",Not Divergent,Not Divergent
Meaningful one night stands which include sexual activity can be most uplifting.,"Tying your shoelaces ""can be most uplifting"" (e.g under the influence of MDMA), but it does not argue that it's an activity among the most likely to uplift.",Divergent,Divergent
Those engaging in casual sex may find the encounter mutually pleasurable. If there is a 'pleasure gap' then steps can be taken to make sex enjoyable for both people.,It can harm people's self confidence if they think they're just a vessel for someone else's pleasure.,Divergent,Divergent
Having sex without emotional attachment reduces the pressure to find a permanent romantic partner.,"People search for partners in life for reasons other than sex. Even if having sex without emotional attachment reduces the pressure to find someone, it still leaves behind room for the many other reasons that drive people to seek a partner.",Not Divergent,Not Divergent
Having sex without emotional attachment reduces the pressure to find a permanent romantic partner.,Having sex without emotional attachment could increase the desire to find a partner because the sex is unfulfilling and fleeting.,Divergent,Divergent
Having sex without emotional attachment reduces the pressure to find a permanent romantic partner.,"For society as a whole, this is problematic since children are usually produced in committed relationships.",Divergent,Divergent
"The world is already over-populated and this problem is poised to get worse. Lower birthrates, as seen from a global perspective, are therefore positive.","Across many industrialized countries, birthrates are already below the level necessary for population sustenance.",Divergent,Divergent
Sex without emotional attachment allows one the freedom to find other people.,"Those in polyamorous relationships often experience sexual freedom, while also recognising the importance of having an emotional bond with one or more partners.",Not Divergent,Not Divergent
Non-monogamous lifestyles lead to personal growth because one has several partners to get feedback from.,Serial monogamy relations allows for the same.,Not Divergent,Not Divergent
Non-monogamous lifestyles lead to personal growth because one has several partners to get feedback from.,"A person with whom you are in a monogamous relationship will likely know you better than other, more casual, acquaintances, and will thus give you more accurate feedback.",Divergent,Divergent
Non-monogamous lifestyles lead to personal growth because one has several partners to get feedback from.,Non-monogamous lifestyles do not imply lack of emotional attachment.,Not Divergent,Not Divergent
It has health benefits.,Having lots of casual sex increases the risk of contracting an STD. This risk is much lower in a monogamous relationship.,Divergent,Divergent
It has health benefits.,"Casual sex can lead to psychological problems, such as lower self-esteem.",Divergent,Divergent
It has health benefits.,People in committed relationships have fewer mental health problems than single people. This indicates that emotional attachment can enhance the benefits of sex.,Not Divergent,Not Divergent
Being active during sex is a good physical workout for the body.,"As with all other physical activity, how good a workout sexual activity is depends heavily on the activity type and vigour.",Not Divergent,Not Divergent
Being active during sex is a good physical workout for the body.,Sex does not burn as many calories than is often assumed.,Not Divergent,Not Divergent
Being active during sex is a good physical workout for the body.,Sex is a form of cardiovascular exercise. Resistance training is the superior mode of exercise.,Not Divergent,Not Divergent
Being active during sex is a good physical workout for the body.,"A study undertaken by the University of Montreal showed that men burn 100 calories during the average 25-minute sex session, and women burn about 69 calories. For men, this is comparable to the calories burned in a light 25-minute slow walk.",Not Divergent,Not Divergent
It's less stressful.,"Because it's natural to at times have no emotional attachment with sex, so not having it can stress someone out when they expect to get one.",Divergent,Divergent
"The transmission of STDs can be effectively prevents by taking precautions, for example using condoms.",Having lots of casual sex increases the risk of contracting an STD. This risk is much lower in a monogamous relationship.,Not Divergent,Not Divergent
"The transmission of STDs can be effectively prevents by taking precautions, for example using condoms.","Condoms do not provide infallible protection against STDs: they can slip off or break during sex, and can be weakened by oil-based products, topical medications or extreme temperatures.",Not Divergent,Not Divergent
"The transmission of STDs can be effectively prevents by taking precautions, for example using condoms.","In the general population, up to 5% of people are believed to have an allergy to latex; since condoms are usually made from latex, this makes them largely non-viable for these people.",Divergent,Divergent
"The transmission of STDs can be effectively prevents by taking precautions, for example using condoms.",A 2015 study by Skyn condoms found that 48% of millennials use condoms “never” or “rarely.” Condom use would have to be much more widespread and consistent than this to effectively prevent a proliferation of STDs in a given population.,Not Divergent,Not Divergent
"The transmission of STDs can be effectively prevents by taking precautions, for example using condoms.","STDs such as Herpes, HPV, pubic lice and Syphilis can be transmitted through skin-to-skin contact even if a condom is used.",Divergent,Divergent
"Not all of these millennials are sexually active, and some may be in a committed relationship with someone who has been STD tested.",A 2015 study by Skyn condoms found that 48% of millennials use condoms “never” or “rarely.” Condom use would have to be much more widespread and consistent than this to effectively prevent a proliferation of STDs in a given population.,Not Divergent,Not Divergent
The impact of casual sex on mental health is unclear. Studies use varying definitions of 'hookups' and tend to use data from a limited demographic.,"Casual sex can lead to psychological problems, such as lower self-esteem.",Divergent,Divergent
The responsibilities involved are much less than those of a committed relationship.,"People in romantic relationships generally don't mind taking on certain responsibilities, as they also benefit from their partners doing the same.",Divergent,Divergent
The responsibilities involved are much less than those of a committed relationship.,"This can be negative: where no responsibilities and expectations are in place, there is less incentive to do one's best to ensure all those involved are having a good time.",Not Divergent,Not Divergent
No more emotional pressure.,"Emotional pressure is not necessarily bad. Many people appreciate having someone to rely on emotionally, especially in testing times.",Divergent,Divergent
Sex with no emotional attachment is more relaxed.,It can also result in more pressure since the partner might expect one to perform on a certain level and might be less forgiving than is the case in a romantic relationship.,Divergent,Divergent
"If one performs disappointingly in bed, this is less awkward if no emotional attachment is involved, for example because one can just decide to never meet that respective partner again.","Depending on how the two sexual partners know each other, this may lead to avoidance, which can be a nuisance.",Not Divergent,Not Divergent
It's enjoyable.,It could distract from relationships with more to offer.,Divergent,Divergent
It's enjoyable.,"Enjoyment does not indicate that something is good for your mind. For example, many hard drugs which can damage the mind are enjoyable to use. Enjoyment is irrelevent. Drugs that can harm the mind",Divergent,Divergent
It's enjoyable.,"Sex is generally enhanced by emotional attachment with one's partner. By engaging in meaningless sex, one misses out on greater enjoyment by investing in a relationship.",Divergent,Divergent
"This very much depends on the society and social circles you roam in, as many are today endorsing and even advocating for pure hedonistic sex with no emotional attachment.","There is a social stigma attached to these sorts of relationships and they have a negative image in society, hence people in such relationships have to suffer through its implications.",Divergent,Divergent
"Negative images can be changed, especially when such images have little to no real ground on which to stand.","There is a social stigma attached to these sorts of relationships and they have a negative image in society, hence people in such relationships have to suffer through its implications.",Not Divergent,Not Divergent
If one's relationship doesn't become public knowledge then this will not be a problem.,"There is a social stigma attached to these sorts of relationships and they have a negative image in society, hence people in such relationships have to suffer through its implications.",Divergent,Divergent
"That a pregnancy is unplanned does not indicate whether any emotional attachment was involved in the sex (or, as the case may be, sexual assault) that resulted in the pregnancy.",Approximately 50 percent of all pregnancies in the United States are unplanned.,Not Divergent,Not Divergent
People can use contraceptives to greatly reduce the risk of an unwanted child being born.,A child could come from it.,Divergent,Divergent
People can use contraceptives to greatly reduce the risk of an unwanted child being born.,There is no 100% safe way to prevent pregnancies.,Not Divergent,Not Divergent
People can use contraceptives to greatly reduce the risk of an unwanted child being born.,Abortion is 100% effective.,Divergent,Divergent
There is no 100% safe way to do anything; such an assurance is just an assumption held until broken.,There is no 100% safe way to prevent pregnancies.,Not Divergent,Not Divergent
Combining multiple forms of contraception will likely have the desired effect.,There is no 100% safe way to prevent pregnancies.,Not Divergent,Not Divergent
New forms of birth control will likely become available that do safely prevent pregnancies.,There is no 100% safe way to prevent pregnancies.,Not Divergent,Not Divergent
Abortion is not available everywhere and unsafe to do yourself.,Abortion is 100% effective.,Divergent,Divergent
Abortion is not available everywhere and unsafe to do yourself.,Abortion can and should be made available everywhere.,Not Divergent,Not Divergent
Abortions have their own set of problems. (Look at this discussion for more information.),Abortion is 100% effective.,Divergent,Divergent
Whether emotional attachment is involved or not does not affect the likelihood of producing a child.,A child could come from it.,Not Divergent,Not Divergent
Whether emotional attachment is involved or not does not affect the likelihood of producing a child.,"In fact, emotional attachment probably makes an unwanted pregnancy more likely since it usually goes hand in hand with a high degree of trust.",Divergent,Divergent
Raising a child can be good for your mental health.,A child could come from it.,Not Divergent,Not Divergent
Many parents become happier with their children around.,Research in the United States suggests that people who have kids report being less happy than people who don’t.,Divergent,Divergent
Many parents become happier with their children around.,Two meta-studies have found that “life satisfaction” (a measure of happiness) was a bit lower among parents when they have children.,Divergent,Divergent
The couple could avoid this by having sex acts other than vaginal intercourse.,A child could come from it.,Divergent,Divergent
They could find someone to adopt the child.,A child could come from it.,Not Divergent,Not Divergent
Power imbalances can be applicable to romantic relationships too.,"If one person is more dependent than the other, this might introduce a power imbalance to the relationship.",Not Divergent,Not Divergent
Without emotional attachments the dependencies are limited and easy to replace.,Sex without emotional attachment could make one dependent on something that could end at any time.,Divergent,Divergent
Without emotional attachments the dependencies are limited and easy to replace.,"Emotional attachment is not necessarily a bad thing, even if it's not planned, this most likely just provides a stronger connection between the two people. and that, is a beautiful thing.",Divergent,Divergent
"Once emotions are involved, dependencies are at least as likely (and probably stronger).",Sex without emotional attachment could make one dependent on something that could end at any time.,Not Divergent,Not Divergent
Dependency is not a meaningul differentiator that occurs when having sex without emotional attachment. One could equally become dependent on the emotional attachment and that could end in the future.,Sex without emotional attachment could make one dependent on something that could end at any time.,Not Divergent,Not Divergent
"Sex could end at any time regardless, so relying on the supposed 'guarantee' could lead someone to even greater disappointment than not believing that emotional attachment would help with consistency.",Sex without emotional attachment could make one dependent on something that could end at any time.,Not Divergent,Not Divergent
"Just because people bond during sex, that doesn't mean that people ought to hold onto that bond indefinitely.",People are made to bond during physical intimacy. Human bodies are wired to release chemicals during physical intimacy that make people feel connected to the person we’re with. These sorts of relationships are hence unhealthy.,Divergent,Divergent
"Bononos also release oxytocin during sex, but it doesn't create unhealthy attachment or jealousy. It simply facilitates social cohesion and conflict-resolution.[2]",People are made to bond during physical intimacy. Human bodies are wired to release chemicals during physical intimacy that make people feel connected to the person we’re with. These sorts of relationships are hence unhealthy.,Divergent,Divergent
"The chemical release during sex is healthy and the sense of intimacy doesn't need to be some unhealthy romantic attachment or jealousy, it could simply be a closer and more trusting friendship. Thus, these relationships are healthy. [1] [2]",People are made to bond during physical intimacy. Human bodies are wired to release chemicals during physical intimacy that make people feel connected to the person we’re with. These sorts of relationships are hence unhealthy.,Divergent,Divergent
"Cis women are also programmed to desire having children, a partner who provides for them, etc. This, however, is not how many women choose to live today.",Cis women may be evolutionary predisposed to bond with sexual partners.,Not Divergent,Not Divergent
