text1,text2,ZS response
Genetically modified seeds and associated research technologies are patented by a minority of major corporations (p. xix). These patents can be used to financially exploit smaller-scale players in the GMO industry. A blanket ban on GM food would be the surest way to prevent this.,A universal ban is not the right approach to addressing any potential problems with genetically modified foods.,
Genetically modified seeds and associated research technologies are patented by a minority of major corporations (p. xix). These patents can be used to financially exploit smaller-scale players in the GMO industry. A blanket ban on GM food would be the surest way to prevent this.,Some small companies own the patents to GM crops. A universal ban could potentially eliminate the entire company.,
Genetically modified seeds and associated research technologies are patented by a minority of major corporations (p. xix). These patents can be used to financially exploit smaller-scale players in the GMO industry. A blanket ban on GM food would be the surest way to prevent this.,"Banning the sale of GM crops would not stop financial exploitation: large multinational companies would still be able to patent DNA, complementary DNA, and new plants.",
"If patented GMO seeds contaminate neighbouring land and grow there, the owners of this land can be sued for patent infringement by Monsanto.","Patents typically expire after 20 years. Since the first GMOs were patented in the early 1990s, some are thus already patent-free and farmers have begun purchasing and replanting generic GMO seeds at much lower prices.",
"In 1997, Monsanto took legal action against Percy Schmeiser, who had found individual herbicide-resistent canola specimens growing on his own land and then encouraged their propagation.",The actual details of this court case cast doubt over Schmeiser's innocence and do not match the public perception of the incident.,
Leading scientists have warned that the dependency on large corporations that genetically modified seed patents encourage leaves farmers in developing countries incredibly vulnerable to sudden price hikes or seed withdrawals.,"Some companies offer their products at a reduced cost, or else patent-free, to developing nations. Therefore, it may be plausible that other biotech companies could be persuaded to offer the same with GM crops.",
Leading scientists have warned that the dependency on large corporations that genetically modified seed patents encourage leaves farmers in developing countries incredibly vulnerable to sudden price hikes or seed withdrawals.,"Farmers would be unlikely to repurchase patented seeds unless they were more cost-effective than the alternative, suggesting that GMO seeds must generally produce better yields and thus make up for the higher cost that repurchasing incurs.",
Leading scientists have warned that the dependency on large corporations that genetically modified seed patents encourage leaves farmers in developing countries incredibly vulnerable to sudden price hikes or seed withdrawals.,"If this is the case, then abolishing GMO patents or changing the powers they grant their owner could be a solution of equal or greater efficacy.",
"GM cotton has been widely blamed for an epidemic of suicides among Indian farmers, due to debt problems from high seed and pesticide costs, and failing crops.",The International Food Policy Research institute found that primary data (p. 8) does not support the conclusion that farmer suicides have increased since the introduction of genetically modified cotton.,
"GM cotton has been widely blamed for an epidemic of suicides among Indian farmers, due to debt problems from high seed and pesticide costs, and failing crops.",The wider context surrounding the plight of Indian farmers suggests it may be inaccurate to blame genetically modified crops alone for high suicide rates among this demographic.,
"As they are now, patents provide an incentive for companies to continue developing innovative products or services without the fear of proprietary and financial loss. Without this guarantee, the development of GM products is likely to be slowed.","If this is the case, then abolishing GMO patents or changing the powers they grant their owner could be a solution of equal or greater efficacy.",
"As they are now, patents provide an incentive for companies to continue developing innovative products or services without the fear of proprietary and financial loss. Without this guarantee, the development of GM products is likely to be slowed.","There are other ways to incentivise development that do not involve patents. For example, plant variety rights also protect intellectual property, but with an exemption allowing crop developers to use a protected crop variety in order to develop new, further improved varieties without requiring permission from the original right-holder (p. 6).",
"As they are now, patents provide an incentive for companies to continue developing innovative products or services without the fear of proprietary and financial loss. Without this guarantee, the development of GM products is likely to be slowed.",Patents can also have adverse effects on innovation.,
"Patents are in place to provide vital legal rights to the inventors of a new product: to abolish them would leave inventors vulnerable to exploitation. Thus, removing GMO patents would not eradicate exploitative practices in the industry, but shift or widen the group of individuals affected by them.","If this is the case, then abolishing GMO patents or changing the powers they grant their owner could be a solution of equal or greater efficacy.",
"Like all businesses when faced with government regulation, such companies would be forced to adapt and innovate in order to survive (p. 8).",Some small companies own the patents to GM crops. A universal ban could potentially eliminate the entire company.,
"Depending on the genetic modifications, under a ban these new products might not be available for sale; it is unlikely that a multinational corporation would invest money in something unprofitable.","Banning the sale of GM crops would not stop financial exploitation: large multinational companies would still be able to patent DNA, complementary DNA, and new plants.",
DIY gene editing could be a great way of engaging and educating people in biology.,People might do dangerous things to themselves because of lack of knowledge and understanding of how gene editing works.,
There is the possibility that health benefits could be developed and this potential must be put above our concerns.,Even these benefits themselves are theoretical and could lead to more harm than good if not executed correctly.,
There is the possibility that health benefits could be developed and this potential must be put above our concerns.,The actual benefits could become commoditized and only provided to individuals based on class or status.,
"Policy issues aside, if there is a chance for a better future, it is our moral duty to pursue it.",Chance alone is not enough; the chance of a better future must be weighed against the likelihood and size of the gain relative to the chance that a future could be worse.,
DIY gene editing could be used to improve the health of pure bred dogs.,"This could also be done with tried and tested selective breeding methods, which would not have the same unknown risks as gene editing.",
Parents should genetically enhance their babies once the procedures have been approved by the corresponding regulatory bodies.,Genetic enhancements will cement existing divisions and inequalities within society.,
Parents should genetically enhance their babies once the procedures have been approved by the corresponding regulatory bodies.,Genetic enhancement violates human dignity.,
"Genetic enhancements create economic benefits, such as reduced healthcare expenditure or more efficient workers.",People could genetically engineer their children to have illnesses. This will burden society more.,
"Genetic enhancements create economic benefits, such as reduced healthcare expenditure or more efficient workers.",Society will become dependent on companies that offer genetic modifications. This will harm the economy in the long term.,
Genetic enhancements create better workers because their improved health and immune systems translate into fewer sick days off and longer lives.,"Living longer may make people a greater cost to society, as they live longer after retiring and then rely on the state for social security and healthcare.",
"If people live longer, and are healthier longer, they can retire later and be healthier in old age.","Living longer may make people a greater cost to society, as they live longer after retiring and then rely on the state for social security and healthcare.",
"If people live longer, and are healthier longer, they can retire later and be healthier in old age.",Raising the retirement age is very difficult from a political perspective.,
"Given the societal and economic benefits of a smarter and healthier population, it is very much in the government's interest to subsidize genetic enhancements in order to improve society writ large.","This policy directs a significant amount of funding and medical expertise to IVF treatments and genetic engineering, which are expensive, in turn taking away from broader medical care and research.",
Governments could offer genetic modifications as part of their healthcare services in order to improve the economy.,There is no reason to believe that governments will be willing to pay for services that are not immediately necessary from a medical perspective.,
Governments could offer genetic modifications as part of their healthcare services in order to improve the economy.,"Unless the government wants to expand into the research and application of these procedures, the reliance on private investment is hard to avoid, as existing healthcare systems already show.",
"Just like health care systems like the United Kingdom's NHS pay for childhood vaccinations, so could genetic enhancements with similar effects be free of charge.","Childhood vaccines are incredibly cheap. IVF is not, and is unlikely to be covered en masse (p. 1).",
Governments already use mechanisms such as progressive taxes to reduce structural advantages that the rich hold. If access to genetic engineering creates new inequalities the government could fund it as a further form of welfare.,There is no reason to believe that governments will be willing to pay for services that are not immediately necessary from a medical perspective.,
"To the extent the government funds treatment and care for problems caused by genetic disorders, then it makes sense to fund genetic engineering as a preventative treatment.",There is no reason to believe that governments will be willing to pay for services that are not immediately necessary from a medical perspective.,
"Relying on private investment is not incompatible with the government provision of healthcare services. Public health systems can simply purchase those private services, as they often do when subsidising drug treatments or outsourcing surgeries.","Unless the government wants to expand into the research and application of these procedures, the reliance on private investment is hard to avoid, as existing healthcare systems already show.",
Society cannot afford widespread gene therapy because we spend too much money dealing with medical issues caused by preventable diseases.,"This policy directs a significant amount of funding and medical expertise to IVF treatments and genetic engineering, which are expensive, in turn taking away from broader medical care and research.",
It is likely that as the practise becomes more widespread the cost associated with it will reduce.,"This policy directs a significant amount of funding and medical expertise to IVF treatments and genetic engineering, which are expensive, in turn taking away from broader medical care and research.",
"Genetic screening would allow parents that carry severe genetic defects to nonetheless produce healthy biological children, thus allowing those who might otherwise be born with genetic diseases to live a normal life.",Parents with Down Syndrome may engineer their child to have Down Syndrome.,
Intentionally blinding one's children is considered child abuse and would not be legal.,"Genetic engineering won't always lead to trait enhancements: a blind person could genetically alter their children to be blind, just as someone could enhance their child to be smart.",
There are already laws in place that prohibit doctors and scientists from intentionally giving children diseases. This would surely apply to genetic engineering too.,People could genetically engineer their children to have illnesses. This will burden society more.,
"It is inevitable that this will happen eventually anyway, especially if humanity ever colonizes other planets, due to the extreme scales of distance and time.","Long term, human-driven genetic modification could lead to whole new species of humans which can not interbreed unaided.",
"There are multiple ways of achieving the same effect, as is the case with various drugs that help with erectile dysfunction.","Genetic enhancements are likely to be protected by patents. Thus, new competitors cannot enter the market.",
"There are multiple ways of achieving the same effect, as is the case with various drugs that help with erectile dysfunction.","Many characteristics are affected by only one or two genes. In those cases, there will often be only one or two ways to achieve the desired outcome.",
"There are multiple ways of achieving the same effect, as is the case with various drugs that help with erectile dysfunction.","Where characteristics are affected by more than one gene, achieving an ideal result will often require modifications to all genes involved, to maximise the desired trait. In this sense, even if there are alternatives on the market, the ideal outcome will be achieved by using all of them, rather than by picking the cheapest.",
"Governments could easily dictate that any research in this field will become a public good, make that the condition for government grants or forbid private sector research in this field.","Genetic enhancements are likely to be protected by patents. Thus, new competitors cannot enter the market.",
"Governments could easily dictate that any research in this field will become a public good, make that the condition for government grants or forbid private sector research in this field.","This would risk substantially reducing the research and discoveries in the field, by removing the profit motive. While governments could do this, they would potentially sacrifice the benefits of genetic engineering itself in the process.",
"Governments could easily dictate that any research in this field will become a public good, make that the condition for government grants or forbid private sector research in this field.",The same pro-corporate governments that would be likely to support commercial modification of the human genome would also be less likely to socialize the intellectual property of these corporations.,
"It is within the power of governments to legislate to resolve this, and many have already done so.","During the early years, the procedures underlying genetic enhancements could be patented, which would enable companies to establish monopolies.",
"It is within the power of governments to legislate to resolve this, and many have already done so.",Reducing patent protections results in reduced R&D investments by pharmaceutical companies as returns on investments are lowered.,
"It is not inevitable that courts will allow such patents. Several countries have already taken other approaches, for example, Australia.",The EU allows gene patenting.,
"Even the US, which has been one of the countries most willing to entertain gene patents, has refused to allow patenting of naturally occurring genes, only allowing the patenting of synthetic (engineered) sequences.",That the courts haven't allowed patenting of natural occurring genes says very little of how they'll treat genetic enhancement techniques and the many engineered sequences that we can expect.,
"India is experiencing a massive influx of foreign investment  in the biotechnology industry, despite the absence of patent protection (PWC, p. 10).",The absence of patent protection hampers the establishment of drug research institutes in developing countries because pharmaceutical companies do not want to invest there (p.2).,
Companies can do the research in low-cost countries and patent the drugs in developed countries anyway. There is no disadvantage to research in countries without patent protection.,The absence of patent protection hampers the establishment of drug research institutes in developing countries because pharmaceutical companies do not want to invest there (p.2).,
"Research costs are artificially increased by pharmaceutical companies to put up pressure on politicians to provide better patent protection (Baker, p. ii).",Patents enable a monopoly for a given time and therefore reimburse companies for research costs.,
"The assumption that patent protection always results in larger investments has been called into question (Wang/Mukherjee;  Gallini, p. 132; Federal Trade Commission, p. 3; Bessen/Hunt, p. 41; Bessen/Maskin).",Reducing patent protections results in reduced R&D investments by pharmaceutical companies as returns on investments are lowered.,
It may be more lucrative and less risky for companies to license out their intellectual property rather than attempt to maintain a global monopoly.,"During the early years, the procedures underlying genetic enhancements could be patented, which would enable companies to establish monopolies.",
It may be more lucrative and less risky for companies to license out their intellectual property rather than attempt to maintain a global monopoly.,"Patent licensing is incredibly rare in the pharmaceutical industry, the most comparable existing industry (Lehman, p. 4)",
Society is already dependent on companies for all kinds of other drugs. Yet competition and government regulation ensure their affordability.,"Companies will be able to charge whatever they want, given the exceedingly high demand.",
Society is already dependent on companies for all kinds of other drugs. Yet competition and government regulation ensure their affordability.,"This is often unsuccessful, and functionally relies on the industry willingly cooperating. See recent examples of drug price gouging, including on AIDS medication, Epipens and prescription skin treatments.",
As the article only talks about the US it would be a mistake to apply it to all countries of the world.,"This is often unsuccessful, and functionally relies on the industry willingly cooperating. See recent examples of drug price gouging, including on AIDS medication, Epipens and prescription skin treatments.",
"Demand would not be that high, as most people only have a few children and genetic engineering only happens once. There are many classes of consumer goods and services that we purchase more of over our life, such as cars or cellphones.","Companies will be able to charge whatever they want, given the exceedingly high demand.",
"Demand would not be that high, as most people only have a few children and genetic engineering only happens once. There are many classes of consumer goods and services that we purchase more of over our life, such as cars or cellphones.","Even though most people only have a few children, most people have children. Thus, the demand is likely to be exceptionally high.",
"As with any other industry, competition between genetic engineering companies means that prices will not become extreme.","Companies will be able to charge whatever they want, given the exceedingly high demand.",
Companies are considered too big too fail because they are irreplaceable or are intertwined with the financial system. No current drug or medical technology company comes close to meeting either criteria.,Companies that become central will be 'too big to fail' and unduly receive government support.,
Companies are considered too big too fail because they are irreplaceable or are intertwined with the financial system. No current drug or medical technology company comes close to meeting either criteria.,"While it may be true that no pharmaceutical or medical companies are too big to fail, if genetic enhancement were widespread that would likely no longer be the case.",
"For every company, it is possible that there will always be organisations who provide the same service perhaps at reduced or no cost to less well-to-do citizens.",Society will become dependent on companies that offer genetic modifications. This will harm the economy in the long term.,
"For every company, it is possible that there will always be organisations who provide the same service perhaps at reduced or no cost to less well-to-do citizens.","There are many things, such as high-quality healthcare in America, that are simply unavailable to the poor. Given the elective nature of this kind of modification, it is unlikely to be a priority for charities.",
A type of Planned Parenthood that runs on private and generous funding can be created for poor families.,"Given the various more immediate charitable causes seeking funding, such an organisation would be vastly unlikely to attract the kind of funding it would need to operate at any scale.",
"Society is already dependent on companies that provide food, oil, internet services and other necessary goods.",Society will become dependent on companies that offer genetic modifications. This will harm the economy in the long term.,
Genetic enhancements will improve quality of life on an individual and societal level.,"Improvements in quality of life would lead to not enough people dying, which will lead to overpopulation and exacerbate resource scarcity and global warming.",
Genetic enhancements will improve quality of life on an individual and societal level.,There is widespread opposition to the genetic modification of humans. Going against public opinion is bad for society.,
"Such modifications could allow us to better withstand emerging threats, such as new viruses or changes in climate conditions.",Humanity has always adapted to new changes in climate and the environment without the help of science.,
"Such modifications could allow us to better withstand emerging threats, such as new viruses or changes in climate conditions.",It would take a long time for enough people to be altered to impact society writ large.,
"Such modifications could allow us to better withstand emerging threats, such as new viruses or changes in climate conditions.",Those most at risk from disease and climate change are often the most impoverished and will not have access to these enhancements.,
"Natural adaptation came at a high price, in terms of people who lost their lives, such as those who died from influenza. Being able to reduce that number is beneficial.",Humans can slowly adapt their genetic setup to the prevalence of diseases. Most of the human population of Sub-Saharan Africa has genetically adapted to the most common infection underlying malaria.,
"The fact that humans have evolved certain immunities in the past does not mean we should not help that process along. This argument could also imply that we should not use medicine, as humans can just evolve the resistance to the disease.",Humanity has always adapted to new changes in climate and the environment without the help of science.,
"Scientific improvements in medicine, agriculture, sanitation, and engineering have been key to such adaptations.",Humanity has always adapted to new changes in climate and the environment without the help of science.,
"It is still a good thing to focus on a long-term herd immunity that eventually kills off a disease, such as what vaccines did to smallpox and polio.",It would take a long time for enough people to be altered to impact society writ large.,
Genetic enhancement allows humanity to create a much more diverse range of aesthetic traits.,A purely aesthetic trait would not improve the human condition or increase our ability to adapt to the modern world.,
Genetic enhancement allows humanity to create a much more diverse range of aesthetic traits.,"Humans are bad at artificially selecting the traits that promote living well, as opposed to just aesthetically appealing traits, as evidenced by problems found in several breeds of dog.",
Genetic enhancement allows humanity to create a much more diverse range of aesthetic traits.,"Aesthetic traits could be desirable, but they should never create an obligation for parents to enhance their babies.",
Beauty norms may become less rigid when there is a greater range of aesthetic outcomes.,Selection based on aesthetically appealing traits can already happen naturally as part of sexual selection.,
"Genetic enhancement can select and promote particular traits more accurately, more widely, and at a much faster pace than sexual selection.",Selection based on aesthetically appealing traits can already happen naturally as part of sexual selection.,
"Evolutionary pressures currently balance the tradeoffs between health and appearance because ignoring health factors reduces the survival rates of future generations. With genetic engineering, this balance disappears.",Selection based on aesthetically appealing traits can already happen naturally as part of sexual selection.,
"Humans currently spend time and effort enhancing their appearance through costly makeup or exercise. If genetic enhancements would allow for everyone to be beautiful at no ongoing cost, then this would be beneficial.","Experimental genetic engineering runs a greater risk of hard-to-detect side-effects, as it involves adding large numbers of engineered genes to the genome, which may interact in unexpected ways.",
"Many beauty norms, particularly for women, have practical downsides such as being very thin or having large breasts. At the extreme end, if a person had the proportions of a Barbie doll they would be unable to walk.","The aesthetic traits humans find beautiful, such as having a symmetrical face, are unlikely to be mutually exclusive with factors that enhance life.",
"Aesthetic appearance is a valuable trait, for example in seeking a partner or model careers. At times these aesthetic factors outweigh intrinsic qualities.",A purely aesthetic trait would not improve the human condition or increase our ability to adapt to the modern world.,
Some genetic traits place people at high risk of obesity. Eliminating these traits is valuable due to the prejudices and unkindness that those with weight problems experience.,A purely aesthetic trait would not improve the human condition or increase our ability to adapt to the modern world.,
Some genetic traits place people at high risk of obesity. Eliminating these traits is valuable due to the prejudices and unkindness that those with weight problems experience.,The concept of beauty changes from generation to generation. We could end up developing only three or four varieties of human appearance. This might bring discord to the future.,
When breeding dogs we primarily value aesthetic traits over functional ones because they are pets. When genetically enhancing children we would obviously ensure that it enhances their lives.,"Humans are bad at artificially selecting the traits that promote living well, as opposed to just aesthetically appealing traits, as evidenced by problems found in several breeds of dog.",
When breeding dogs we primarily value aesthetic traits over functional ones because they are pets. When genetically enhancing children we would obviously ensure that it enhances their lives.,"Many people see their pets as life-companions and are deeply distressed by their deaths. Despite this, they continue to choose to buy breeds known to have life-spans shortened by such breeding. It is not necessarily intuitive that they would behave radically differently in choosing enhancements for their children.",
"Children's longevity offers returns, such as financial support when being old, that pets do not offer. This makes pets different from children.","Many people see their pets as life-companions and are deeply distressed by their deaths. Despite this, they continue to choose to buy breeds known to have life-spans shortened by such breeding. It is not necessarily intuitive that they would behave radically differently in choosing enhancements for their children.",
Gene selection is more precise and less harmful than selective breeding because selective breeding relies on visible traits (multiple genes) without considering the negative impacts. Gene editing allows much more targeted editing.,"Humans are bad at artificially selecting the traits that promote living well, as opposed to just aesthetically appealing traits, as evidenced by problems found in several breeds of dog.",
Genetic enhancements would improve human health.,"Genetic modification has detrimental effects on the human gene pool, as it will lead to artificial instead of natural selection.",
Genetic enhancements would improve human health.,No technology is 100% safe; something could go terribly wrong.,
Genetic enhancement of fetuses would reduce abortions and miscarriages caused by fetal anomalies.,Only a small share of women decide to receive an abortion because of health problems or fetal anomalies. Most do so due to unintended pregnancies and because they expect having a child to result in negative consequences. The number of abortions is thus unlikely to decrease far.,
Genetic enhancement of fetuses would reduce abortions and miscarriages caused by fetal anomalies.,"Genetic enhancements may not be risk-free procedures and could cause negative outcomes, like fetal anomalies.",
Genetic modifications help to eliminate genetic diseases.,"Genetic engineering is not necessary to prevent passing on the vast majority of these, just genetic screening of embryos pre-IVF.",
Genetic modifications help to eliminate genetic diseases.,"Being able to ""eliminate"" any part of a human being's natural genetic coding may also allow valuable parts to be accidentally or even deliberately eliminated.",
Genetic modifications can make people more resistant to illnesses in later life.,"As with antibiotics, genetic anti-illness enhancements could promote the evolution of superbugs that would negate this advantage and negatively impact those without modifications.",
"Procedures such as targeted delivery of siRNA can subdue certain genes and their expression in the form of diseases in liver, eyes, and skin.","This does not actually require genetic enhancement, and more commonly is being tested using targeted-release nanovectors of various kinds.",
"However, genetic enhancement methods of delivery may open new options for ensuring targeted production of the relevant siRNA and/or RNAi in only those cells expressing the disease-causing genes.","This does not actually require genetic enhancement, and more commonly is being tested using targeted-release nanovectors of various kinds.",
Such superbugs would be evolved to avoid the effect of the anti-illness enhancements. This leaves humanity as a whole in the same position we started in.,"As with antibiotics, genetic anti-illness enhancements could promote the evolution of superbugs that would negate this advantage and negatively impact those without modifications.",
Genetic enhancement can be used to create heterogeneity within a population more effectively than the random methods of natural selection do.,"Humans as a race will become less likely to survive due to increased homogeneity of genes, since heterogeneity enhances adaptability potential.",
Genetic enhancement can be used to create heterogeneity within a population more effectively than the random methods of natural selection do.,"This assumes parents will be willing to pay to do that, or not take the ""best available"" designer genes for their own children to preserve heterogeneity.",
"Parents already emphasize different traits in childhood education. Some focus on musical education while others on physical activity. Likewise, parents will not choose homogeneous improvements.","This assumes parents will be willing to pay to do that, or not take the ""best available"" designer genes for their own children to preserve heterogeneity.",
"Parents already emphasize different traits in childhood education. Some focus on musical education while others on physical activity. Likewise, parents will not choose homogeneous improvements.",This assumes genetic traits are mutually exclusive in the same way. Many will not be.,
"Artificial selection can be interpreted as an improvement of natural selection, especially because it has the potential to be more effective in reducing the number of individuals with a high number of genetic defects.","Genetic modification has detrimental effects on the human gene pool, as it will lead to artificial instead of natural selection.",
"When humans choose who to mate with, or choose whose life to save, we are administering artificial selection. This is not specific to genetic modification.","Genetic modification has detrimental effects on the human gene pool, as it will lead to artificial instead of natural selection.",
"When humans choose who to mate with, or choose whose life to save, we are administering artificial selection. This is not specific to genetic modification.","Existing mechanisms of mate selection are far less effective and deterministic than genetic engineering. While you might choose a mate based on their visible phenotypes, you do not know their full genetic makeup, and there is no guarantee your child will inherit desirable genes due to random variations.",
"Through trial and error over generations, we would get very good at knowing the long term pitfalls and would gain a greater understanding of the human condition.",Genetic enhancements can have negative consequences in the long run that are impossible to predict.,
"Through trial and error over generations, we would get very good at knowing the long term pitfalls and would gain a greater understanding of the human condition.",It is morally unacceptable to play trial and error with human lives.,
"Natural genetic variations are random. Surely we can ""nudge"" genetic variations in a beneficial way, at least more so than pure chance.",Genetic enhancements can have negative consequences in the long run that are impossible to predict.,
The effects of genetic enhancements would be documented well before its public use.,Genetic enhancements can have negative consequences in the long run that are impossible to predict.,
If certain genes become significantly more common at the same time as genetic diseases become more common it should be pretty easy to identify the genetic cause.,"By making certain genes significantly more common in the gene pool, this process may ultimately increase the prevalence of rare diseases with unknown genetic causes.",
If certain genes become significantly more common at the same time as genetic diseases become more common it should be pretty easy to identify the genetic cause.,"This will only be the case if it is a small number of genes that are more common. Given the scope of potential genetic engineering, this is unlikely.",
If certain genes become significantly more common at the same time as genetic diseases become more common it should be pretty easy to identify the genetic cause.,"By that point, many will already be suffering from the disease in question, and it will be too late to fix for them.",
Suffering from a disease is not a deal breaker if the the disease in question can be cured or dealt with.,"By that point, many will already be suffering from the disease in question, and it will be too late to fix for them.",
Presumably parents would not be under an obligation to genetically enhance their babies if the techniques for doing so were not safe.,No technology is 100% safe; something could go terribly wrong.,
"While harms and accidents are possible, they need to be balanced against the terrible and preexisting prevalence of genetic diseases that cause harm in the present.",No technology is 100% safe; something could go terribly wrong.,
Some people choose not to have children due to the likelihood of passing down a fatal genetic disorder. This process would allow those people to have the child they want.,"Many people who, for whatever reason, do not have children of their own, instead choose to adopt. Allowing those people to have their own children reduces the number of children who are adopted into loving homes.",
Some people choose not to have children due to the likelihood of passing down a fatal genetic disorder. This process would allow those people to have the child they want.,Avoiding a fatal genetic disorder doesn't neccessariliy lead to a more happy or valuable life. The child could be born with disorders or be stillborn. Giving birth is a process too complex to foresee what will happen.,
The risk evaluation is upon the corresponding regulatory bodies decision.,No technology is 100% safe; something could go terribly wrong.,
The risk evaluation is upon the corresponding regulatory bodies decision.,"If genetic enhancement is allowed to develop under a regulated regime, there is a significant possibility of unregulated enhancements occurring, which could be dangerous or inhumane.",
"If overpopulation did end up leading to scarcity, this would increase the incentives for humanity to innovate and progress.","Allowing people to die is morally uncomfortable, but preventing overpopulation would reduce suffering in the long term.",
"If overpopulation did end up leading to scarcity, this would increase the incentives for humanity to innovate and progress.","Those incentives already exist, yet the world has proven unwilling to confront these challenges.",
Humanity would gain an incentive to develop the means of settling on other planets.,The political and economic strife caused by overpopulation may make it impossible for states or companies to make the necessary investments to colonize space.,
Humanity would gain an incentive to develop the means of settling on other planets.,"Given the costs and risks associated with reaching even the closest planets in this solar system, this would at most save a handful of people. This would do nothing for the billions struggling with resource shortages, climate change, and starvation on Earth.",
"No matter the consequences, it is immoral to allow innocent deaths or suffering that you can easily prevent.","Allowing people to die is morally uncomfortable, but preventing overpopulation would reduce suffering in the long term.",
"No matter the consequences, it is immoral to allow innocent deaths or suffering that you can easily prevent.","This cannot be true, because those consequences may include further suffering or death, in which case ignoring the consequences would itself constitute allowing innocent deaths. So this statement is self-contradictory.",
"Not all genetic enhancements lead to longer life expectancy. Thus, even if this argument is true, we should still allow those.","Improvements in quality of life would lead to not enough people dying, which will lead to overpopulation and exacerbate resource scarcity and global warming.",
"Many forms of human suffering are at least in part genetic, including depression, lack of social skills, low IQ, procrastination, aggression, boredom, jealousy, and anxiety.",Some of these problems are closely linked with creativity. There is a risk that eliminating depression or dependency would deprive the world of great artists or writers. We would likely not discover this until it was too late.,
Genetic enhancements' effects on the world population will likely be insignificant.,"Improvements in quality of life would lead to not enough people dying, which will lead to overpopulation and exacerbate resource scarcity and global warming.",
Past warnings about the risks of overpopulation have not come true. The world's population has grown by 5 billion in a century without any of the predicted catastrophic consequences for humanity.,"Improvements in quality of life would lead to not enough people dying, which will lead to overpopulation and exacerbate resource scarcity and global warming.",
Past warnings about the risks of overpopulation have not come true. The world's population has grown by 5 billion in a century without any of the predicted catastrophic consequences for humanity.,The growth in world population has coincided with a sustained period of global peace and prosperity since World War II. The strain caused by overpopulation may become more acute if this global order breaks down.,
Past warnings about the risks of overpopulation have not come true. The world's population has grown by 5 billion in a century without any of the predicted catastrophic consequences for humanity.,"However, it is likely that were this growth to continue, there would come a point where these warnings would become a reality. This unrestrained growth is unsustainable.",
"If this were true, then this is only an obligation on the American state to avoid passing legislation mandating genetic enhancement for American children. Other states do not need to base their legislation on American public opinion.","Polls indicate that a large majority of Americans oppose the act of genetic engineering to improve intelligence, and legalisation and government funding thereof.",
We have already modified our genetic heritage indirectly through nutrition and culture. By taking control of the process we will be able to better direct the evolution of our species.,"Polls indicate that a large majority of Americans oppose the act of genetic engineering to improve intelligence, and legalisation and government funding thereof.",
150 scientists is not very many relative to the field of genetic engineering.,"An open letter from 150 scientists, campaigners and health experts is calling for a worldwide ban on genetic editing.",
"Their objection is based in part on the prospect of experimentation, which would not happen after FDA approval.","An open letter from 150 scientists, campaigners and health experts is calling for a worldwide ban on genetic editing.",
The public acceptance of medical procedures can change over a relatively short time span.,There is widespread opposition to the genetic modification of humans. Going against public opinion is bad for society.,
Parents will not face this opposition because they can keep the enhancement a secret.,There is widespread opposition to the genetic modification of humans. Going against public opinion is bad for society.,
Parents will not face this opposition because they can keep the enhancement a secret.,"The opposition to genetic engineering is focused on the laws that would legalize the procedure, not on the individuals who would hypothetically do it in the future.",
It is not clear why public opposition to something should factor into the decisions made by individuals in a system in which those decisions are permitted.,There is widespread opposition to the genetic modification of humans. Going against public opinion is bad for society.,
It is not clear why public opposition to something should factor into the decisions made by individuals in a system in which those decisions are permitted.,Public opposition is indicative of ethical or moral violations of the people.,
"People can be feel like their ethics or morality are being violated through propaganda, in a case like this the dissent felt by the public has been fully influenced by a third party.",Public opposition is indicative of ethical or moral violations of the people.,
"A smaller percentage of the population with mental disabilities or illnesses would allow resources to be more targeted and individualised to those remaining, resulting in better care.",Individuals without genetic enhancements will suffer because the government will likely not extend certain services to them anymore.,
"A smaller percentage of the population with mental disabilities or illnesses would allow resources to be more targeted and individualised to those remaining, resulting in better care.",Many services - such as special schools - require a critical mass of those in need to functionally or efficiently provide.,
The eradication of genetic diseases confer more advantages the more widespread it is.,The advantages that genetic modifications confer are advantages only to the extent to which they are uncommon.,
Democratic governments would have to respond to the will of the people when it comes to accessing such an important technology.,Those in positions of power and privilege will have an incentive to minimize the number of people with access to this technology.,
