text1,text2,ZS response
Criminalisation is necessary to decrease the prevalence of sex work and reduce its inherent harms.,"Legalising sex work would reduce existing stigmas surrounding sex and sexuality, which are a source of many of the harms typically associated with sex work.",
Criminalisation is necessary to decrease the prevalence of sex work and reduce its inherent harms.,Sex workers provide an important and valuable service that more people could access if it were legalised.,
Criminalisation is necessary to decrease the prevalence of sex work and reduce its inherent harms.,"It is impossible to eradicate sex work, so governments should aim to mitigate the associated harms through legalisation.",
"Legalisation is likely to enhance both the demand and supply of sex work, increasing the number of people who experience the harms necessarily associated with the industry.",Legalisation would ameliorate a number of harms that are direct results of criminalisation itself rather than inherent effects of sex work.,
"Legalisation is likely to enhance both the demand and supply of sex work, increasing the number of people who experience the harms necessarily associated with the industry.",Any increase in the harmful aspects of the sex work industry would depend on the type of control implemented rather than legalisation itself.,
"If legalised, the price of sex work would likely fall (p. 3); the availability of cheaper services would likely increase the number of people hiring sex workers and the frequency with which they do so.",Legal sex workers would have to pay higher taxes if their incomes were no longer hidden. The cost of their services would likely increase to absorb this expense.,
"If legalised, the price of sex work would likely fall (p. 3); the availability of cheaper services would likely increase the number of people hiring sex workers and the frequency with which they do so.","When sex work is illegal, the loss of all income due to imprisonment is a greater risk to sex workers' quality of life than lower prices.",
Legalising sex work would decrease the prices set by sex workers as barriers to the industry decrease. This would harm sex workers' earning potential.,"Legal sex workers would likely leave the industry if their salaries decreased untenably; this decrease in supply would push prices upward, ultimately resulting in a wage equilibrium.",
Sex workers often file and pay taxes regardless of the legality of their work.,Legal sex workers would have to pay higher taxes if their incomes were no longer hidden. The cost of their services would likely increase to absorb this expense.,
"Prospective clients would no longer be deterred from paying for sex work due to concerns about committing an illegal act, increasing the demand for sex work (p. 1).",The evidence from countries where sex work has been legalised suggests that the demand for sex work may not increase significantly.,
"Since Spain decriminalised sex work in 1995, the proportion of men who buy sex has increased; 40% of Spanish men are estimated to have paid for sex.",The evidence from countries where sex work has been legalised suggests that the demand for sex work may not increase significantly.,
The sex work industry in Germany massively increased in size with legalisation.,The evidence from countries where sex work has been legalised suggests that the demand for sex work may not increase significantly.,
"There is evidence that the size of the illegal sex market, with its attendant harms, often expands after legalisation (p. 132).",Legalisation would ameliorate a number of harms that are direct results of criminalisation itself rather than inherent effects of sex work.,
"By increasing the size of the sex industry, legalisation would automatically expand its harmful aspects (p. 4).",Any increase in the harmful aspects of the sex work industry would depend on the type of control implemented rather than legalisation itself.,
Sex work harms the psychological health of sex workers (p. 16). This would likely continue despite legalisation.,Removing the fear of arrest or prosecution is likely to significantly reduce sex workers' anxiety (pp. 946–947).,
Sex work harms the psychological health of sex workers (p. 16). This would likely continue despite legalisation.,"A greater ability to discuss and be honest about their work is likely to help sex workers build more effective support networks and better relationships, reducing their likelihood of depression (p. 5).",
Sex work often requires exhausting and potentially harmful emotional labour to satisfy clients; psychological ill-health is likely to always be part of the profession.,"Since emotional labour is an essential part of many service jobs, it should not be used as an argument against legal sex work.",
Many legal sex workers report feeling isolated or excluded from their friends and families due to their profession (p. 4).,"Illegal sex workers are often isolated from essential services for fear of reputational damage, harming their physical and psychological health.",
Many legal sex workers report feeling isolated or excluded from their friends and families due to their profession (p. 4).,Sex work is not unusually particular in this regard; numerous legal professions report a high degree of loneliness and isolation.,
"In Zurich, where sex work is legal and regulated, sex workers report higher rates of depression and anxiety than the general population (p. 1).","This study does not include information about the mental health of sex workers prior to legalisation, which makes it difficult to assess how the change has impacted psychological health.",
"In Zurich, where sex work is legal and regulated, sex workers report higher rates of depression and anxiety than the general population (p. 1).",An association between sex work and high rates of depression and anxiety does not demonstrate causation.,
"Other factors, including drug use, minority gender identity, and childhood trauma, are more strongly associated with the mental health of sex workers than legal concerns (p. 7).",Removing the fear of arrest or prosecution is likely to significantly reduce sex workers' anxiety (pp. 946–947).,
Studies have demonstrated that sex work affects the personal romantic relationships of sex workers in predominantly negative ways (p. 1).,"A greater ability to discuss and be honest about their work is likely to help sex workers build more effective support networks and better relationships, reducing their likelihood of depression (p. 5).",
Studies have demonstrated that sex work affects the personal romantic relationships of sex workers in predominantly negative ways (p. 1).,"Nobody needs to disclose that they are a current or former sex worker, so it is unlikely that this stigma affects relationships.",
"Sex work is systemically exploitative (p. 207, pp. 180–181).",The freedom to choose whether or not to participate in sex work is a form of empowerment (p. 10).,
"Sex work is systemically exploitative (p. 207, pp. 180–181).",Many sex workers find their work enjoyable or rewarding; voluntarily performing a job that one enjoys does not meet the criteria for exploitation.,
"Sex work is systemically exploitative (p. 207, pp. 180–181).",Sex work NGOs often lobby in favour of legalisation. As they represent the industry – and do valuable work informing the public – their interests should be recognised.,
"When recruiting sex workers, many pimps use courtship tactics to exploit a person's love (p. 31). Workers are more willing to perform sex work after having been brought into emotional dependency.","The conditions under which sex workers are recruited is likely to improve when legalised or decriminalised, as the legitimacy of legal work can reduce predatory recruitment practices.",
"Exploitation typically refers to transactions where one leverages the vulnerability of another person to get them to commit an action they might not otherwise do. As such, even if sex workers consent, they are still being exploited.","Vulnerable people often take on jobs that hurt or exploit them without the government intervening. Thus, it is illegitimate for the state to uniquely intervene in the case of sex work.",
Only high-class sex workers have a significant degree of choice over their clients. Typical sex workers do not have this freedom (p. 9).,"Many sex workers have a high degree of autonomy, reflected by their ability to reject clients (p. 4).",
"In many communities, performing sex work is considered the epitome of disempowerment.",The freedom to choose whether or not to participate in sex work is a form of empowerment (p. 10).,
Viewing sex work as a form of empowerment is predominantly a first-world perspective that ignores the realities of sex workers in developing countries (pp. 1440–1441).,The freedom to choose whether or not to participate in sex work is a form of empowerment (p. 10).,
"Sex workers, in both legal and illegal settings, often wish to leave their work (p. 17). This undermines the idea that sex work is particularly enjoyable or empowering.",Many sex workers find their work enjoyable or rewarding; voluntarily performing a job that one enjoys does not meet the criteria for exploitation.,
"Sex workers, in both legal and illegal settings, often wish to leave their work (p. 17). This undermines the idea that sex work is particularly enjoyable or empowering.",There is a high rate of turnover intention in numerous industries; such a trend does not justify making an entire industry illegal.,
"Sex workers, in both legal and illegal settings, often wish to leave their work (p. 17). This undermines the idea that sex work is particularly enjoyable or empowering.","Sex workers in Australia, where sex work is legal (p. 99), have higher job satisfaction than those in countries where sex work is illegal (p. 11).",
"Even people who enjoy having sex may find sex work degrading, especially if they are treated poorly by clients.",Many sex workers find their work enjoyable or rewarding; voluntarily performing a job that one enjoys does not meet the criteria for exploitation.,
"Some NGOs run by former sex workers, such as Apne Aap and Space International, oppose legalisation, demonstrating that the sector does not unanimously support legalisation.",Sex work NGOs often lobby in favour of legalisation. As they represent the industry – and do valuable work informing the public – their interests should be recognised.,
"Laws represent the codification of social norms; as such, they should be based upon subjective community consensus rather than objective evidence.","Reducing the stigma around sexuality would make governments more likely to create policies on sexual matters based on evidence rather than social norms (pp. 1–2, p. 1).",
"Given their relative social and political isolation, sex workers are unlikely to be a major force in society even if their profession were legal, so the discourse regarding sex work may not change.",Legalisation would allow sex workers to take control of the sociopolitical discourse surrounding sex work since there would be less danger in openly talking about their experiences.,
"Given their relative social and political isolation, sex workers are unlikely to be a major force in society even if their profession were legal, so the discourse regarding sex work may not change.",There are over 1 million sex workers in the US alone; sex worker unions could be as large as the powerful unions made up of auto workers and food and commercial workers.,
Governments are likely to continue ignoring sex workers after legalisation because they represent a politically marginalised part of society.,Legalisation would allow sex workers to take control of the sociopolitical discourse surrounding sex work since there would be less danger in openly talking about their experiences.,
Governments are likely to continue ignoring sex workers after legalisation because they represent a politically marginalised part of society.,Candidates of the Australian Sex Party – a sex-industry lobby group now included in the Reason Party – have been elected to state legislatures.,
Sex work legalisation would only reduce the stigma surrounding transactional sex (p. 204). More widespread norms of sex and sexuality would likely be unaffected.,"Legalising sex work would reduce existing stigmas surrounding sex and sexuality, which are a source of many of the harms typically associated with sex work.",
Sex work legalisation would only reduce the stigma surrounding transactional sex (p. 204). More widespread norms of sex and sexuality would likely be unaffected.,"Any particular sexual practice, even if transactional, is difficult to separate from the wider norms surrounding sexual expectations and desires (p. 1).",
Sex work is often stigmatised regardless of its legal status.,"Legalising sex work would reduce existing stigmas surrounding sex and sexuality, which are a source of many of the harms typically associated with sex work.",
Sex work is often stigmatised regardless of its legal status.,"Reducing stigma is a slow process. Therefore, it is understandable that stigma still exists in legalised contexts.",
"A number of prominent disabled activists are uncomfortable with the idea of paying for sex, as it leaves unchanged the root causes of ableist attitudes to sexuality and desire.","The option to hire a sex worker can be particularly important for people who face social stigma, such as disabled people.",
"Sex work districts near military bases are heavily associated with the exploitation of workers (p. 2); therefore, facilitating soldiers' needs may not be a net positive for society.","Lonely people, such as older people or deployed members of the military, often rely on sex work to find intimacy due to their isolation from others.",
"If people who struggle to find sexual partners hire sex workers instead, they may stop seeking meaningful relationships (pp. 36–37); this can harm their emotional well-being in the long term.",Legal sex work would help people who have difficulty finding sexual partners to have sex.,
Governments should work to improve community support of such people instead of relying on sex work as a stopgap to remediate loneliness.,Legal sex work would help people who have difficulty finding sexual partners to have sex.,
"Polyamorous, BDSM, or other fetish clubs often offer varied opportunities for those with less common desires, without requiring the legalisation of sex work.",Many people have strong preferences for particular sexual fetishes or acts that most other people do not enjoy. Sex work allows them to pay for this form of sexual fulfilment.,
Niche hookup apps and dating services cater to those with niche sexual desires.,Sex work allows people to have more varieties of sex than they could easily have in the context of a casual hookup or relationship.,
"Open relationships, and particularly those involving sex work, carry a number of emotional and physical risks.",Sex work may be useful for people in open relationships who want to ensure they do not form emotional bonds with sexual partners outside of their primary partnership.,
"The remorse or anxiety that some people feel after hiring a sex worker can reduce its value as a service (pp. 28, 58).",Sex workers provide an important and valuable service that more people could access if it were legalised.,
"The remorse or anxiety that some people feel after hiring a sex worker can reduce its value as a service (pp. 28, 58).","The study in the parent claim was performed by an anti-sex-work group, who may have interpreted the participants' responses in a particularly negative light due to their conflict of interest (p. 5).",
"The remorse or anxiety that some people feel after hiring a sex worker can reduce its value as a service (pp. 28, 58).","Such feelings may be based on the illegality of sex work and the negative social stigma attached to it rather than negative experiences with sex work itself (pp. 23, 49).",
Sex work often takes place in inconvenient places that can make the act less enjoyable and decrease the likelihood of people genuinely benefitting from the service.,Sex workers provide an important and valuable service that more people could access if it were legalised.,
Sex work often takes place in inconvenient places that can make the act less enjoyable and decrease the likelihood of people genuinely benefitting from the service.,"Sex work often takes place in inconvenient places because, in an illegal system, it must be hidden from law enforcement. This would change with legalisation.",
"Those with sex addiction frequently participate in sex work as workers or clients. Even if sex work does not cause this addiction, it allows for it to be worsened.",Sex workers provide an important and valuable service that more people could access if it were legalised.,
"Those with sex addiction frequently participate in sex work as workers or clients. Even if sex work does not cause this addiction, it allows for it to be worsened.","Even if sex work contributes to addiction, this would not necessarily imply that it should be illegal. For example, alcohol and coffee are addictive but are legal in most countries.",
"Those with sex addiction frequently participate in sex work as workers or clients. Even if sex work does not cause this addiction, it allows for it to be worsened.",The existence of sex addiction has been widely debunked by modern psychology.,
Human sexual behaviour is not solely driven by human nature; humans have the ability to create social norms surrounding sex based on other concerns (p. 6).,Sex work is a natural consequence of sexuality.,
"The legality of sex work has little bearing on broader perceptions of law; sex work is a distinct, legally problematic area (p. 141).",Maintaining laws that contradict common social practices can encourage disrespect for law enforcement and undermine the rule of law more generally.,
Law is based upon public policies that are determined by legislators and upheld by the use of force rather than on social norms (p. 6).,Maintaining laws that contradict common social practices can encourage disrespect for law enforcement and undermine the rule of law more generally.,
The failure of prior efforts to eradicate sex work does not mean that it is impossible to do so.,"It is impossible to eradicate sex work, so governments should aim to mitigate the associated harms through legalisation.",
The failure of prior efforts to eradicate sex work does not mean that it is impossible to do so.,"While it might be possible to achieve the eradication of sex work in a post-work economy, the current state of society precludes this from occurring.",
"It is impossible to eradicate murder. However, legalising murder would be immoral, unpopular, and would likely lead to more deaths.","It is impossible to eradicate sex work, so governments should aim to mitigate the associated harms through legalisation.",
"It is impossible to eradicate murder. However, legalising murder would be immoral, unpopular, and would likely lead to more deaths.","As it inherently involves the nonconsensual death of a human being, murder is harmful in a way that sex work is not; a comparison of the two is not especially useful.",
Sex work legalisation would make human trafficking and sex slavery more difficult to fight.,Buying and selling sex should be legal for sex workers and their clients.,
Sex work legalisation would make human trafficking and sex slavery more difficult to fight.,The legalisation of sex work would reduce the involvement of gangs in sex trafficking.,
Sex work legalisation would make human trafficking and sex slavery more difficult to fight.,"Legalisation of sex work would likely lead to the creation of new regulations and rules, which would make it easier for authorities to identify cases of human trafficking.",
"Evidence shows that the legalisation of sex work does not decrease human trafficking or sex slavery, but rather may increase it (pp. 3, 25).","Legalisation can reduce the demand for trafficked women, as legal sex workers are favoured by clients over trafficked ones (p. 25).",
"Evidence shows that the legalisation of sex work does not decrease human trafficking or sex slavery, but rather may increase it (pp. 3, 25).","There is compelling evidence that, in areas where sex work has been legalised, the majority of sex workers choose the profession out of their own volition.",
"Evidence shows that the legalisation of sex work does not decrease human trafficking or sex slavery, but rather may increase it (pp. 3, 25).",Sex workers and their clients may be more likely to report instances of human trafficking when they know it will not get them into trouble.,
"In most of the countries which have legalised sex work, there has been a persistent or even increased prevalence of child sex work (p. 5).","The criminalisation of sex work prevents underage sex workers from going to the police. For example, many states in the US prosecute children who are victims of sex trafficking (p. 21).",
"In most of the countries which have legalised sex work, there has been a persistent or even increased prevalence of child sex work (p. 5).","Pursuing customers involved in consensual sex with adults diverts police resources from pursuing sex trafficking, under-age sex work, and other crimes.",
"In countries where the age of consent is low, legalising sex work would enable teenagers to enter the industry (p. 39).",The laws that legalise sex work could establish an age limit higher than the age of consent to block teenagers from entering the industry.,
"In countries where sex work is legal and teenagers are considered capable of consent, there is little incentive to establish a different age of consent for sex workers.",The laws that legalise sex work could establish an age limit higher than the age of consent to block teenagers from entering the industry.,
"Reducing the risk associated with sex work through legalisation would increase client demand, thus making trafficking harder to identify and prosecute, as supply would increase to match demand (pp. 113–114).",Places where sex work clients are criminalised do not display reduced rates of trafficking or lower overall levels of sex work.,
"Reducing the risk associated with sex work through legalisation would increase client demand, thus making trafficking harder to identify and prosecute, as supply would increase to match demand (pp. 113–114).","The mythologisation of trafficking as an integral aspect of sex work often leads actors to inflate estimates of those who are trafficked, making it seem as if more sex workers are victims of trafficking than in reality (pp. 1347–1348).",
"In 2018 alone, UN member states successfully identified 49,032 victims of human trafficking, half of whom were sexually exploited (pp. 10, 29).","The mythologisation of trafficking as an integral aspect of sex work often leads actors to inflate estimates of those who are trafficked, making it seem as if more sex workers are victims of trafficking than in reality (pp. 1347–1348).",
"Even after sex work was legalised, 40% of sex workers in the Netherlands were forced into sex work or experienced sexual abuse (p. 35).","The mythologisation of trafficking as an integral aspect of sex work often leads actors to inflate estimates of those who are trafficked, making it seem as if more sex workers are victims of trafficking than in reality (pp. 1347–1348).",
"Government efforts to curb human trafficking and sex slavery have been inadequate when sex work is illegal, so legalisation is likely to further impede such efforts.","The legalisation of sex work would help countries to adequately address sex trafficking by disentangling the two issues, making it easier to identify the scope of trafficking and apply resources where they are needed (p. 15).",
"The reduced demand for trafficking associated with the legalisation of sex work has less effect on the prevalence of trafficking than the corresponding expansion of the market does; overall, the prevalence of trafficking increases with legalisation (p. 25).","Legalisation can reduce the demand for trafficked women, as legal sex workers are favoured by clients over trafficked ones (p. 25).",
The Dutch police estimate that 60–70% of sex workers are coerced into the profession because they have no other employment options (p. 38).,"There is compelling evidence that, in areas where sex work has been legalised, the majority of sex workers choose the profession out of their own volition.",
The Dutch police estimate that 60–70% of sex workers are coerced into the profession because they have no other employment options (p. 38).,"The pressure created by a lack of employment options is different from forcible coercion. Otherwise, anyone working a menial job due to lack of opportunities could be seen as being coerced.",
"Even in places where sex work is legal, such as India, witnesses are often loath to come forward due to fear of retaliation by traffickers (pp. 4, 13).",Sex workers and their clients may be more likely to report instances of human trafficking when they know it will not get them into trouble.,
Only 29% of pimps reported having 'legal expenses' (p. 205).,Many pimps report having significant legal expenditures (pp. 207–208).,
"The most significant expenditure items of pimps, such as housing and transportation, will remain unaffected by legalisation.","Illegal businesses have extremely high operating costs, which reduces their competitive advantage compared with legal enterprises.",
"Illegal businesses save money in other areas, for example, by not paying tax.","Illegal businesses have extremely high operating costs, which reduces their competitive advantage compared with legal enterprises.",
"Such businesses could act as legal fronts for trafficking, making identification of illegal activity more difficult (p. 28).","If sex work were legalised, legitimate companies would compete with sex traffickers. They would likely outcompete illegal gangs.",
"Such businesses could act as legal fronts for trafficking, making identification of illegal activity more difficult (p. 28).",Sham front businesses often waste large amounts of money and would harm the competitiveness of a business in the legal sex work industry (p. 33).,
"Such businesses could act as legal fronts for trafficking, making identification of illegal activity more difficult (p. 28).","It is easier for law enforcement to investigate and take action against financial crimes than sex work, so legalisation would make it easier to limit the sex work black market.",
"If fronts were not profitable, then they would not be so common; the expense of operating a front business is small in proportion with the proceeds of illegal business.",Sham front businesses often waste large amounts of money and would harm the competitiveness of a business in the legal sex work industry (p. 33).,
"The additional costs associated with legal sex work may lower profit margins, creating an incentive for gangs and sex workers to persist with illegal work (p. 83).","If sex work were legalised, legitimate companies would compete with sex traffickers. They would likely outcompete illegal gangs.",
"Criminal gangs may be the only alternative for sex workers, even after legalisation. Banks often discriminate against sex workers, leaving them with few other means of looking after their income.","The regulations, licenses, and bureaucratic scrutiny associated with legal business are likely to present substantial barriers to criminal gangs.",
"Similar to scenarios in which drugs have been legalised, criminal gangs would move into other activities to replace the lost profits from sex work, mitigating the benefits of reduced trafficking.",The legalisation of sex work would reduce the involvement of gangs in sex trafficking.,
"Similar to scenarios in which drugs have been legalised, criminal gangs would move into other activities to replace the lost profits from sex work, mitigating the benefits of reduced trafficking.","If moving other illegal goods were a profitable activity, criminal sex work gangs would already be doing so.",
"Similar to scenarios in which drugs have been legalised, criminal gangs would move into other activities to replace the lost profits from sex work, mitigating the benefits of reduced trafficking.",It is better to reduce the harm to sex workers from sex trafficking than to allow the practice to continue for fear that gangs will displace their activities to other avenues.,
"Many illegal gangs are already involved in a wide range of activities, including illegal guns, illicit drugs, and human trafficking.","If moving other illegal goods were a profitable activity, criminal sex work gangs would already be doing so.",
"In wealthy nations, legalised sex work is associated with an increase in overall reported crime rates (p. 34). Even if trafficking decreases after legalisation, the other harms may outweigh the benefits.",The legalisation of sex work would reduce the involvement of gangs in sex trafficking.,
"In wealthy nations, legalised sex work is associated with an increase in overall reported crime rates (p. 34). Even if trafficking decreases after legalisation, the other harms may outweigh the benefits.",There is a difference between an increase in the number of crimes committed and an increase in the number of crimes that are reported. Legalisation may only increase the latter.,
"Legalising sex work while keeping sex trafficking illegal would require additional resources to investigate the latter, as it is more difficult to identify and victims are often hesitant to come forward.","Where sex work is criminalised, the law often conflates sex trafficking and sex work, which makes the problem more difficult to address (p. 202).",
"Registration requirements could pose a serious issue for undocumented sex workers, who could risk deportation if they make themselves known to the authorities.","A disproportionate number of trafficking victims are immigrants; if sex work were legal, it would be easier for them to come forward when they need help.",
Traffickers already rely heavily upon institutional corruption to facilitate and hide their operations (p. 2); the legalisation of sex work will not remove the bad actors who facilitate trafficking.,"Legal sex work can require workers and businesses to undergo licensing, inspections, and registration, which would make trafficking more likely to be uncovered.",
"Legalising the core business of sex work moves sex traffickers one step closer to legitimacy, creating additional financial incentives to comply with regulations or appear to do so.","Legal sex work can require workers and businesses to undergo licensing, inspections, and registration, which would make trafficking more likely to be uncovered.",
German prosecutors have noted that the legalisation of sex work has made it more difficult to prosecute human trafficking and pimping.,"Legalisation of sex work would likely lead to the creation of new regulations and rules, which would make it easier for authorities to identify cases of human trafficking.",
Those involved in trafficking are unlikely to follow the rules and regulations accompanying legalisation and will likely continue to operate illegally.,"Legalisation of sex work would likely lead to the creation of new regulations and rules, which would make it easier for authorities to identify cases of human trafficking.",
Those involved in trafficking are unlikely to follow the rules and regulations accompanying legalisation and will likely continue to operate illegally.,"To address the high proportion of trafficked workers in the industry, San Francisco has tightened regulations on massage businesses and revoked the permits of those unwilling to comply (pp. 59–60).",
"Society has been embracing sex for pleasure via pornography for many years, which is itself a form of sexual exploitation.",An embrace of sex for pleasure would allow society to more openly address sexual exploitation and misconduct.,
"Society has been embracing sex for pleasure via pornography for many years, which is itself a form of sexual exploitation.","Pornography, regardless of its own problems, is a form of entertainment that shouldn't detract from real people taking control of their sex lives.",
"Sexual exploitation would be better addressed by changing cultural practices that normalize exploitation, not by making pleasurable sex more accepted.",An embrace of sex for pleasure would allow society to more openly address sexual exploitation and misconduct.,
Being comfortable addressing sexual misconduct has more to do with dismantling patriarchal power structures than normalizing sex for pleasure.,An embrace of sex for pleasure would allow society to more openly address sexual exploitation and misconduct.,
Being comfortable addressing sexual misconduct has more to do with dismantling patriarchal power structures than normalizing sex for pleasure.,More knowledge and open information about sexual freedoms can help dismantle oppression and systems of power in place. (p. 31),
Being comfortable addressing sexual misconduct has more to do with dismantling patriarchal power structures than normalizing sex for pleasure.,"A woman's sexual freedom has been used as a tool of the patriarchy to oppress women. Thus, a normalization of a women's sexual behavior can break down this oppression.",
"As the majority of people in leadership positions are male, it may be more difficult for women's voices to be heard when raising issues involving sexual misconduct.","Although change has been slow, the recent growth of women in leadership positions has proven to be better for profits. Businesses who care about their returns will continue to implement such changes.",
"Part of women's empowerment in the workplace involves sexuality, as sexual misconduct in the workplace demeans women. Making women feel more comfortable in addressing sexual misconduct would therefore lead to them becoming more empowered in the workplace.",It is unclear how pursuing sex for pleasure in one's private life would make women more comfortable addressing sexual misconduct in the workplace.,
Elimination of traditional gender roles could threaten the institution of the family.,"If sexual behavior is not focused on procreation, it could lead to the elimination of traditional gender roles. This would allow each person, regardless of gender, to become who they choose to be, rather than be restricted to what society thinks they should be.",
Elimination of traditional gender roles could threaten the institution of the family.,Traditional gender roles in the nuclear family have already changed greatly and yet families continue to be a critical social institution.,
Elimination of traditional gender roles could threaten the institution of the family.,"In the US alone, more than 100,000 same-sex couples are raising children, which indicates that traditional gender roles are not necessary for the institution of the family.",
There can be a middle ground between using women's bodies as objects for reproduction and normalizing all types of sexual hedonism.,The idea that women's bodies should only be used for reproduction has been a tool for oppressing women. Sexual liberation is therefore a strong step away from such norms.,
There are many benefits to monogamy that improve the lives of both women and men.,Monogamy is not always the best option for some individuals and non-monogamy has also been shown to have many benefits.,
"An individual's right to pursue sexual liberation should not be promoted over the interests of society in general, and sexual hedonism could have a negative influence on society.","As feminism is about all women's choices, every individual's right to choose sexual partners should outweigh concerns that hedonistic sexuality may be somehow detrimental to the feminist movement as a whole.",
"An individual's right to pursue sexual liberation should not be promoted over the interests of society in general, and sexual hedonism could have a negative influence on society.",Any negative influences are likely to be outweighed by the benefits of sexual liberation for both women and men.,
"Sexual hedonism increases the likelihood of engaging in risky sexual behaviors, which can have negative repercussions.",Risky sexual behavior among young people is reduced with the implementation of effective sex education programs.,
Both men and women are viewed negatively as their number of sexual partners increases; this points to the idea that people don't hold the different genders to different sexual standards.,"Various studies have supported the idea of a sexual double standard, where men are viewed more positively for engaging in the same sexual behaviors as women.",
"It is not feminism's goal for women to morph into men. Rather, feminism ought to celebrate female virtues and center on the freedom to be an individual unencumbered by social mores, with the standards of men not an important consideration in how women wish to express themselves.",Men can already express themselves through their sexual behavior more easily than women. Accepting hedonistic sexuality would promote equality in this regard.,
"This sounds like a worthwhile ideal, but in practice women and men both seem to react with aversion to overly promiscuous women.","Accepting that women have the right to have as many sexual relationships as they want, without being slut-shamed, is essential to reach gender equality.",
Normalizing sex for pleasure could alienate those women who chose to remain celibate from feminist discourse.,"An important part of feminism is advocating for the right of individuals to choose how they express their sexuality, which includes being able to pursue sex which is purely for pleasure.",
"Having the right to one's own body is part of feminism, whether or not hedonistic sex is involved.",A woman's rights over her own body is part of feminism. Free choice of sex partner(s) is thus a part of feminism.,
"Having the right to one's own body is part of feminism, whether or not hedonistic sex is involved.","A person doesn't need to actively participate in hedonistic sex, but having that as an acceptable option is necessary to fully exert one's right over one's body.",
Focusing on the promotion of sex for pleasure should not be done at the expense of other aspects of the feminist movement.,A woman's rights over her own body is part of feminism. Free choice of sex partner(s) is thus a part of feminism.,
Focusing on the promotion of sex for pleasure should not be done at the expense of other aspects of the feminist movement.,There is no reason why pursuing sex for pleasure would prohibit progress on other women's issues.,
Sexuality is only one part of the feminist movement. There is a more pressing need to focus on women's empowerment in other areas.,Emphasizing hedonistic sexuality does not preclude an effort to support the empowerment of women in other areas.,
Sexuality is only one part of the feminist movement. There is a more pressing need to focus on women's empowerment in other areas.,Women's sexual liberation is connected to other aspects of female empowerment in vital ways.,
It is unclear how pursuing sex for pleasure in one's private life would make women more comfortable addressing sexual misconduct in the workplace.,"Part of women's empowerment in the workplace involves sexuality, as sexual misconduct in the workplace demeans women. Making women feel more comfortable in addressing sexual misconduct would therefore lead to them becoming more empowered in the workplace.",
Opening oneself up to such new experiences will also entail engaging in sexual practices that one might not enjoy.,Experimenting with different sexual partners and/or practices can help a person understand what kinds of sexual experiences they find most enjoyable.,
"Especially for women, experimenting with casual sexual practices and partners can lead to negative mental health effects and increased physical risks.",Experimenting with different sexual partners and/or practices can help a person understand what kinds of sexual experiences they find most enjoyable.,
"Sexual hedonism increases the likelihood of engaging in risky sexual behaviors, which can have negative repercussions.",The journey of personal discovery offered by sexual hedonism can instill benefits on the individual.,
"Sexual hedonism increases the likelihood of engaging in risky sexual behaviors, which can have negative repercussions.",Risky sexual behavior among young people is reduced with the implementation of effective sex education programs.,
Not all journeys of self-discovery through hedonism are positive; some people experience sensory overload where they temporarily lose interest in sex.,The journey of personal discovery offered by sexual hedonism can instill benefits on the individual.,
"If sexuality shifts towards a focus on hedonism, this might disadvantage those who aren't conventionally attractive.",The journey of personal discovery offered by sexual hedonism can instill benefits on the individual.,
"If sexuality shifts towards a focus on hedonism, this might disadvantage those who aren't conventionally attractive.",The disadvantage to people who aren't conventionally attractive wouldn't necessarily be greater than the disadvantage they currently have in finding relationships.,
"If sexuality shifts towards a focus on hedonism, this might disadvantage those who aren't conventionally attractive.",Conventional attractiveness isn't necessary to enjoy a hedonistic sexual lifestyle.,
"If sexuality shifts towards a focus on hedonism, this might disadvantage those who aren't conventionally attractive.","This disadvantage could be resolved by the legalization of sex work, so the disadvantaged can legally buy sex with attractive individuals.",
"If sexuality shifts towards a focus on hedonism, this might disadvantage those who aren't conventionally attractive.","The debate is whether hedonism is bad for feminism, not whether it is bad for unattractive people. That is a separate matter.",
People who can't find sexual partners in a hedonistic society may be ridiculed or pressured into changing their appearance.,Attractiveness can encompass things other than physical appearance.,
"To women, a man's physical attractiveness is still valued more than his personality.",Attractiveness can encompass things other than physical appearance.,
"In societies that embrace an open market atmosphere of hedonistic sexuality, those who are not attractive will have a hard time finding someone due to the number of attractive competitors.",Conventional attractiveness isn't necessary to enjoy a hedonistic sexual lifestyle.,
"In societies that embrace an open market atmosphere of hedonistic sexuality, those who are not attractive will have a hard time finding someone due to the number of attractive competitors.","An open market will be based on supply and demand, and more attractive people will not necessarily want more sexual partners. This will allow less attractive people to find others like them who also want to have sex.",
"In societies that embrace an open market atmosphere of hedonistic sexuality, those who are not attractive will have a hard time finding someone due to the number of attractive competitors.",That some may be left out of a market where what they demand is not necessary to sustain their life is an insufficient reason to restrain others.,
"Considering the financial situation of a potential sexual partner amongst other factors is different from predicating the entire interaction on financial compensation since the latter does not represent the type of healthy, mutual investment found in stable, rewarding relationships.","If it is acceptable to choose with whom one wants to have non-commercial sex, then it should also be acceptable to do so when the sex is commercial, as financial compensation is merely another factor to consider when picking a sexual partner.",
"The state has compelling interests in ensuring the health and rights of its citizens and combating crime, which justify its interference in the case of sex work.",Criminalising sex work denies sex workers and clients the ability to choose with whom and under what conditions they have sex; this choice should not be subject to the approval of the state.,
