text1,text2,ZS response,final_val
"This is true for all children who, unfortunately, must undergo childhood operations.",Having genital reshaping surgeries at a very young age may make children more afraid of doctors and the medical community in the long-term.,Not Divergent,Not Divergent
Many parents of intersex children who underwent reshaping surgeries are told by medical professionals to keep the entire matter secret. This is quite damaging.,Studies have found that genital reshaping surgery improves the relationship between the infant and parents.,Divergent,Divergent
Some intersex people who have had surgery as infants report the surgeries made them feel not accepted by their families.,Studies have found that genital reshaping surgery improves the relationship between the infant and parents.,Divergent,Divergent
"Intersex children may not be comfortable with the gender that their parents raise them as, causing long-term gender identity issues.",Studies have found that genital reshaping surgery improves the relationship between the infant and parents.,Divergent,Divergent
"Intersex children may not be comfortable with the gender that their parents raise them as, causing long-term gender identity issues.","There are approximately 1.4 million transgender people in the US today, the majority of whom were uncomfortable with the gender they were raised, which shows that intersex people could also experience discomfort without surgery.",Not Divergent,Not Divergent
"The experiences of transgender and gender non-binary individuals in healthcare settings are negative because of discrimination, not due to individuals being outside the gender binary.",Existing outside the gender binary has been shown to adversely affect a person's mental and physical health.,Divergent,Divergent
"Society has become more accepting of non-binary identities and the gender spectrum. As such, these harms may diminish in the long-term.",Existing outside the gender binary has been shown to adversely affect a person's mental and physical health.,Divergent,Divergent
"Society has become more accepting of non-binary identities and the gender spectrum. As such, these harms may diminish in the long-term.","Despite positive changes, discrimination and ostracization are still, nonetheless, the norm across the world. Harms to gender non-conforming children still exist and will continue to do so into the future.",Not Divergent,Not Divergent
Getting used to an anomalous anatomy may cause pain and suffering for a child which can easily be circumvented.,Undergoing genital reshaping surgery can improve the future mental health of intersex children.,Divergent,Divergent
Getting used to an anomalous anatomy may cause pain and suffering for a child which can easily be circumvented.,"Doctors generally do not cosmetically ""fix"" any other physical difference in infants, such as obvious or large birth marks. It is unclear why children's genitalia is different.",Not Divergent,Not Divergent
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.","There are several comic book superheroes who are explicitly intersex, including Masquerade (Pride Comics), who was rejected by her parents because of her ambiguous genitalia after an unsuccessful invasive surgery.",Divergent,Divergent
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.",Vogue supermodel Hanne Gaby Odiele has publicly come out as intersex - she was born with internal testes that were removed when she was 10.,Not Divergent,Not Divergent
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.",There are many successful and famous openly intersex athletes who can be role models for intersex children.,Divergent,Divergent
"Children generally associate themselves with cultural icons, like superheroes or cartoons. Intersex children have no such icons that they can subscribe to and thus may feel singled out and unnatural.","Intersex children can learn about Herculine Barbin, an intersex person famous for their memoirs. Intersex Solidarity Day is observed on the 8th of November, her birthday.",Not Divergent,Not Divergent
Genital reshaping procedures can inflict psychological harm on intersex patients.,Undergoing genital reshaping surgery can improve the future mental health of intersex children.,Divergent,Divergent
Genital reshaping procedures can inflict psychological harm on intersex patients.,"All surgeries can inflict psychological harms on children. Yet, this would not be used a justification to ban other types of surgery.",Not Divergent,Not Divergent
There is a possibility that such surgeries could cause incontinence due to moving the urethra or damaging the urinary control mechanism.,Genital reconstruction is often aimed at retaining or improving urinary continence and other related problems.,Not Divergent,Not Divergent
Late complications and chronic problems can present after hypospadias repair surgeries.,Genital reconstruction is often aimed at retaining or improving urinary continence and other related problems.,Not Divergent,Not Divergent
"As testicular cancer is rarer before puberty, the surgery can be delayed until later in life.",Individuals with CAIS may require gonadectomy to reduce their risk of cancer.,Divergent,Divergent
"Testicular cancer has a relatively excellent survival rate, with 99% surviving when the cancer is caught in stage 1 and 68% of cases being caught at that stage.",Individuals with CAIS may require gonadectomy to reduce their risk of cancer.,Divergent,Divergent
"Testicular cancer has a relatively excellent survival rate, with 99% surviving when the cancer is caught in stage 1 and 68% of cases being caught at that stage.",The survival rate is largely based on people with unambiguous genitalia; ambiguous genitalia can make it harder to diagnose abnormalities in testicles in order to catch cancer in stage 1.,Not Divergent,Not Divergent
Hormone replacement therapy increases the risk of cancer.,Genital reshaping surgeries can help prevent cancers.,Divergent,Divergent
There has not been sufficient research to prove that genital reshaping surgeries are medically necessary for infants.,Genital reshaping surgeries are often necessary for the physical health of intersex infants.,Divergent,Divergent
There has not been sufficient research to prove that genital reshaping surgeries are medically necessary for infants.,The Intersex Society of North America advocates that medically necessary procedures can and should be performed on intersex infants.,Divergent,Divergent
There has not been sufficient research to prove that genital reshaping surgeries are medically necessary for infants.,Genital reconstruction surgery is often used to close open wounds or exposed internal organs.,Not Divergent,Not Divergent
"The only intersex condition which can be classified as a medical emergency is congenital adrenal hyperplasia which is treated with cortisol, not through surgery.",Medical emergencies are not the same as medically necessary surgeries. These are often performed in order to correct physical defects (e.g. no urethral opening).,Not Divergent,Not Divergent
"The UN Special Rapporteur on Torture included forced genital reshaping surgery as an issue of concern in his 2013 report, calling for an end to ""any law allowing intrusive and irreversible treatments, including forced genital-normalizing surgery...administered without the free and informed consent of the person concerned.""",The Intersex Society of North America advocates that medically necessary procedures can and should be performed on intersex infants.,Divergent,Divergent
"Procedures to prevent short-term health risks such as infections caused by open wounds or exposed internal organs are medically necessary, and likely do not fall under the definition of ""genital reshaping surgery"", the function of which is to assign a gender.",Genital reconstruction surgery is often used to close open wounds or exposed internal organs.,Not Divergent,Not Divergent
Many who undergo genital reshaping surgery as infants require multiple follow-ups to deal with scarring and other long-term issues.,Genital reshaping surgeries are often necessary for the physical health of intersex infants.,Divergent,Divergent
Many who undergo genital reshaping surgery as infants require multiple follow-ups to deal with scarring and other long-term issues.,"The connective tissue, skin, and organs of infants heal faster than those of adults. Having the surgery earlier in life lessens the chances of complications later on.",Divergent,Divergent
Many who undergo genital reshaping surgery as infants require multiple follow-ups to deal with scarring and other long-term issues.,Many of these procedures would have bad side effects or require long-term treatment regardless of when one receives them.,Not Divergent,Not Divergent
Most children undergoing feminizing surgery require further treatment in puberty and beyond.,"This is true for all children who, unfortunately, must undergo childhood operations.",Divergent,Divergent
"Children with vaginal hypoplasia can undergo vaginoplasty. After this procedure, the patients are required to have their vaginas dilated three times a week, a very painful procedure, until they become sexually active. (p. 394)",Most hospitals require children who undergo this to have been living in their identified gender for at least a year and provide extensive information for patients.,Not Divergent,Not Divergent
Performing these surgeries for those who wish to become sexually active later in life would mean that the patient would have to undergo fewer of these harms.,Many of these procedures would have bad side effects or require long-term treatment regardless of when one receives them.,Divergent,Divergent
Being put under general anesthetic as an infant heightens the risk of suffering from developmental and behavioural issues later in life.,Genital reshaping surgeries are often necessary for the physical health of intersex infants.,Divergent,Divergent
A study found that children who had undergone two or more surgeries which required a general anaesthetic before the age of two were more than two-fold more likely to suffer from ADHD in later life.,Children who are required to have two or more surgeries before the age of two most likely have serious health problems and so that may be the cause of the higher rate of ADHD.,Not Divergent,Not Divergent
Clean needle exchange programs help educate people about drug addiction and recovery.,It is possible to educate people about addiction without providing needles.,Divergent,Divergent
Clean needle exchange programs help educate people about drug addiction and recovery.,"There have been campaigns to educate people about drug addiction for hundreds of years, yet people still decide to take dangerous drugs.",Divergent,Divergent
Clean needle exchanges offer education on safer injection practices and wound care; overdose prevention; substance use disorder treatment programs; and counseling and testing for diseases.,These services are offered at locations other than needle exchanges.,Not Divergent,Not Divergent
A clean needle program can make the public more aware that there is a local population in crisis that needs help.,It is likely that a community will already be aware of its drug problem due to the number of other problems drugs cause.,Not Divergent,Not Divergent
Having a clean needle exchange brings a voice to local addicts.,It is not clear how giving drug addicts a voice will benefit society.,Divergent,Divergent
Having a needle exchange will make it less difficult for the public to ignore the issue of addiction.,Drug addiction is the fourth most important issue for Americans in 2023. This indicates that the public is not ignoring the issue.,Not Divergent,Not Divergent
Drug education campaigns that don't accept the realities of addiction are less effective.,It is possible to educate people about addiction without providing needles.,Not Divergent,Not Divergent
"Drug addicts are less likely to attend education sessions without the promise of something they need, like clean needles.",It is possible to educate people about addiction without providing needles.,Divergent,Divergent
"Drug addicts are less likely to attend education sessions without the promise of something they need, like clean needles.","As drug addicts are frequently poor, they could also be enticed to attend education sessions with the promise of food, shelter, or medical care.",Not Divergent,Not Divergent
"These drug laws were effective, as evidenced by the lack of Chinese opium dens in America today.",The first anti-drug law in the US was enacted in 1875 and targeted opium dens frequented by Chinese immigrants.,Not Divergent,Not Divergent
Many of these campaigns failed because they were too idealistic or naive about the nature of drug addiction.,"There have been campaigns to educate people about drug addiction for hundreds of years, yet people still decide to take dangerous drugs.",Divergent,Divergent
Having a clean needle program will help save lives.,"The best way to save lives is to eliminate the sources of drug addiction, not to perpetuate drug use.",Divergent,Divergent
Having a clean needle program will help save lives.,"A clean needle program could provide users with a false sense of security, when in fact, injecting drugs is always dangerous.",Divergent,Divergent
Clean needle programs reduce the spread of dangerous diseases.,Many of the diseases spread through needles are able to be treated with new medicines.,Not Divergent,Not Divergent
Sharing used needles is one of the top ways to transmit hepatitis C.,"Hepatitis C is not a serious health issue if caught and treated, and does not justify a needle exchange program on its own.",Divergent,Divergent
"It is preferable to avoid catching a disease, even if treatments are available.",Many of the diseases spread through needles are able to be treated with new medicines.,Not Divergent,Not Divergent
Clean needle programs reduce the chances of overdosing.,"Needle exchanges only reduce overdosing if the drug users take the drugs onsite, which could cause other problems.",Divergent,Divergent
Having a clean needle exchange allows healthcare professionals to use life saving drugs like Naloxone more effectively.,Naloxone can be administered by anybody. A healthcare professional does not need to be present.,Divergent,Divergent
Drug dealers already face strict punishments in virtually all countries.,"Stricter enforcement policies against those who make, supply, and sell drugs would help reduce access.",Not Divergent,Not Divergent
Evidence has shown that stricter punishments for drug dealers worsens the plight of addicts from a public health perspective.,"Stricter enforcement policies against those who make, supply, and sell drugs would help reduce access.",Divergent,Divergent
"Wealthy people also use drugs, though it is less widely reported than drug use in poor areas.",Drug addiction is positively correlated with poverty. Enacting better social welfare programs would likely prevent many individuals from turning to drugs.,Not Divergent,Not Divergent
"It is impossible to eliminate the supply of drugs in places like America, as the failed War on Drugs has shown.","The best way to save lives is to eliminate the sources of drug addiction, not to perpetuate drug use.",Divergent,Divergent
"It is impossible to eliminate the supply of drugs in places like America, as the failed War on Drugs has shown.","Other countries, such as Singapore, have essentially eliminated the presence of drugs thanks to strict enforcement measures.",Divergent,Divergent
"Most people inject drugs for the first time with other, more experienced users, who know the ""safe"" amount to use.",It is possible for a person to die of an overdose on the first time they inject drugs.,Divergent,Divergent
Workers at needle exchanges are more likely to warn users of the dangers involved than untrained friends or relatives.,"A clean needle program could provide users with a false sense of security, when in fact, injecting drugs is always dangerous.",Not Divergent,Not Divergent
People going to needle exchanges are likely long term drug abusers and know how to take the drugs with as minimum risk as possible.,"A clean needle program could provide users with a false sense of security, when in fact, injecting drugs is always dangerous.",Divergent,Divergent
People going to needle exchanges are likely long term drug abusers and know how to take the drugs with as minimum risk as possible.,"Long term drug abusers are still at risk of overdosing, as they usually develop tolerance, meaning they need to take more of a drug in order to get the same high over time.",Not Divergent,Not Divergent
"America's opioid crisis affects many of the poor, rural, conservative regions of the country. People there are likely to do whatever they can to help fix the problem, including needle exchanges.",Many people in conservative regions believe that providing needles to drug users is morally wrong and have fought to defund needle exchanges.,Divergent,Divergent
"A lack of clean materials does not prevent people from using drugs, as they will often reuse needles.","Giving out clean needles supplies users with the tools necessary to continue using, which is morally wrong.",Divergent,Divergent
"The nature of addiction means that addicts will do whatever they can to get high, whether there is a safe space or not.",More people may be tempted to try drugs if they knew there was a safe place for them to get high.,Divergent,Divergent
"People are unlikely to get high for their first time at a needle exchange office, as the staff would strongly dissuade them from doing so.",More people may be tempted to try drugs if they knew there was a safe place for them to get high.,Divergent,Divergent
"If drug use is inevitable, then it is better that they are used in a safe environment rather than on the streets or in a home where children might be present.",A clean needle exchange gives drug users a place where using drugs is tacitly condoned.,Divergent,Divergent
"If drug use is inevitable, then it is better that they are used in a safe environment rather than on the streets or in a home where children might be present.",Being resigned to the idea of inevitable drug use is self-defeating and could result in people forgoing attempts to kick the habit.,Divergent,Divergent
"While it may help people use drugs more safely, needle exchanges do not promote or advertise the use of drugs.",A clean needle exchange helps people use drugs.,Not Divergent,Not Divergent
"While it may help people use drugs more safely, needle exchanges do not promote or advertise the use of drugs.",Making the tools for using drugs more accessible can be enticing simply because it is more convenient to continue than to quit.,Divergent,Divergent
"Finding a needle isn't that hard, and the difficulty is not enough to make people quit.",Making the tools for using drugs more accessible can be enticing simply because it is more convenient to continue than to quit.,Divergent,Divergent
"Needle exchanges aren't intended to stop drug abuse but to prevent deeper problems, such as rising medical costs for illnesses contracted through dirty needle use.",A clean needle exchange helps people use drugs.,Not Divergent,Not Divergent
"Needle exchanges aren't intended to stop drug abuse but to prevent deeper problems, such as rising medical costs for illnesses contracted through dirty needle use.","Stopping drug use should be the primary concern for policymakers, as it is the source of all other drug-related problems.",Divergent,Divergent
"Policymakers can pursue ways to stop drug use, while also acknowledging that needle exchanges can help with other drug related problems.","Stopping drug use should be the primary concern for policymakers, as it is the source of all other drug-related problems.",Divergent,Divergent
"If needle exchanges are shown to reduce healthcare spending overall, then people would be more likely to support them.",Public support for needle exchanges is likely to go down if people knew their taxes were being used to provide clean needles.,Divergent,Divergent
Needle exchange programs can be easily funded by private donations and fundraisers.,A needle exchange program requiring public funds would require taxpayers to support the habits of drug users.,Divergent,Divergent
Needle exchange programs can be easily funded by private donations and fundraisers.,Private donations are susceptible to being taken away. Government funding is needed to ensure needle exchanges continue to function.,Divergent,Divergent
Needle exchange programs can be easily funded by private donations and fundraisers.,Most of the world's richest people spend their money on different kinds of philanthropy than needle exchanges.,Divergent,Divergent
Multiple studies have found that needle exchanges do not increase the number of needles discarded in the streets.,"Drug users are likely to carelessly discard needles after use, increasing the risk that the public will come in contact with them.",Divergent,Divergent
It will be easier for police to track and catch drug dealers if they are concentrated around one area.,Drug dealers may target these areas to sell drugs knowing they will meet many potential customers.,Divergent,Divergent
"If drug dealers know where to find people who are already using drugs, this does not change the number of users, the number of sellers, or the number of sales.",Drug dealers may target these areas to sell drugs knowing they will meet many potential customers.,Not Divergent,Not Divergent
"Needle exchanges are set up near high drug use sites, not the other way around.",A clean needle exchange could increase the number of drug users and dealers in a location.,Divergent,Divergent
Studies have found no correlation between needle exchange programs and increased criminal activity.,Needle exchange programs could increase criminal activity associated with drug use in the areas they operate.,Divergent,Divergent
Needle exchange programs are only useful if they are set up in neighborhoods with preexisting drug problems.,A needle exchange program can damage the neighborhood in which it is set up.,Divergent,Divergent
"If a needle exchange program benefits society at large, then it is okay for a few neighborhoods to be negatively affected.",A needle exchange program can damage the neighborhood in which it is set up.,Not Divergent,Not Divergent
"If a needle exchange program benefits society at large, then it is okay for a few neighborhoods to be negatively affected.",There will be too much opposition from nearby residents if politicians try to sell this as a benefit of needle exchanges.,Divergent,Divergent
Needle programs lower the costs of medical treatment by reducing the number of people who contract diseases. This is a benefit to taxpayers.,Needle exchange programs are unpopular with citizens who live nearby.,Divergent,Divergent
Needle programs lower the costs of medical treatment by reducing the number of people who contract diseases. This is a benefit to taxpayers.,Infections contracted through dangerous and risky behavior should not be a taxpayer responsibility.,Divergent,Divergent
"Following this logic, all other types of self-inflicted health issues would also not be funded, like bad lifestyle and diet, which accounts for 7 out of 10 deaths worldwide.",Infections contracted through dangerous and risky behavior should not be a taxpayer responsibility.,Not Divergent,Not Divergent
Needle exchanges provide permanent healthcare and support facilities in struggling communities.,Needle exchange programs are unpopular with citizens who live nearby.,Divergent,Divergent
Needle exchanges provide permanent healthcare and support facilities in struggling communities.,Needle exchanges could be replaced by other forms of public services more desperately needed in those areas.,Divergent,Divergent
"Since we would start switching the lights on later in the evening during Winter, we would save on electricity.","Daylight time led to a 1% overall rise in residential electricity use, costing the state an extra $9 million according to a study performed in the U.S.",Divergent,Divergent
"Since we would start switching the lights on later in the evening during Winter, we would save on electricity.","During Winter, it would consume more energy, since we would keep the lights on for longer in the morning.",Divergent,Divergent
"Even if we would keep the lights on for longer in the morning, we would use less energy in the afternoon as we would have more light.","During Winter, it would consume more energy, since we would keep the lights on for longer in the morning.",Divergent,Divergent
"Even if we would keep the lights on for longer in the morning, we would use less energy in the afternoon as we would have more light.",Research suggests that DST might actually increase residential electricity demand.,Divergent,Divergent
"People who work outside, like construction workers, would be safer during Winter, due to the increase of sunlight time in the afternoon.",Construction work usually starts early in the morning.,Divergent,Divergent
"People who work outside, like construction workers, would be safer during Winter, due to the increase of sunlight time in the afternoon.","Construction workers and people who work outside could be more likely to suffer diseases from overexposure to the sun, such as skin cancer.",Divergent,Divergent
Increased sunlight time in the afternoon during Winter would decrease the strain on the eyes of office workers and students,"There are other effective tools to decrease eye strain, such a blue light glasses.",Not Divergent,Not Divergent
Increased sunlight time in the afternoon during Winter would decrease the strain on the eyes of office workers and students,"Many students and office workers, don't have windows in their offices, and therefore more natural light doesn't affect nor benefit them.",Divergent,Divergent
Daylight Saving Time has a positive effect as it increases the natural daylight people experience.,Daylight Saving Time can negatively affect mental and physical health.,Divergent,Divergent
"Daylight Saving Time would bring mental health benefits, especially during the Coronavirus pandemic.",It could be argued that creating more changes that might affect people's lives during hard times such as a pandemic can be counterproductive.,Divergent,Divergent
The same paradigm can be applied to the commute from work in the current scenario.,"With Summer time, we would wake up long before sunrise during Winter, which would increase the level of danger.",Divergent,Divergent
Research suggests that crime rates drop during daylight saving time.,"With Summer time, we would wake up long before sunrise during Winter, which would increase the level of danger.",Divergent,Divergent
"This is irrelevant, as the abolition of the changing of the clocks is the premise of this discussion.","Changing the clocks, even just one hour, can affect the body's natural sleep cycle, producing a mild form of jet lag.",Divergent,Divergent
This would happen only once in 2021 and never again.,"Keeping winter time all year long would spare us the need of ""springing forward"" one last time and loose an additional hour of sleep.",Divergent,Divergent
"The alternative solution for retain the benefits of daylight savings while not ""lying"" is to shift the societal daily schedule by one hour, which is much more impractical. This means shifting all the business hours, TV schedules, etc.","Time on the clock represents a fact about reality - the position of the Sun in the sky from the center of the timezone. Daylight savings time is correspondingly a lie, and lying all year round about what the time is is insane.",Not Divergent,Not Divergent
"The alternative solution for retain the benefits of daylight savings while not ""lying"" is to shift the societal daily schedule by one hour, which is much more impractical. This means shifting all the business hours, TV schedules, etc.","The actual practical impacts of such a shift are already experienced twice annually under the current system; the only difficulty here is in the actual writing of schedules, and the fact that there are more numbers to adjust. This is a small price to pay for sanity.",Not Divergent,Not Divergent
It's not necessarily considered lying if an educational campaign to get the people acquainted with the clock convention were added to the policy (e.g. teaching children in school that the solar noon is equivalent with 13:00 o'clock etc. and the reasons behind the convention),"Time on the clock represents a fact about reality - the position of the Sun in the sky from the center of the timezone. Daylight savings time is correspondingly a lie, and lying all year round about what the time is is insane.",Divergent,Divergent
It's not necessarily considered lying if an educational campaign to get the people acquainted with the clock convention were added to the policy (e.g. teaching children in school that the solar noon is equivalent with 13:00 o'clock etc. and the reasons behind the convention),"If everyone in the empire understands the convention by which they describe the emperor's new clothes as magnificent finery, it is still a lie to say that the emperor is clothed, and the truth to say that the emperor has no clothes.",Divergent,Divergent
Many Scandinavian countries have very little hours of sunlight during the winter. It is impractical to attempt a workday short enough to fit within such a short window.,"Rather than to adjust the clocks twice a year to allow daylight outside of working hours, it would be more prudent to question the morality of a working day long enough to span all hours of daylight.",Not Divergent,Not Divergent
It tastes gross.,Taste is a subjective matter.,Divergent,Divergent
It tastes gross.,"Genetic differences between people mean that foods 'taste' different, in that they elicit different sensory responses.",Not Divergent,Not Divergent
It tastes gross.,"Ketchup contains flavor compounds for sweet, sour, salty, bitter, and umami, the five known fundamental human tastes.",Divergent,Divergent
It tastes gross.,"It is unlikely that this is the case for most people, as it otherwise would not be as popular as it is.",Divergent,Divergent
It smells gross.,"The sense of smell differs for different people, so what is gross for one person might smell delicious for another.",Divergent,Divergent
It smells gross.,"It is unlikely that this is the case for most people, as it otherwise would not be as popular as it is.",Divergent,Divergent
Sensitivity to bitter flavors may explain why children prefer sweet flavorings like ketchup during their formative years.,"Many children get addicted to sugar early, and crave any food containing it.",Not Divergent,Not Divergent
Ketchup may stain your teeth.,That ketchup stain your teeth does not mean that it is a child's condiment.,Not Divergent,Not Divergent
"Ketchup is very high in processed sugars, which makes it very unhealthy.",There is evidence that ketchup may be good for your health.,Divergent,Divergent
Language access should be the number one priority. Learning sign language does not hinder deaf children's ability to learn speech skills at a later time.,Deaf children should focus on speech skills instead of learning sign language.,Divergent,Divergent
Deaf children forced to rely on a system they cannot fully access are at risk of language deprivation.,Deaf children should focus on speech skills instead of learning sign language.,Divergent,Divergent
"If the government requires the courses, they should be offered free of charge.",Parents may not have the money to pay for classes to learn sign language.,Not Divergent,Not Divergent
"Language access is of the utmost importance for deaf children, and time must be made available to start the child's exposure to language access at the earliest possible moment.",Parents may not have the time to learn sign language.,Divergent,Divergent
"If the parents can't make the time, they might find a nanny or au-pair who speaks sign language. This would be preferable to nothing at all.",Parents may not have the time to learn sign language.,Not Divergent,Not Divergent
"During the first months, parents are immersed in childcare. It's improbable that they would not be able to find the time to acquire basic skills at least.",Parents may not have the time to learn sign language.,Divergent,Divergent
"While not ideal, there are courses offered through the internet that could work well enough until the child is old enough to go to immersion camps and perhaps a deaf school",Parents in rural areas may not have access to someone who can teach them nearby.,Not Divergent,Not Divergent
Laws and regulation would create funding and resources to more rapidly provide access to Sign Language.,Forcing the issue would be less effective than encouraging/supporting it.,Divergent,Divergent
SISs reduce the number of overdoses within a community.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
SISs reduce the number of overdoses within a community.,"In 2019, the Downtown Eastside (DTES) of Vancouver accounted for 62% of all overdose calls in the city despite having multiple SISs.",Divergent,Divergent
"Most service industry employees, who are usually first responders when overdoses occur, believe that SISs would decrease the number of overdoses.","Just because something is belived to be true by many people, that doesn't mean it is true.",Divergent,Divergent
"As people with experience in the industry, it is likely that their views a relatively well-informed.","Just because something is belived to be true by many people, that doesn't mean it is true.",Divergent,Divergent
This review has been retracted by the International Journal of Drug Policy for its own methodological weaknesses.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
A review of 47 studies found that SISs were consistently linked with a reduction in unsafe drug use behaviour and overdoses.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
"SISs are associated with lower overdose mortality, with around 88 fewer overdose deaths per 100,000 per year.","According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
"SISs represent a public health approach to solving drug abuse, rather than encouraging punishment.",The public should not have to expend funds to facilitate other people's addictions.,Divergent,Divergent
SISs can help prevent the spread of diseases.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
This review has been retracted by the International Journal of Drug Policy for its own methodological weaknesses.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
A review of 47 studies found that SISs were consistently linked with a reduction in unsafe drug use behaviour and overdoses.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
"SISs are associated with lower overdose mortality, with around 88 fewer overdose deaths per 100,000 per year.","According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
If addiction is a health issue then the public should contribute toward containing the problem. This would be analagous to the taxpayer (in countries with universal healthcare systems) ensuring that cancer patients are provided with healthcare.,The public should not have to expend funds to facilitate other people's addictions.,Divergent,Divergent
SISs offer resources to clients that will help reduce rates of substance abuse.,"Many drug users prefer private venues, thus limiting the outreach of SISs.",Divergent,Divergent
SISs can help identify children who are at risk so that measures can be taken to protect them (p. 139).,"At Insite - North America's first SIS - drug users can use pseudonyms, making it difficult to track down any vulnerable children.",Divergent,Divergent
"If users who want to remain anonymous cannot do so when using SISs, then they may not come at all.","At Insite - North America's first SIS - drug users can use pseudonyms, making it difficult to track down any vulnerable children.",Divergent,Divergent
Many drug users do not have this luxury because they are homeless.,"Many drug users prefer private venues, thus limiting the outreach of SISs.",Divergent,Divergent
SISs are cost-effective.,SISs are extremely expensive. Conservative estimates put the upfront cost at US$2 million and operating cost at $1.5 million (p. 4).,Divergent,Divergent
SISs are cost-effective.,"The money spent on SISs would be better spent on treatment, education, and prevention efforts.",Divergent,Divergent
SISs are cost-effective.,The public's money should not be spent on facilitating the habits of people wishing to inject themselves with opioids.,Divergent,Divergent
SISs can help prevent the spread of diseases.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
This review has been retracted by the International Journal of Drug Policy for its own methodological weaknesses.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
A review of 47 studies found that SISs were consistently linked with a reduction in unsafe drug use behaviour and overdoses.,"According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
"SISs are associated with lower overdose mortality, with around 88 fewer overdose deaths per 100,000 per year.","According to one review, SISs have no significant impact on overdose mortaility, needle sharing and a number of other variables.",Divergent,Divergent
There is a lot of data proving that SISs have been cost-effective in areas where they have been set up.,Statistics can be manipulated and often misrepresent information.,Divergent,Divergent
There is a lot of data proving that SISs have been cost-effective in areas where they have been set up.,"These numbers do not present the full picture. It is possible that other factors, such as policing, could be contributing to this success.",Divergent,Divergent
There is a lot of data proving that SISs have been cost-effective in areas where they have been set up.,This 'savings' is based on the current policing/Healthcare approach. A different system could yield savings as well.,Divergent,Divergent
"According to a study, for every dollar spent in SISs, US$2.33 is saved (p. 13).",SISs are extremely expensive. Conservative estimates put the upfront cost at US$2 million and operating cost at $1.5 million (p. 4).,Divergent,Divergent
"These communities are already abusing drugs. With SISs, they will at least be safe while they do so.",SISs encourage and reinforce drug abuse within communities.,Divergent,Divergent
"When SIS's were implemented in Sydney, it was found to be extremely beneficial for the community.",SISs encourage and reinforce drug abuse within communities.,Divergent,Divergent
"These impacts could be mitigated by locating SISs in isolated areas, away from wider society.",SISs will likely have a negative impact on surrounding business.,Divergent,Divergent
Implementation of SIS in Vancouver showed no negative outcomes for the locals in the surrounding neigbourhoods.,SISs will lead to negative impacts on locals in surrounding neighborhoods.,Divergent,Divergent
SISs could be located in non-residential areas.,SISs will lead to negative impacts on locals in surrounding neighborhoods.,Divergent,Divergent
SISs have been proven to reduce problematic behaviours associated with public injection such as disposing needles in surrounding neighborhoods.,SISs will lead to negative impacts on locals in surrounding neighborhoods.,Divergent,Divergent
A US judge in Philadelphia ruled that SISs are not a subversion of federal law.,"SISs represent a subversion of federal law, effectively legalizing drugs within certain areas.",Divergent,Divergent
The law is not always right and should not be blindly adhered to.,"SISs represent a subversion of federal law, effectively legalizing drugs within certain areas.",Divergent,Divergent
The law is not always right and should not be blindly adhered to.,"If everyone only obeyed the law when it is in accordance with one's own perspective, this would undermine the effectiveness of law in regulating behaviour.",Divergent,Divergent
"A number of states have declared a state of emergency over the opioid epidemic, thus allowing governors to temporarily modify the state’s legal framework in order to respond more quickly. As such, SISs do not illegitimately subvert federal law in these states. (p. 3)","SISs represent a subversion of federal law, effectively legalizing drugs within certain areas.",Divergent,Divergent
"A number of states have declared a state of emergency over the opioid epidemic, thus allowing governors to temporarily modify the state’s legal framework in order to respond more quickly. As such, SISs do not illegitimately subvert federal law in these states. (p. 3)","This is not true for the other states, making widespread or federal level implementation of SISs difficult.",Divergent,Divergent
Prioritising the psychological state of the population can have multiple benefits on health.,Psychological health should be an individual responsibility not a public one.,Divergent,Divergent
Prioritising the psychological state of the population can have multiple benefits on health.,"The focus on the psychological state of the population should start in school, so children can grow up into mentally healthy adults.",Not Divergent,Not Divergent
