text1,text2,ZS response,final_val
Syringe service programs have reported a decrease in drug use.,Increases the potential of drug use,Divergent,Divergent
"Countries like the UK had political reasons to race ahead in vaccination rollout, regardless of the risk.",All decisions to continue or stop vaccine rollout are made for political reasons.,Divergent,Divergent
"Countries like the UK had political reasons to race ahead in vaccination rollout, regardless of the risk.","The political fallout of a dangerous vaccine would be disastrous for leaders, who thus have a strong incentive to pause rollout if such action is truly warranted.",Not Divergent,Not Divergent
Over a dozen European countries chose to pause the rollout until there had been further research; those countries who did not suspend the rollout could be construed as reckless.,The countries that opted to pause rollout are also more likely to be overly cautious with lower thresholds for risk overall.,Not Divergent,Not Divergent
Over a dozen European countries chose to pause the rollout until there had been further research; those countries who did not suspend the rollout could be construed as reckless.,"Researcher Shabir Mahdi characterised the decision to suspend vaccine use as ""reckless,"" as it removes a crucial tool for battling the pandemic.",Divergent,Divergent
"The failure of AstraZeneca to deliver vaccine doses on time, rather than the suspension, is responsible for the slow rollout.","Researcher Shabir Mahdi characterised the decision to suspend vaccine use as ""reckless,"" as it removes a crucial tool for battling the pandemic.",Not Divergent,Not Divergent
"Although data in other countries may have warranted the pause in vaccination rollout, data from the UK did not indicate any problems with the AstraZeneca vaccine.","In science, increasing the sample size of a data set is almost always preferable, so the UK should have taken other countries' data into account as well.",Divergent,Divergent
"A number of countries that decided to continue distributing the AstraZeneca vaccine were eventually vindicated, as all European countries, with the exception of Denmark, have since begun using it again.","Several EU countries are still restricting the use of the AstraZeneca vaccine to older people, while Norway has stopped using it and Austria is phasing it out in June.",Divergent,Divergent
Politicians routinely act in their own self-interest over the interest of their constituents.,"At some point when a politician makes a decision, they will consider the personal and professional consequences. Hopefully, the benefit or detriment to their constituents comes first and overrules any potential political harm to themselves.",Not Divergent,Not Divergent
Politicians routinely act in their own self-interest over the interest of their constituents.,"Many governments persisted with COVID-19 lockdowns for the good of society, despite the lockdowns' unpopularity and resultant potential for political consequences..",Divergent,Divergent
"Vaccine rollouts should align with the best interests of public health and safety, regardless of the amount of time the logistics take to come to fruition.","Vaccine rollouts are a quagmire for politicians. If you take too long, the lockdowns continue and the economy suffers as a result; unrest ensues. If you roll the vaccines out too quickly and they cause harm to citizens, there will also be unrest and subsequent uneasiness when working vaccines are approved in the future.",Divergent,Divergent
Not every decision is made for political gain or benefit.,All decisions to continue or stop vaccine rollout are made for political reasons.,Divergent,Divergent
Not every decision is made for political gain or benefit.,"While some decisions might not be made with a deliberate political gain in mind, every decision made by a government official has an element of politics; by its very nature, a decision made by a politician is a political decision.",Not Divergent,Not Divergent
The pediatric immunologist who leads the vaccination strategy in France agrees with the decision to suspend.,"The decision to suspend the AstraZeneca vaccine was more political than the decision to pause it, as relatively few scientists believed that the pause was necessary at the time.",Divergent,Divergent
An institute in Germany that recommended the suspension explained that the decision to suspend was purely scientific.,"The decision to suspend the AstraZeneca vaccine was more political than the decision to pause it, as relatively few scientists believed that the pause was necessary at the time.",Divergent,Divergent
"Elected officials are generally more concerned with the short term rather than the long term; thus, today's leaders are motivated to claim credit for vaccination campaigns with relatively little regard for future harm.","The political fallout of a dangerous vaccine would be disastrous for leaders, who thus have a strong incentive to pause rollout if such action is truly warranted.",Not Divergent,Not Divergent
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","The efficacy analysis was based off of more than 17,000 participants across the U.K., Brazil, and South Africa.",Divergent,Divergent
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","The World Health Organisation has been transparent about the experimental nature of the AstraZeneca vaccine, only approving it for emergency use.",Not Divergent,Not Divergent
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","Public awareness about the experimental nature of COVID-19 vaccines was widespread, even before those vaccines became available to the public.",Divergent,Divergent
"It is unethical to promote any healthcare intervention that has not been rigorously tested, as it undermines the patient's right to informed consent.","Many rigorously tested healthcare interventions make it to market with full authorisation, only to have their dangers become apparent much later. Thus, even rigorous testing cannot yield perfect knowledge of a drug or vaccine's effects.",Divergent,Divergent
"The drug maker AstraZeneca and regulatory agency EMA downplayed risks and claimed that there was no link between the vaccine and blood clots, only to reverse its position a month later to point out its possible links.","Both the initial and the reversed position were based on the best analysis of available data, which is in perfect alignment with the scientific method.",Not Divergent,Not Divergent
This confusing reversal of positions undermines the public's ability to give informed consent for the vaccine.,"Both the initial and the reversed position were based on the best analysis of available data, which is in perfect alignment with the scientific method.",Divergent,Divergent
A trial of the AstraZeneca vaccine on children was suspended in order for regulators to investigate a link between the vaccine and blood clots in adults. The trial has not since been resumed or reached any conclusion.,"This is an example of the rigorous testing standards to which the AstraZeneca vaccine is being held, not proof that vaccine-makers have been cutting corners.",Not Divergent,Not Divergent
"Lack of rigorous vaccine protocols can result in fiascoes, as when a rushed polio vaccine gave people polio.","The issue with the polio vaccine derived from a manufacturing error, not from lack of rigorous clinical trials.",Divergent,Divergent
"Lack of rigorous vaccine protocols can result in fiascoes, as when a rushed polio vaccine gave people polio.","One major result of the polio vaccine fiasco was government oversight of vaccines, which have since become the safest of all medical products. The previous lack of safety standards cannot be compared to the safety standards of contemporary vaccines.",Not Divergent,Not Divergent
South Africa paused the use of the AstraZeneca vaccine after a study found that this vaccine did not protect against the South African variant.,"This example does not illustrate a lack of rigorous protocols in vaccine development; rather, it illustrates the South African government's careful consideration.",Not Divergent,Not Divergent
"Other vaccine-makers' typical trial size is much larger: 30,000-40,000. This calls into question the reliability and validity of AstraZeneca's trial data.","The efficacy analysis was based off of more than 17,000 participants across the U.K., Brazil, and South Africa.",Not Divergent,Not Divergent
"Other vaccine-makers' typical trial size is much larger: 30,000-40,000. This calls into question the reliability and validity of AstraZeneca's trial data.","AstraZeneca expects to enroll 60,000 individuals in total; the 17,000 figure was based off the primary analysis of phase III participants.",Not Divergent,Not Divergent
"Clinical trials typically run for much longer in order to obtain better data about potential long-term side effects. Thus, we do not have any data about long-term side effects.","The efficacy analysis was based off of more than 17,000 participants across the U.K., Brazil, and South Africa.",Divergent,Divergent
"Clinical trials typically run for much longer in order to obtain better data about potential long-term side effects. Thus, we do not have any data about long-term side effects.","The usual order of a vaccine trial can be altered in order to speed up the process, without compromising the integrity of the data.",Not Divergent,Not Divergent
Side effects of medical interventions may not emerge for many years.,"It is impractical to withhold regulatory approval of medical interventions on the basis that the trial could always run longer to obtain more long-term data. If that were the case, life-saving drugs and vaccines might never be approved.",Not Divergent,Not Divergent
Side effects of medical interventions may not emerge for many years.,Side effects that are discovered later are often so rare that they cannot be detected until the drug or vaccine has been widely used by the general population over many years.,Not Divergent,Not Divergent
Laypeople have a difficult time following and understanding technical and policy-related information about the pandemic.,"The World Health Organisation has been transparent about the experimental nature of the AstraZeneca vaccine, only approving it for emergency use.",Divergent,Divergent
The World Health Organisation's transparency on the initial SARS-CoV-2 outbreak has been criticised by several countries.,"The World Health Organisation has been transparent about the experimental nature of the AstraZeneca vaccine, only approving it for emergency use.",Divergent,Divergent
"Significant, undocumented vaccination side-effects for COVID-19 erodes the public trust in vaccination programmes entirely; better to temporarily suspend than lose public trust.","Temporary suspension could cause undue fear over the vaccination in question, should there prove to be no major issues upon a more thorough examination.",Divergent,Divergent
"Significant, undocumented vaccination side-effects for COVID-19 erodes the public trust in vaccination programmes entirely; better to temporarily suspend than lose public trust.","Since there have already been documented side effects of the vaccine, people can choose to take this vaccine or not through informed consent.",Divergent,Divergent
Public polling showed that Europeans have a lower level of confidence in the AstraZeneca vaccine than Pfizer or Moderna alternatives.,There has been an increase in confidence among unvaccinated but willing Canadians who are comfortable in taking the AstraZeneca vaccine.,Divergent,Divergent
Public polling showed that Europeans have a lower level of confidence in the AstraZeneca vaccine than Pfizer or Moderna alternatives.,"As supplies are still limited in some places, people are happy to take the AstraZeneca vaccine as it is available, instead of cancelling and losing their spot.",Not Divergent,Not Divergent
Negative perceptions can lead to contentious feelings towards government and health officials that import and administer this specific brand of vaccine.,"Across many countries, public approval ratings of the government and health officials show little correlation with the news about the AstraZeneca vaccine.",Divergent,Divergent
These attitudes can cause people to become choosy and waste invaluable vaccine appointments and supplies upon finding out their vaccine-of-choice isn't available at a specific vaccination clinic.,"Although people may have a choice in vaccines, healthcare providers emphasize that they have plans in place to minimize vaccine wastage.",Not Divergent,Not Divergent
Even 0.1% wastage of vaccines is cause for concern among medical professionals.,"With any vaccine rollout, wastage is inevitable. However, it is something that providers and supply chain experts have already accounted and planned for.",Not Divergent,Not Divergent
"Even before the vaccine's side effects became known, 4 out of 5 doses of the AstraZeneca vaccine were going unused.","Although people may have a choice in vaccines, healthcare providers emphasize that they have plans in place to minimize vaccine wastage.",Not Divergent,Not Divergent
Suspending the AstraZeneca vaccine out of an overabundance of caution should reassure the public that vaccine-makers take safety very seriously.,"Although this assertion is logical, it does not reflect the reality that the AstraZeneca vaccine pause has negatively impacted public confidence in vaccines.",Divergent,Divergent
"Social media quickly spreads stories linking vaccines to death, even if there was no causal link between the vaccine and death.","In his testimony to U.S. House of Representatives, Facebook CEO Mark Zuckerberg vowed on focusing to remove COVID-19 vaccine misinformation.",Not Divergent,Not Divergent
56% of COVID-19 misinformation in non-English European languages were not acted upon by Facebook.,"In his testimony to U.S. House of Representatives, Facebook CEO Mark Zuckerberg vowed on focusing to remove COVID-19 vaccine misinformation.",Divergent,Divergent
"Many rigorously tested healthcare interventions make it to market with full authorisation, only to have their dangers become apparent much later. Thus, even rigorous testing cannot yield perfect knowledge of a drug or vaccine's effects.",A short suspension of the vaccine would cause people to think the regulatory authorities did not complete a sufficiently thorough analysis of vaccine safety.,Divergent,Divergent
"Arguing over this point is foolish; these doctors and nurses are wasting the valuable days, and possibly weeks, they have now by waiting for an alternative vaccine to become available later.",Some doctors insist that they need immunity as quickly as possible and that the AstraZeneca vaccine takes longer to take effect than the competing options on the market.,Not Divergent,Not Divergent
The anti-vaccine sentiment among the medical community is soon to be quashed by a new statute requiring all medical personnel in the country to get vaccinated or be suspended without pay or even lose their job.,These attitudes towards the substandard quality of the AstraZeneca vaccine seem to be coming from some members of the medical community that have refused to get the AstraZeneca vaccine themselves.,Divergent,Divergent
The anti-vaccine sentiment among the medical community is soon to be quashed by a new statute requiring all medical personnel in the country to get vaccinated or be suspended without pay or even lose their job.,This statute is expressly unconstitutional and cannot be enforced.,Divergent,Divergent
"During the pandemic the government can, and should, take drastic measures to ensure the health and safety of the general population.",This statute is expressly unconstitutional and cannot be enforced.,Divergent,Divergent
Prime Minister Draghi received the AstraZeneca vaccine to help boost confidence in the vaccine among Italians.,"In Italy, one of the countries that temporarily suspended AstraZeneca vaccines, people consider the AstraZeneca vaccine to be second tier and would prefer to get either Pfizer or Moderna.",Divergent,Divergent
A well-planned and efficient public awareness campaign could be helpful in combating misinformation.,"The fear caused by the suspension, no matter how temporary, would likely cause some individuals to avoid getting vaccinated with that particular brand.",Divergent,Divergent
"The AstraZeneca vaccine can be sold, distributed to or shared with other countries who are still in need of vaccines.","Of the 16.6 million doses of AstraZeneca that have been distributed in Europe, only 55% have actually been injected.",Not Divergent,Not Divergent
Suspending the AstraZeneca vaccine out of an overabundance of caution should reassure the public that vaccine-makers take safety very seriously.,"Unnecessarily suspending the rollout of a vaccine could galvanise the anti-vaccine movement more broadly, which poses a critical risk to public health.",Divergent,Divergent
Suspending the AstraZeneca vaccine out of an overabundance of caution should reassure the public that vaccine-makers take safety very seriously.,"Although this assertion is logical, it does not reflect the reality that the AstraZeneca vaccine pause has negatively impacted public confidence in vaccines.",Divergent,Divergent
There is likely to be vaccine hesitancy regardless of suspensions.,"Temporary suspension could cause undue fear over the vaccination in question, should there prove to be no major issues upon a more thorough examination.",Not Divergent,Not Divergent
There is likely to be vaccine hesitancy regardless of suspensions.,Suspending the rollout exacerbates vaccine hesitancy.,Not Divergent,Not Divergent
There is likely to be vaccine hesitancy regardless of suspensions.,Anti-vaxxer groups immediately spun news of the AstraZeneca suspension as reason to advance their position.,Not Divergent,Not Divergent
"Most countries outside of Europe continued distributing the vaccine, regardless of the pauses in some European countries.","Temporary suspension could cause undue fear over the vaccination in question, should there prove to be no major issues upon a more thorough examination.",Not Divergent,Not Divergent
"Most countries outside of Europe continued distributing the vaccine, regardless of the pauses in some European countries.",Not all countries have a choice in the COVID-19 vaccines they receive and are able to give out to their population.,Not Divergent,Not Divergent
"Most countries outside of Europe continued distributing the vaccine, regardless of the pauses in some European countries.","Although many developing countries never stopped distribution of the AstraZeneca vaccine, public demand nevertheless decreased after hearing news of the side effects.",Not Divergent,Not Divergent
"A number of countries that decided to continue distributing the AstraZeneca vaccine were eventually vindicated, as all European countries, with the exception of Denmark, have since begun using it again.","Several EU countries are still restricting the use of the AstraZeneca vaccine to older people, while Norway has stopped using it and Austria is phasing it out in June.",Divergent,Divergent
"COVAX distribution has left much to be desired. Uganda, for example, is only set to receive three million doses from the program through May 2021, far from what they need for herd immunity.","Under the COVAX program, low- and middle-countries will receive vaccines donated by richer countries. Currently, only the Pfizer-BioNTech and Oxford-AstraZeneca vaccines are being donated.",Not Divergent,Not Divergent
Only 20% of the people in COVAX-participating countries are going to receive vaccines free-of-charge.,"Under the COVAX program, low- and middle-countries will receive vaccines donated by richer countries. Currently, only the Pfizer-BioNTech and Oxford-AstraZeneca vaccines are being donated.",Not Divergent,Not Divergent
"The African Union, which is largely comprised of poorer countries, was nevertheless able to make the decision to use the Johnson & Johnson vaccine over the AstraZeneca vaccine.",Not all countries have a choice in the COVID-19 vaccines they receive and are able to give out to their population.,Not Divergent,Not Divergent
"Not everyone has reliable access to the internet to look up information easily and quickly, especially in developing countries.",There is a wealth of information online regarding the side effects of different vaccines. People are encouraged to speak to the healthcare provider if they have any concerns.,Divergent,Divergent
"There are several different factors that influence vaccine acceptance, not just choice.",Allowing people choice between different vaccines may increase overall vaccine acceptance.,Not Divergent,Not Divergent
Not all countries have a choice in the COVID-19 vaccines they receive and are able to give out to their population.,"Since there have already been documented side effects of the vaccine, people can choose to take this vaccine or not through informed consent.",Divergent,Divergent
Not all countries have a choice in the COVID-19 vaccines they receive and are able to give out to their population.,"The African Union, which is largely comprised of poorer countries, was nevertheless able to make the decision to use the Johnson & Johnson vaccine over the AstraZeneca vaccine.",Not Divergent,Not Divergent
"Under the COVAX program, low- and middle-countries will receive vaccines donated by richer countries. Currently, only the Pfizer-BioNTech and Oxford-AstraZeneca vaccines are being donated.","COVAX distribution has left much to be desired. Uganda, for example, is only set to receive three million doses from the program through May 2021, far from what they need for herd immunity.",Not Divergent,Not Divergent
"Under the COVAX program, low- and middle-countries will receive vaccines donated by richer countries. Currently, only the Pfizer-BioNTech and Oxford-AstraZeneca vaccines are being donated.",Only 20% of the people in COVAX-participating countries are going to receive vaccines free-of-charge.,Not Divergent,Not Divergent
"Europe's medical regulator has clearly stated that it could not rule out a link between the vaccine and blood clots, and that a casual link is possible and deserves further analysis.","These serious side effects are exceedingly rare; in the U.K. and EU, there were nine deaths out of 25 individuals that developed severe blood clots among a total population of 20 million vaccinated people.",Not Divergent,Not Divergent
"Europe's medical regulator has clearly stated that it could not rule out a link between the vaccine and blood clots, and that a casual link is possible and deserves further analysis.","Due to the extremely low risk of clotting, this is not a reason to stop distribution. Temporarily altering the guidelines should be sufficient.",Not Divergent,Not Divergent
Norwegian and German researchers have identified an antibody created by the vaccine that causes the clots.,"As the clotting symptoms can be diagnosed with a blood test, people shouldn't fear the vaccine since it can now be treated.",Not Divergent,Not Divergent
AstraZeneca has used outdated data in the past in stating the effectiveness of the vaccine.,"Companies are not immutable; there is typically some degree of turnover among employees and executives. As such, past transgressions cannot be used to predict future performance.",Divergent,Divergent
A woman sought immediate treatment after experiencing symptoms from the vaccine. She still died from a blood clot. Seeking treatment does not prevent clots forming in a patient's body.,"Following the advice and instructions of health care providers, people who receive the vaccine can monitor their symptoms and seek immediate treatment to address and prevent these clots.",Divergent,Divergent
It should not be the burden of the patient to seek additional medical care after the fact of receiving the vaccine; some may not have the time or monetary means to seek further treatment.,"As the clotting symptoms can be diagnosed with a blood test, people shouldn't fear the vaccine since it can now be treated.",Divergent,Divergent
It should not be the burden of the patient to seek additional medical care after the fact of receiving the vaccine; some may not have the time or monetary means to seek further treatment.,No-fault compensation programs exist where claimants can seek compensation if they receive injuries arising from vaccines recommended by the government.,Not Divergent,Not Divergent
AstraZeneca has struck a deal with many European nations that would partially alleviate the company's liability.,"In most countries, AstraZeneca will likely be liable for damages caused by its vaccine.",Divergent,Divergent
AstraZeneca has struck a deal with many European nations that would partially alleviate the company's liability.,"Wealthy European nations are far more likely to grant immunity from damages because they can pay for any damages themselves; this is not the case in many developing countries, where the AstraZeneca vaccine will likely be the most common.",Not Divergent,Not Divergent
"This program is only seen in a few high-income countries, and almost in no middle- to low- income countries.",No-fault compensation programs exist where claimants can seek compensation if they receive injuries arising from vaccines recommended by the government.,Not Divergent,Not Divergent
"The side effects are not negligible for anyone that got them, especially those who died. Vaccine rollouts need to have the public's best interests in mind.","The risk of serious side effects were, and are, negligible.",Divergent,Divergent
"The side effects are not negligible for anyone that got them, especially those who died. Vaccine rollouts need to have the public's best interests in mind.","As of mid-May 2021, 3.4 million people have died from COVID-19. The risk of death from infection far outweighs the risk of death from receiving the vaccination.",Not Divergent,Not Divergent
"Although there is no causal link of death to COVID-19 vaccines, there is a causal relationship between the vaccine causing blood clots with low platelets, which has caused deaths.","As of mid-May 2021, 3.4 million people have died from COVID-19. The risk of death from infection far outweighs the risk of death from receiving the vaccination.",Not Divergent,Not Divergent
"Clinical trials typically run for much longer in order to obtain better data about potential long-term side effects. Thus, we do not have any data about long-term side effects.","The risk of serious side effects were, and are, negligible.",Divergent,Divergent
"Clinical trials typically run for much longer in order to obtain better data about potential long-term side effects. Thus, we do not have any data about long-term side effects.","The usual order of a vaccine trial can be altered in order to speed up the process, without compromising the integrity of the data.",Not Divergent,Not Divergent
Side effects of medical interventions may not emerge for many years.,"It is impractical to withhold regulatory approval of medical interventions on the basis that the trial could always run longer to obtain more long-term data. If that were the case, life-saving drugs and vaccines might never be approved.",Not Divergent,Not Divergent
Side effects of medical interventions may not emerge for many years.,Side effects that are discovered later are often so rare that they cannot be detected until the drug or vaccine has been widely used by the general population over many years.,Not Divergent,Not Divergent
"Although there is no causal link of death to COVID-19 vaccines, there is a causal relationship between the vaccine causing blood clots with low platelets, which has caused deaths.","As of mid-May 2021, 3.4 million people have died from COVID-19. The risk of death from infection far outweighs the risk of death from receiving the vaccination.",Not Divergent,Not Divergent
"This plan to ""continue vaccinating at all costs"" would be akin to condemning a certain few, regardless of the number, individuals to death.",Very few individuals have developed side effects in extreme cases; the likelihood of severe side effects is so low that it's nearly a non-factor. Ending the pandemic should absolutely be the priority in this case.,Divergent,Divergent
"This plan to ""continue vaccinating at all costs"" would be akin to condemning a certain few, regardless of the number, individuals to death.",Many doctors have already suggested that anyone prone to blood clotting avoid getting the AstraZeneca vaccine out of an abundance of caution. Age limits have also been set in certain countries like Italy and the U.K.,Not Divergent,Not Divergent
"This plan to ""continue vaccinating at all costs"" would be akin to condemning a certain few, regardless of the number, individuals to death.","A woman is more likely to develop clotting from taking oral contraception (four in 10,000) compared to clotting from the AstraZeneca vaccine (169 in 34 million). The equivalent risk for 34 million women taking oral contraceptives would be 13,600 women developing blood clots.",Not Divergent,Not Divergent
"This plan to ""continue vaccinating at all costs"" would be akin to condemning a certain few, regardless of the number, individuals to death.","It is important to point out that despite the fact that at least nine individuals have died following vaccination, as of mid-March 2021, no evidence has been presented to prove that the vaccine itself caused the death of any of them.",Not Divergent,Not Divergent
"Ideas in modern utilitarianism can lead to a dark side known as instrumental harm, where few are sacrificed to the benefit of many.",This is not a modern concept. Actual ritual sacrifices have been carried out all throughout history; the death of one or a few in exchange for the salvation of everyone else.,Not Divergent,Not Divergent
"Ideas in modern utilitarianism can lead to a dark side known as instrumental harm, where few are sacrificed to the benefit of many.","The purpose of vaccinations is to help every vaccinated person; therefore, it is a gross mischaracterisation to suggest that vaccines ""sacrifice"" anyone.",Divergent,Divergent
"Ideas in modern utilitarianism can lead to a dark side known as instrumental harm, where few are sacrificed to the benefit of many.","As long as vaccinations are voluntary, the idea of instrumental harm does not apply, for no one is being forced to sacrifice themselves for the greater good.",Divergent,Divergent
"No matter if the concept is ancient or modern, there is still a moral gray area in the idea of sacrificing one person to save many.",This is not a modern concept. Actual ritual sacrifices have been carried out all throughout history; the death of one or a few in exchange for the salvation of everyone else.,Not Divergent,Not Divergent
"No matter if the concept is ancient or modern, there is still a moral gray area in the idea of sacrificing one person to save many.","The ""moral gray area"" of sacrificing one person to save many is heavily dependent on culture: some cultures have relatively little compunction about sacrificing one to save many.",Not Divergent,Not Divergent
"Although vaccinations are theoretically voluntary, strict controls around vaccine passports may effectively coerce people to get vaccinated.","As long as vaccinations are voluntary, the idea of instrumental harm does not apply, for no one is being forced to sacrifice themselves for the greater good.",Divergent,Divergent
"Although vaccinations are theoretically voluntary, strict controls around vaccine passports may effectively coerce people to get vaccinated.",Vaccine passports are already being banned by many US states.,Divergent,Divergent
"United States policy is irrelevant to this conversation, as the AstraZeneca vaccine is not even authorised for distribution in that country.",Vaccine passports are already being banned by many US states.,Divergent,Divergent
Downplaying the risk of serious blood clots and comparing it to clotting risks from contraceptive pills or dying in a car crash is unhelpful and ineffective for building vaccine confidence.,"A woman is more likely to develop clotting from taking oral contraception (four in 10,000) compared to clotting from the AstraZeneca vaccine (169 in 34 million). The equivalent risk for 34 million women taking oral contraceptives would be 13,600 women developing blood clots.",Not Divergent,Not Divergent
Downplaying the risk of serious blood clots and comparing it to clotting risks from contraceptive pills or dying in a car crash is unhelpful and ineffective for building vaccine confidence.,"These are actually quite fair comparisons as oral contraception is a daily medication taken by millions of women and generally considered safe. As the risk of developing clots is 80 times greater by taking an oral contraceptive, the low incidence and relative safety can put the amount of risk in perspective for those on the fence.",Divergent,Divergent
AstraZeneca can still make a profit from any post-pandemic vaccine sales once they determine the end of the pandemic phase.,"The Oxford-AstraZeneca vaccine is the cheapest vaccine in the world and does not require the extensive freezing and thawing measures necessary for competing vaccines. Thus, it will likely be the preeminent vaccine used in the developing world.",Not Divergent,Not Divergent
AstraZeneca can still make a profit from any post-pandemic vaccine sales once they determine the end of the pandemic phase.,"AstraZeneca has actually lost money on its COVID-19 vaccine, as it hasn't been able to keep up with the costs and delivered fewer doses than anticipated.",Divergent,Divergent
"Poorer countries such as Bangladesh, South Africa, and Uganda are actually paying higher prices than EU countries for the Oxford-AstraZeneca vaccine.","The Oxford-AstraZeneca vaccine is the cheapest vaccine in the world and does not require the extensive freezing and thawing measures necessary for competing vaccines. Thus, it will likely be the preeminent vaccine used in the developing world.",Divergent,Divergent
"Poorer countries such as Bangladesh, South Africa, and Uganda are actually paying higher prices than EU countries for the Oxford-AstraZeneca vaccine.","Some of these countries, like Bangladesh, are paying more because of the fees added by their importers and distributors.",Not Divergent,Not Divergent
"Poorer countries such as Bangladesh, South Africa, and Uganda are actually paying higher prices than EU countries for the Oxford-AstraZeneca vaccine.",Brazil is actually paying a lower price than the European Union Countries per AstraZeneca vaccine.,Divergent,Divergent
"Poorer countries such as Bangladesh, South Africa, and Uganda are actually paying higher prices than EU countries for the Oxford-AstraZeneca vaccine.",The head of Uganda's immunization program said the higher prices were used for planning but the actual prices would be much lower.,Divergent,Divergent
"Many lower income countries have historically paid higher prices for imported goods, with higher distribution costs, import duties, and other associated costs increasing the prices.",The COVID-19 vaccine is an essential good necessary for global health and shouldn't be compared to imported discretionary goods.,Divergent,Divergent
"Depending on the country, the vaccine could also be subject to these types of tariffs and fees.",The COVID-19 vaccine is an essential good necessary for global health and shouldn't be compared to imported discretionary goods.,Divergent,Divergent
"In some cases, the risk of dying from the side effect of this vaccine is higher than dying from COVID-19, particularly among young people.",The risk of side effects is outweighed by the importance of mass vaccination for COVID-19.,Divergent,Divergent
"In some cases, the risk of dying from the side effect of this vaccine is higher than dying from COVID-19, particularly among young people.","Although the risks of the AstraZeneca vaccine may outweigh the benefits for young people, this is not a reason to universally suspend its rollout among other age groups, where the inverse is true.",Not Divergent,Not Divergent
"In some cases, the risk of dying from the side effect of this vaccine is higher than dying from COVID-19, particularly among young people.",Several countries have proposed age limits on the AstraZeneca vaccine to maximise the benefit and minimise the risk to society.,Not Divergent,Not Divergent
"Ideas in modern utilitarianism can lead to a dark side known as instrumental harm, where few are sacrificed to the benefit of many.",The risk of side effects is outweighed by the importance of mass vaccination for COVID-19.,Not Divergent,Not Divergent
"Ideas in modern utilitarianism can lead to a dark side known as instrumental harm, where few are sacrificed to the benefit of many.",This is not a modern concept. Actual ritual sacrifices have been carried out all throughout history; the death of one or a few in exchange for the salvation of everyone else.,Not Divergent,Not Divergent
"Ideas in modern utilitarianism can lead to a dark side known as instrumental harm, where few are sacrificed to the benefit of many.","The purpose of vaccinations is to help every vaccinated person; therefore, it is a gross mischaracterisation to suggest that vaccines ""sacrifice"" anyone.",Divergent,Divergent
"Ideas in modern utilitarianism can lead to a dark side known as instrumental harm, where few are sacrificed to the benefit of many.","As long as vaccinations are voluntary, the idea of instrumental harm does not apply, for no one is being forced to sacrifice themselves for the greater good.",Divergent,Divergent
"No matter if the concept is ancient or modern, there is still a moral gray area in the idea of sacrificing one person to save many.",This is not a modern concept. Actual ritual sacrifices have been carried out all throughout history; the death of one or a few in exchange for the salvation of everyone else.,Not Divergent,Not Divergent
"No matter if the concept is ancient or modern, there is still a moral gray area in the idea of sacrificing one person to save many.","The ""moral gray area"" of sacrificing one person to save many is heavily dependent on culture: some cultures have relatively little compunction about sacrificing one to save many.",Not Divergent,Not Divergent
"Although vaccinations are theoretically voluntary, strict controls around vaccine passports may effectively coerce people to get vaccinated.","As long as vaccinations are voluntary, the idea of instrumental harm does not apply, for no one is being forced to sacrifice themselves for the greater good.",Divergent,Divergent
"Although vaccinations are theoretically voluntary, strict controls around vaccine passports may effectively coerce people to get vaccinated.",Vaccine passports are already being banned by many US states.,Divergent,Divergent
"United States policy is irrelevant to this conversation, as the AstraZeneca vaccine is not even authorised for distribution in that country.",Vaccine passports are already being banned by many US states.,Divergent,Divergent
The logistical aspect of mass vaccination programs is crucial; AstraZeneca has failed to live up to their end of the bargain in Europe.,The risk of side effects is outweighed by the importance of mass vaccination for COVID-19.,Divergent,Divergent
The logistical aspect of mass vaccination programs is crucial; AstraZeneca has failed to live up to their end of the bargain in Europe.,"AstraZeneca has ""fully complied"" with the purchase agreements made with the EU.",Divergent,Divergent
The logistical aspect of mass vaccination programs is crucial; AstraZeneca has failed to live up to their end of the bargain in Europe.,"Even though fewer doses have been distributed than was originally anticipated, the AstraZeneca vaccine is only one among several. Taken altogether, the AstraZeneca vaccine can certainly be said to be a significant part of the global mass vaccination effort.",Not Divergent,Not Divergent
AstraZeneca has cut their expected deliveries of vaccines doses in half.,AstraZeneca is not unique in its supply chain issues.,Not Divergent,Not Divergent
"As a result of these failures, and primarily as a warning to AstraZeneca, the European Commission announced that vaccine manufacturers would need to ask permission from national governments before they could export doses outside of the EU.",This policy could strain relations between the EU and their major trading partners; this decision puts those countries at greater risk and exposure to the COVID-19 pandemic.,Not Divergent,Not Divergent
"At the end of March 2021, the European Commission further curbed vaccine exports to improve supply of vaccines inside the member nations.",This could increase the risk of infection and death from COVID-19 in some of the poorer countries without advanced manufacturing capabilities.,Divergent,Divergent
Russia has stopped trials of combining the AstraZeneca vaccine with the Sputnik V vaccine.,Combining different brands of vaccines is effective and safe.,Divergent,Divergent
"Although touted by health experts as safe, this is still undergoing clinical trials in some places. Given the controversy surround the AstraZeneca vaccine, health experts should proceed with more caution.",Combining different brands of vaccines is effective and safe.,Divergent,Divergent
