text1,text2,ZS response,final_val
"Farms may have to be restructured and farmers taught new skills in order to accommodate changes in growing practices and crop management, reducing the economic benefits of lower food production costs.","GMOs are often more cost effective than unmodified foods. As such, it might be easier to make these foods more readily available in countries facing hunger problems.",Divergent,Divergent
"Farms may have to be restructured and farmers taught new skills in order to accommodate changes in growing practices and crop management, reducing the economic benefits of lower food production costs.","The initial, short-term costs of restructuring and the new training required for these changes to take hold would be likely negligible compared to the long-term savings associated with GMO farming.",Not Divergent,Not Divergent
"If the goal is to reduce the price of food for the end consumer, increasing farming subsidies could reduce the cost of food production, thereby reducing its final price.","GMOs are often more cost effective than unmodified foods. As such, it might be easier to make these foods more readily available in countries facing hunger problems.",Not Divergent,Not Divergent
"If the goal is to reduce the price of food for the end consumer, increasing farming subsidies could reduce the cost of food production, thereby reducing its final price.",The effect of farming subsidies on the price of food for consumers is negligible; subsidies are an ineffective primary strategy for reducing food costs.,Divergent,Divergent
"The World Bank sponsored IAASTD Report, one of the most comprehensive reports on the future of agriculture, did not endorse GMOs as a solution to world hunger (p. 2).",Genetically modified crops can help mitigate world hunger.,Divergent,Divergent
"The World Bank sponsored IAASTD Report, one of the most comprehensive reports on the future of agriculture, did not endorse GMOs as a solution to world hunger (p. 2).","While genetically modified crops alone may not end world hunger, they nonetheless constitute a significant tool to improve food security for the rapidly growing world population.",Divergent,Divergent
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,Genetically modified crops can help mitigate world hunger.,Divergent,Divergent
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,There are barriers to successful and effective food redistribution and food waste reduction. GMOs offer an alternative solution where these fail.,Divergent,Divergent
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,"While we may produce enough food now, the United Nations predicts that by 2050, humans will need to produce 70% more food than we currently do in order to adequately feed the global population. It seems logical that multiple strategies should be put in place to meet this demand.",Divergent,Divergent
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,Solving world hunger by using techniques such as food waste reduction can be facilitated by GMO farming.,Not Divergent,Not Divergent
"Food waste is not only a production issue, but is a result of a number of factors. Consumer habits and over-buying contribute heavily.",Solving world hunger by using techniques such as food waste reduction can be facilitated by GMO farming.,Not Divergent,Not Divergent
Genetically modified food is predominantly unhealthy and should not be touted as a solution for solving world hunger.,Genetically modified crops can help mitigate world hunger.,Divergent,Divergent
Genetically modified food is predominantly unhealthy and should not be touted as a solution for solving world hunger.,"Much of the scientific evidence shows that GMOs have negligible, if not beneficial, effects on human health as compared with their non-GM counterparts.",Divergent,Divergent
Genetically modified food is predominantly unhealthy and should not be touted as a solution for solving world hunger.,"Genetically modified wholefoods are quite common in the US, suggesting that GM crops contribute to the consumption of some healthy produce.",Divergent,Divergent
Genetically modified soybean oil is healthier than conventional soybean oil in some aspects but also degrades liver function.,Some GM foods have been specifically engineered to reduce some specific health risks normally associated with their non-GM counterparts (pp. 229-230).,Not Divergent,Not Divergent
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.","Much of the scientific evidence shows that GMOs have negligible, if not beneficial, effects on human health as compared with their non-GM counterparts.",Divergent,Divergent
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.",The vast majority of articles claiming that genetically modified foods are unsafe for human consumption have since been discredited by scientists.,Divergent,Divergent
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.",Studies have shown that GMOs do not cause organ toxicity or other adverse health effects.,Divergent,Divergent
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.",Innovations in genetic modification could result in the removal of many common allergens and allergic reactions.,Divergent,Divergent
"Some genetically modified foods may have higher levels of toxicity, because the genetic modification process itself can create or increase toxins and anti-nutrients.",These same risks are also inherent in some non-GM crops manipulated by coventional agricultural methods.,Not Divergent,Not Divergent
GM crops have been shown to have a negative effect on the human microbiome (gut flora). Horizontal gene transfer can alter the behavior of microbes responsible for a plethora of functions.,"Most genetically-modified crop genes are destroyed during cooking and/or digestion. Small fragments of DNA may survive; however, it is very unlikely that these would successfully transfer to other micro-organisms.",Divergent,Divergent
"Scientists who publish legitimate findings that suggest harmful effects of GM foods are often instantly attacked by other, pro-GMO scientists or entities with conflicts of interest (p. 27). Thus, it is possible that many studies highlighting potential GMO health concerns are likely left unpublished.",The vast majority of articles claiming that genetically modified foods are unsafe for human consumption have since been discredited by scientists.,Divergent,Divergent
"Historically, large institutions with investments in the GMO industry have conducted biased research (p. 1), minimizing the link between GMOs and health risks (p. 1).",The vast majority of articles claiming that genetically modified foods are unsafe for human consumption have since been discredited by scientists.,Divergent,Divergent
"Many allergens are proteins within species and products that have very complex structures. Even if all potential allergens could be removed from trigger foods, it is likely that their nutritional content would be diminished in the process.",Innovations in genetic modification could result in the removal of many common allergens and allergic reactions.,Divergent,Divergent
There are often significant conflicts of interest in research done on the health risks and nutritional assessment of genetically modified products.,"Much of the scientific evidence shows that GMOs have negligible, if not beneficial, effects on human health as compared with their non-GM counterparts.",Divergent,Divergent
There are often significant conflicts of interest in research done on the health risks and nutritional assessment of genetically modified products.,"An independent analysis of the GENetic Engineering Risk Atlas (GENERA) found that more than half of the research on genetically modified foods has been funded by universities and governments, not biotechnology companies.",Not Divergent,Not Divergent
Very little corn or soy grown in the US is destined for direct human consumption—both are often used for animal feed or as base ingredients for ultra-processed foods.,More than 93% of corn and soy grown in the US is genetically modified.,Not Divergent,Not Divergent
"Regardless of public opinion, American courts are likely to find the compulsory labelling of genetically modified foods unconstitutional.","Americans are divided on whether to support genetic modification of food, but the vast majority support labelling laws.",Divergent,Divergent
"Regardless of public opinion, American courts are likely to find the compulsory labelling of genetically modified foods unconstitutional.","The US Supreme Court only extended constitutional protection to commercial speech - under which product labelling is categorised - in 1976, and its protection is said to occupy a 'subordinate position' in the hierarchy of First Amendment values (p. 388).",Not Divergent,Not Divergent
"Labelling does not address the risk of GMOs spreading and 'contaminating' non-GMO environments and food through accidental cross-pollination, so this would be unlikely to satisfy anti-GMO groups as a solution.","In terms of satisfying both pro- and anti-GMO groups, rules for labeling GMOs, such as those proposed in the US and EU, offer a better solution than an outright ban.",Divergent,Divergent
The addition of GMO labels will have a negative economic impact on the food market.,"In terms of satisfying both pro- and anti-GMO groups, rules for labeling GMOs, such as those proposed in the US and EU, offer a better solution than an outright ban.",Not Divergent,Not Divergent
The addition of GMO labels will have a negative economic impact on the food market.,"Any sudden mass removal of products in a market will inevitably impact supply, demand, and price of other products; thus, the food market would just as likely be equally or worse affected in ways that could negatively impact all parties if an outright ban were implemented, too.",Not Divergent,Not Divergent
"Labelling raises the price of all food marked as either ""organic"" or ""non-GMO"", negatively impacting anti-GMO consumers.","This assumes that there is an inherent public good in providing ""organic"" or ""non-GMO"" foods at reasonable prices due to the presupposition that they are more nutritious than GMO foods. This is not necessarily the case.",Divergent,Divergent
"Labelling raises the price of all food marked as either ""organic"" or ""non-GMO"", negatively impacting anti-GMO consumers.","Labelling of organic or non-GMO food is already highly common: given the desirable image of organic and non-GMO produce, it is in these companies' financial interests to label and thus emphasise their products as such regardless of whether GMO-labelling is compulsory.",Not Divergent,Not Divergent
"A consumer report comparing more than 100 product pairings has shown that on average, organic foods are already 47% more expensive than their conventional counterparts.",Many organic foods are getting rapidly cheaper.,Divergent,Divergent
"A consumer report comparing more than 100 product pairings has shown that on average, organic foods are already 47% more expensive than their conventional counterparts.","Consumers are willing to pay more for products that are labelled as ""natural"" or ""organic"".",Not Divergent,Not Divergent
"In a survey, it was found that only around 23% of respondents would be willing to spend an extra 50 cents on a $5 grocery item if it was labeled GMO-free or organic, despite over 45% saying that they found organic and GMO-free products more desirable. Thus, organic labelling does not necessarily increase the profit of organic companies.","Labelling of organic or non-GMO food is already highly common: given the desirable image of organic and non-GMO produce, it is in these companies' financial interests to label and thus emphasise their products as such regardless of whether GMO-labelling is compulsory.",Not Divergent,Not Divergent
"Demand for GMO-free products is significantly enhanced with the introduction of GMO labels, which negatively impacts GMO producers.","A study found that when some countries switched to mandatory labelling for GM food products, this did not substantially affect consumer behaviour and the purchasing of GM foods did not reduce overall (pp. 112, 116).",Divergent,Divergent
"In its current form, GMO labelling is not an effective way of informing consumers.","In terms of satisfying both pro- and anti-GMO groups, rules for labeling GMOs, such as those proposed in the US and EU, offer a better solution than an outright ban.",Not Divergent,Not Divergent
"In its current form, GMO labelling is not an effective way of informing consumers.",Making GMO labelling mandatory guarantees transparency so that people can make informed buying choices regardless of their personal views on GMOS.,Divergent,Divergent
"In the US, a law passed to standardise labelling for genetic modification still allows companies to only provide QR codes or telephone numbers in place of a physical product label, meaning potential information on GM ingredients is not accessible to all.",Digital smart labelling gives customers a much more well-rounded and detailed view of a foodstuff's production process than basic physical GMO labels.,Divergent,Divergent
"Adding labels to GM products intensifies the misconception that there is something meaningfully different or inherently risky about them, making labels just as poor of a solution for pro-GMO parties as an outright ban.","In Vermont, support for genetically modified foods increased after a labelling law was passed, suggesting that increased transparency through labelling may actually benefit the pro-GMO cause overall.",Divergent,Divergent
"More than half of EU-member countries requested to opt-out of growing GM crops in their countries, on account of not trusting EU safety assessments. This suggests these EU countries are primarily concerned with public safety.","Countries in the EU have banned the cultivation and importation of most GMOs due to economic protectionism, rather than out of concern for public safety.",Divergent,Divergent
Laws primarily made to protect a nation economically or politically still protect that nation's population in a variety of ways—the direct impact on public health is not the only source of risk to national safety and security.,There is no guarantee that any universal ban would be enforced in the interests of public protection.,Not Divergent,Not Divergent
"A GMO ban would likely accelerate progress in developing alternative, non-GM techniques that could achieve comparatively better results.",A universal ban is not the right approach to addressing any potential problems with genetically modified foods.,Not Divergent,Not Divergent
"A GMO ban would likely accelerate progress in developing alternative, non-GM techniques that could achieve comparatively better results.","Conventional breeding techniques can take years to produce the desired combination of genes in a species in order to grow new crop varieties. Genetic modification is a much more rapid process, since genes from a wide variety of other species can be directly inserted into the new crop.",Divergent,Divergent
"Genetic modification is not as quick as its supporters claim, due to limitations inherent to the process, such as unexpected epigenetic changes and/or mutations.","Conventional breeding techniques can take years to produce the desired combination of genes in a species in order to grow new crop varieties. Genetic modification is a much more rapid process, since genes from a wide variety of other species can be directly inserted into the new crop.",Divergent,Divergent
"Genetic modification is not as quick as its supporters claim, due to limitations inherent to the process, such as unexpected epigenetic changes and/or mutations.",The seemingly slow rate of genetic engineering is offset by the fact that many plant species are being engineered to mature more quickly.,Not Divergent,Not Divergent
"Genetic modification is not as quick as its supporters claim, due to limitations inherent to the process, such as unexpected epigenetic changes and/or mutations.",Epigenetic changes and mutations can occur naturally and thus are not unique to GM organisms.,Not Divergent,Not Divergent
Genetically modified seeds and associated research technologies are patented by a minority of major corporations (p. xix). These patents can be used to financially exploit smaller-scale players in the GMO industry. A blanket ban on GM food would be the surest way to prevent this.,A universal ban is not the right approach to addressing any potential problems with genetically modified foods.,Divergent,Divergent
Genetically modified seeds and associated research technologies are patented by a minority of major corporations (p. xix). These patents can be used to financially exploit smaller-scale players in the GMO industry. A blanket ban on GM food would be the surest way to prevent this.,Some small companies own the patents to GM crops. A universal ban could potentially eliminate the entire company.,Divergent,Divergent
Genetically modified seeds and associated research technologies are patented by a minority of major corporations (p. xix). These patents can be used to financially exploit smaller-scale players in the GMO industry. A blanket ban on GM food would be the surest way to prevent this.,"Banning the sale of GM crops would not stop financial exploitation: large multinational companies would still be able to patent DNA, complementary DNA, and new plants.",Divergent,Divergent
"If patented GMO seeds contaminate neighbouring land and grow there, the owners of this land can be sued for patent infringement by Monsanto.","Patents typically expire after 20 years. Since the first GMOs were patented in the early 1990s, some are thus already patent-free and farmers have begun purchasing and replanting generic GMO seeds at much lower prices.",Not Divergent,Not Divergent
"In 1997, Monsanto took legal action against Percy Schmeiser, who had found individual herbicide-resistent canola specimens growing on his own land and then encouraged their propagation.",The actual details of this court case cast doubt over Schmeiser's innocence and do not match the public perception of the incident.,Not Divergent,Not Divergent
Leading scientists have warned that the dependency on large corporations that genetically modified seed patents encourage leaves farmers in developing countries incredibly vulnerable to sudden price hikes or seed withdrawals.,"Some companies offer their products at a reduced cost, or else patent-free, to developing nations. Therefore, it may be plausible that other biotech companies could be persuaded to offer the same with GM crops.",Not Divergent,Not Divergent
Leading scientists have warned that the dependency on large corporations that genetically modified seed patents encourage leaves farmers in developing countries incredibly vulnerable to sudden price hikes or seed withdrawals.,"Farmers would be unlikely to repurchase patented seeds unless they were more cost-effective than the alternative, suggesting that GMO seeds must generally produce better yields and thus make up for the higher cost that repurchasing incurs.",Not Divergent,Not Divergent
Leading scientists have warned that the dependency on large corporations that genetically modified seed patents encourage leaves farmers in developing countries incredibly vulnerable to sudden price hikes or seed withdrawals.,"If this is the case, then abolishing GMO patents or changing the powers they grant their owner could be a solution of equal or greater efficacy.",Not Divergent,Not Divergent
"GM cotton has been widely blamed for an epidemic of suicides among Indian farmers, due to debt problems from high seed and pesticide costs, and failing crops.",The International Food Policy Research institute found that primary data (p. 8) does not support the conclusion that farmer suicides have increased since the introduction of genetically modified cotton.,Divergent,Divergent
"GM cotton has been widely blamed for an epidemic of suicides among Indian farmers, due to debt problems from high seed and pesticide costs, and failing crops.",The wider context surrounding the plight of Indian farmers suggests it may be inaccurate to blame genetically modified crops alone for high suicide rates among this demographic.,Not Divergent,Not Divergent
"As they are now, patents provide an incentive for companies to continue developing innovative products or services without the fear of proprietary and financial loss. Without this guarantee, the development of GM products is likely to be slowed.","If this is the case, then abolishing GMO patents or changing the powers they grant their owner could be a solution of equal or greater efficacy.",Not Divergent,Not Divergent
"As they are now, patents provide an incentive for companies to continue developing innovative products or services without the fear of proprietary and financial loss. Without this guarantee, the development of GM products is likely to be slowed.","There are other ways to incentivise development that do not involve patents. For example, plant variety rights also protect intellectual property, but with an exemption allowing crop developers to use a protected crop variety in order to develop new, further improved varieties without requiring permission from the original right-holder (p. 6).",Divergent,Divergent
"As they are now, patents provide an incentive for companies to continue developing innovative products or services without the fear of proprietary and financial loss. Without this guarantee, the development of GM products is likely to be slowed.",Patents can also have adverse effects on innovation.,Divergent,Divergent
"Patents are in place to provide vital legal rights to the inventors of a new product: to abolish them would leave inventors vulnerable to exploitation. Thus, removing GMO patents would not eradicate exploitative practices in the industry, but shift or widen the group of individuals affected by them.","If this is the case, then abolishing GMO patents or changing the powers they grant their owner could be a solution of equal or greater efficacy.",Divergent,Divergent
"Like all businesses when faced with government regulation, such companies would be forced to adapt and innovate in order to survive (p. 8).",Some small companies own the patents to GM crops. A universal ban could potentially eliminate the entire company.,Divergent,Divergent
"Depending on the genetic modifications, under a ban these new products might not be available for sale; it is unlikely that a multinational corporation would invest money in something unprofitable.","Banning the sale of GM crops would not stop financial exploitation: large multinational companies would still be able to patent DNA, complementary DNA, and new plants.",Not Divergent,Not Divergent
DIY gene editing could be a great way of engaging and educating people in biology.,People might do dangerous things to themselves because of lack of knowledge and understanding of how gene editing works.,Divergent,Divergent
There is the possibility that health benefits could be developed and this potential must be put above our concerns.,Even these benefits themselves are theoretical and could lead to more harm than good if not executed correctly.,Divergent,Divergent
There is the possibility that health benefits could be developed and this potential must be put above our concerns.,The actual benefits could become commoditized and only provided to individuals based on class or status.,Divergent,Divergent
"Policy issues aside, if there is a chance for a better future, it is our moral duty to pursue it.",Chance alone is not enough; the chance of a better future must be weighed against the likelihood and size of the gain relative to the chance that a future could be worse.,Not Divergent,Not Divergent
DIY gene editing could be used to improve the health of pure bred dogs.,"This could also be done with tried and tested selective breeding methods, which would not have the same unknown risks as gene editing.",Divergent,Divergent
Parents should genetically enhance their babies once the procedures have been approved by the corresponding regulatory bodies.,Genetic enhancements will cement existing divisions and inequalities within society.,Divergent,Divergent
Parents should genetically enhance their babies once the procedures have been approved by the corresponding regulatory bodies.,Genetic enhancement violates human dignity.,Divergent,Divergent
"Genetic enhancements create economic benefits, such as reduced healthcare expenditure or more efficient workers.",People could genetically engineer their children to have illnesses. This will burden society more.,Divergent,Divergent
"Genetic enhancements create economic benefits, such as reduced healthcare expenditure or more efficient workers.",Society will become dependent on companies that offer genetic modifications. This will harm the economy in the long term.,Divergent,Divergent
Genetic enhancements create better workers because their improved health and immune systems translate into fewer sick days off and longer lives.,"Living longer may make people a greater cost to society, as they live longer after retiring and then rely on the state for social security and healthcare.",Divergent,Divergent
"If people live longer, and are healthier longer, they can retire later and be healthier in old age.","Living longer may make people a greater cost to society, as they live longer after retiring and then rely on the state for social security and healthcare.",Divergent,Divergent
"If people live longer, and are healthier longer, they can retire later and be healthier in old age.",Raising the retirement age is very difficult from a political perspective.,Divergent,Divergent
"Given the societal and economic benefits of a smarter and healthier population, it is very much in the government's interest to subsidize genetic enhancements in order to improve society writ large.","This policy directs a significant amount of funding and medical expertise to IVF treatments and genetic engineering, which are expensive, in turn taking away from broader medical care and research.",Divergent,Divergent
Governments could offer genetic modifications as part of their healthcare services in order to improve the economy.,There is no reason to believe that governments will be willing to pay for services that are not immediately necessary from a medical perspective.,Divergent,Divergent
Governments could offer genetic modifications as part of their healthcare services in order to improve the economy.,"Unless the government wants to expand into the research and application of these procedures, the reliance on private investment is hard to avoid, as existing healthcare systems already show.",Divergent,Divergent
"Just like health care systems like the United Kingdom's NHS pay for childhood vaccinations, so could genetic enhancements with similar effects be free of charge.","Childhood vaccines are incredibly cheap. IVF is not, and is unlikely to be covered en masse (p. 1).",Divergent,Divergent
Governments already use mechanisms such as progressive taxes to reduce structural advantages that the rich hold. If access to genetic engineering creates new inequalities the government could fund it as a further form of welfare.,There is no reason to believe that governments will be willing to pay for services that are not immediately necessary from a medical perspective.,Divergent,Divergent
"To the extent the government funds treatment and care for problems caused by genetic disorders, then it makes sense to fund genetic engineering as a preventative treatment.",There is no reason to believe that governments will be willing to pay for services that are not immediately necessary from a medical perspective.,Divergent,Divergent
"Relying on private investment is not incompatible with the government provision of healthcare services. Public health systems can simply purchase those private services, as they often do when subsidising drug treatments or outsourcing surgeries.","Unless the government wants to expand into the research and application of these procedures, the reliance on private investment is hard to avoid, as existing healthcare systems already show.",Not Divergent,Not Divergent
Society cannot afford widespread gene therapy because we spend too much money dealing with medical issues caused by preventable diseases.,"This policy directs a significant amount of funding and medical expertise to IVF treatments and genetic engineering, which are expensive, in turn taking away from broader medical care and research.",Not Divergent,Not Divergent
It is likely that as the practise becomes more widespread the cost associated with it will reduce.,"This policy directs a significant amount of funding and medical expertise to IVF treatments and genetic engineering, which are expensive, in turn taking away from broader medical care and research.",Divergent,Divergent
"Genetic screening would allow parents that carry severe genetic defects to nonetheless produce healthy biological children, thus allowing those who might otherwise be born with genetic diseases to live a normal life.",Parents with Down Syndrome may engineer their child to have Down Syndrome.,Divergent,Divergent
Intentionally blinding one's children is considered child abuse and would not be legal.,"Genetic engineering won't always lead to trait enhancements: a blind person could genetically alter their children to be blind, just as someone could enhance their child to be smart.",Divergent,Divergent
There are already laws in place that prohibit doctors and scientists from intentionally giving children diseases. This would surely apply to genetic engineering too.,People could genetically engineer their children to have illnesses. This will burden society more.,Divergent,Divergent
"It is inevitable that this will happen eventually anyway, especially if humanity ever colonizes other planets, due to the extreme scales of distance and time.","Long term, human-driven genetic modification could lead to whole new species of humans which can not interbreed unaided.",Divergent,Divergent
"There are multiple ways of achieving the same effect, as is the case with various drugs that help with erectile dysfunction.","Genetic enhancements are likely to be protected by patents. Thus, new competitors cannot enter the market.",Divergent,Divergent
"There are multiple ways of achieving the same effect, as is the case with various drugs that help with erectile dysfunction.","Many characteristics are affected by only one or two genes. In those cases, there will often be only one or two ways to achieve the desired outcome.",Divergent,Divergent
"There are multiple ways of achieving the same effect, as is the case with various drugs that help with erectile dysfunction.","Where characteristics are affected by more than one gene, achieving an ideal result will often require modifications to all genes involved, to maximise the desired trait. In this sense, even if there are alternatives on the market, the ideal outcome will be achieved by using all of them, rather than by picking the cheapest.",Divergent,Divergent
"Governments could easily dictate that any research in this field will become a public good, make that the condition for government grants or forbid private sector research in this field.","Genetic enhancements are likely to be protected by patents. Thus, new competitors cannot enter the market.",Divergent,Divergent
"Governments could easily dictate that any research in this field will become a public good, make that the condition for government grants or forbid private sector research in this field.","This would risk substantially reducing the research and discoveries in the field, by removing the profit motive. While governments could do this, they would potentially sacrifice the benefits of genetic engineering itself in the process.",Divergent,Divergent
"Governments could easily dictate that any research in this field will become a public good, make that the condition for government grants or forbid private sector research in this field.",The same pro-corporate governments that would be likely to support commercial modification of the human genome would also be less likely to socialize the intellectual property of these corporations.,Divergent,Divergent
"It is within the power of governments to legislate to resolve this, and many have already done so.","During the early years, the procedures underlying genetic enhancements could be patented, which would enable companies to establish monopolies.",Divergent,Divergent
"It is within the power of governments to legislate to resolve this, and many have already done so.",Reducing patent protections results in reduced R&D investments by pharmaceutical companies as returns on investments are lowered.,Divergent,Divergent
"It is not inevitable that courts will allow such patents. Several countries have already taken other approaches, for example, Australia.",The EU allows gene patenting.,Divergent,Divergent
"Even the US, which has been one of the countries most willing to entertain gene patents, has refused to allow patenting of naturally occurring genes, only allowing the patenting of synthetic (engineered) sequences.",That the courts haven't allowed patenting of natural occurring genes says very little of how they'll treat genetic enhancement techniques and the many engineered sequences that we can expect.,Not Divergent,Not Divergent
"India is experiencing a massive influx of foreign investment  in the biotechnology industry, despite the absence of patent protection (PWC, p. 10).",The absence of patent protection hampers the establishment of drug research institutes in developing countries because pharmaceutical companies do not want to invest there (p.2).,Divergent,Divergent
Companies can do the research in low-cost countries and patent the drugs in developed countries anyway. There is no disadvantage to research in countries without patent protection.,The absence of patent protection hampers the establishment of drug research institutes in developing countries because pharmaceutical companies do not want to invest there (p.2).,Divergent,Divergent
"Research costs are artificially increased by pharmaceutical companies to put up pressure on politicians to provide better patent protection (Baker, p. ii).",Patents enable a monopoly for a given time and therefore reimburse companies for research costs.,Not Divergent,Not Divergent
"The assumption that patent protection always results in larger investments has been called into question (Wang/Mukherjee;  Gallini, p. 132; Federal Trade Commission, p. 3; Bessen/Hunt, p. 41; Bessen/Maskin).",Reducing patent protections results in reduced R&D investments by pharmaceutical companies as returns on investments are lowered.,Divergent,Divergent
It may be more lucrative and less risky for companies to license out their intellectual property rather than attempt to maintain a global monopoly.,"During the early years, the procedures underlying genetic enhancements could be patented, which would enable companies to establish monopolies.",Not Divergent,Not Divergent
It may be more lucrative and less risky for companies to license out their intellectual property rather than attempt to maintain a global monopoly.,"Patent licensing is incredibly rare in the pharmaceutical industry, the most comparable existing industry (Lehman, p. 4)",Divergent,Divergent
Society is already dependent on companies for all kinds of other drugs. Yet competition and government regulation ensure their affordability.,"Companies will be able to charge whatever they want, given the exceedingly high demand.",Divergent,Divergent
Society is already dependent on companies for all kinds of other drugs. Yet competition and government regulation ensure their affordability.,"This is often unsuccessful, and functionally relies on the industry willingly cooperating. See recent examples of drug price gouging, including on AIDS medication, Epipens and prescription skin treatments.",Divergent,Divergent
As the article only talks about the US it would be a mistake to apply it to all countries of the world.,"This is often unsuccessful, and functionally relies on the industry willingly cooperating. See recent examples of drug price gouging, including on AIDS medication, Epipens and prescription skin treatments.",Divergent,Divergent
"Demand would not be that high, as most people only have a few children and genetic engineering only happens once. There are many classes of consumer goods and services that we purchase more of over our life, such as cars or cellphones.","Companies will be able to charge whatever they want, given the exceedingly high demand.",Divergent,Divergent
"Demand would not be that high, as most people only have a few children and genetic engineering only happens once. There are many classes of consumer goods and services that we purchase more of over our life, such as cars or cellphones.","Even though most people only have a few children, most people have children. Thus, the demand is likely to be exceptionally high.",Divergent,Divergent
"As with any other industry, competition between genetic engineering companies means that prices will not become extreme.","Companies will be able to charge whatever they want, given the exceedingly high demand.",Divergent,Divergent
Companies are considered too big too fail because they are irreplaceable or are intertwined with the financial system. No current drug or medical technology company comes close to meeting either criteria.,Companies that become central will be 'too big to fail' and unduly receive government support.,Not Divergent,Not Divergent
Companies are considered too big too fail because they are irreplaceable or are intertwined with the financial system. No current drug or medical technology company comes close to meeting either criteria.,"While it may be true that no pharmaceutical or medical companies are too big to fail, if genetic enhancement were widespread that would likely no longer be the case.",Not Divergent,Not Divergent
"For every company, it is possible that there will always be organisations who provide the same service perhaps at reduced or no cost to less well-to-do citizens.",Society will become dependent on companies that offer genetic modifications. This will harm the economy in the long term.,Divergent,Divergent
"For every company, it is possible that there will always be organisations who provide the same service perhaps at reduced or no cost to less well-to-do citizens.","There are many things, such as high-quality healthcare in America, that are simply unavailable to the poor. Given the elective nature of this kind of modification, it is unlikely to be a priority for charities.",Divergent,Divergent
A type of Planned Parenthood that runs on private and generous funding can be created for poor families.,"Given the various more immediate charitable causes seeking funding, such an organisation would be vastly unlikely to attract the kind of funding it would need to operate at any scale.",Divergent,Divergent
"Society is already dependent on companies that provide food, oil, internet services and other necessary goods.",Society will become dependent on companies that offer genetic modifications. This will harm the economy in the long term.,Divergent,Divergent
Genetic enhancements will improve quality of life on an individual and societal level.,"Improvements in quality of life would lead to not enough people dying, which will lead to overpopulation and exacerbate resource scarcity and global warming.",Divergent,Divergent
Genetic enhancements will improve quality of life on an individual and societal level.,There is widespread opposition to the genetic modification of humans. Going against public opinion is bad for society.,Divergent,Divergent
"Such modifications could allow us to better withstand emerging threats, such as new viruses or changes in climate conditions.",Humanity has always adapted to new changes in climate and the environment without the help of science.,Divergent,Divergent
"Such modifications could allow us to better withstand emerging threats, such as new viruses or changes in climate conditions.",It would take a long time for enough people to be altered to impact society writ large.,Not Divergent,Not Divergent
"Such modifications could allow us to better withstand emerging threats, such as new viruses or changes in climate conditions.",Those most at risk from disease and climate change are often the most impoverished and will not have access to these enhancements.,Divergent,Divergent
"Natural adaptation came at a high price, in terms of people who lost their lives, such as those who died from influenza. Being able to reduce that number is beneficial.",Humans can slowly adapt their genetic setup to the prevalence of diseases. Most of the human population of Sub-Saharan Africa has genetically adapted to the most common infection underlying malaria.,Not Divergent,Not Divergent
"The fact that humans have evolved certain immunities in the past does not mean we should not help that process along. This argument could also imply that we should not use medicine, as humans can just evolve the resistance to the disease.",Humanity has always adapted to new changes in climate and the environment without the help of science.,Divergent,Divergent
"Scientific improvements in medicine, agriculture, sanitation, and engineering have been key to such adaptations.",Humanity has always adapted to new changes in climate and the environment without the help of science.,Divergent,Divergent
"It is still a good thing to focus on a long-term herd immunity that eventually kills off a disease, such as what vaccines did to smallpox and polio.",It would take a long time for enough people to be altered to impact society writ large.,Divergent,Divergent
Genetic enhancement allows humanity to create a much more diverse range of aesthetic traits.,A purely aesthetic trait would not improve the human condition or increase our ability to adapt to the modern world.,Divergent,Divergent
Genetic enhancement allows humanity to create a much more diverse range of aesthetic traits.,"Humans are bad at artificially selecting the traits that promote living well, as opposed to just aesthetically appealing traits, as evidenced by problems found in several breeds of dog.",Divergent,Divergent
Genetic enhancement allows humanity to create a much more diverse range of aesthetic traits.,"Aesthetic traits could be desirable, but they should never create an obligation for parents to enhance their babies.",Not Divergent,Not Divergent
Beauty norms may become less rigid when there is a greater range of aesthetic outcomes.,Selection based on aesthetically appealing traits can already happen naturally as part of sexual selection.,Not Divergent,Not Divergent
"Genetic enhancement can select and promote particular traits more accurately, more widely, and at a much faster pace than sexual selection.",Selection based on aesthetically appealing traits can already happen naturally as part of sexual selection.,Not Divergent,Not Divergent
"Evolutionary pressures currently balance the tradeoffs between health and appearance because ignoring health factors reduces the survival rates of future generations. With genetic engineering, this balance disappears.",Selection based on aesthetically appealing traits can already happen naturally as part of sexual selection.,Not Divergent,Not Divergent
