text1,text2,ZS response,final_val
While this proves we are different species it doesn't prove we are superior.,"It is not speciesist to point out the inherent differences in our thought processes, reasonings, technological leaps, and our huge impact on the Earth's environments, both positive and negative. We are animals, but there are no other animals like us.",Not Divergent,Not Divergent
"Most people have no idea how to hunt, rear animals, or make the necessary tools. Based on this argument it would thus make no sense to say that such a person is “at the top of the food chain”.","We have used these superior capabilities to create advanced technology, thereby giving us tools that help us to hunt or rear animals. This places us at the top.",Divergent,Divergent
"Most people have no idea how to hunt, rear animals, or make the necessary tools. Based on this argument it would thus make no sense to say that such a person is “at the top of the food chain”.","Because of the structure of human societies with division of work and other principles, not every human needs those skills. This becomes even more the case the more advanced the technology gets.",Not Divergent,Not Divergent
"Research has examined animal cognition in mammals (e.g. primates, elephants, dogs, cats, horses, livestock etc.), birds (including parrots and pigeons), reptiles (lizards and snakes), fish and even invertebrates (including spiders and insects). Thus humans are not unique in having a developed brain.","What puts animals on a lower level in the food chain (and what maintains humans at the top) are the cognitive, motor and social capabilities of the human species.",Divergent,Divergent
"Research has examined animal cognition in mammals (e.g. primates, elephants, dogs, cats, horses, livestock etc.), birds (including parrots and pigeons), reptiles (lizards and snakes), fish and even invertebrates (including spiders and insects). Thus humans are not unique in having a developed brain.","The intelligence of other animals does not matter, since if humans are capable of hunting them, the human intellect is clearly greater. The human brain is clearly more developed than any of those listed in the pros section.",Divergent,Divergent
"Some animals which are clearly not more intelligent than humans can successfully hunt humans. Even if the rest of the claim is true, claiming any animal which hunts any other animal is clearly more intelligent is fallacious - there are other advantages that come into play such as speed, strength, and stamina.","The intelligence of other animals does not matter, since if humans are capable of hunting them, the human intellect is clearly greater. The human brain is clearly more developed than any of those listed in the pros section.",Divergent,Divergent
The evolutionary advance of the human species gives them the skill to reason and enables them to rethink their behavior. It lets them decide to not kill animals for food anymore - no matter if there is a right to kill and eat any animal.,"What puts animals on a lower level in the food chain (and what maintains humans at the top) are the cognitive, motor and social capabilities of the human species.",Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.","Morality is not absolute. While vegetarianism is a sign of moral virtue for some Buddhists, eating meat has equally been interpreted as a moral duty.",Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.",Simply stating that humans should be morally conscious does nothing to argue that eating meat is morally wrong.,Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.","Morality is wholly subjective, this argument presupposes an absolute moral authority counter to popular opinion. Indeed even if we were to follow the prevailing democratic subjective morality, the vast majority regularly eat meat. The idea that killing animals for food or eating meat is 'immoral' one can assume is an opinion held by less than 10% of the global population with not a single major territory where it is the prevailing norm.",Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.",The assumption that animals are not morally conscious is just that— an assumption. Prove it.,Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,Humans feel empathy for their pets.,Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,It has not been shown that animals have emotions with which to empathize; humans should thus be reciprocal in how they consider other creatures.,Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,"This argument seem to suggest that eating meat first started in the last 50 years, or last generation.

Keep in mind humans have been eating meat a lot longer than that, and if your argument is true the issue is already lost, since the close-minded human population already cannot feel emotions.

Since you can, and you are part of humanity, you are living proof that theory does not hold.",Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,Empathy is subjective; our response to stimuli like these can be modified easily.,Divergent,Divergent
Care for animals and nature is necessary for human survival on this planet in a natural way.,Our societies are slowly becoming less 'natural'; you don't need empathy to survive as a species,Divergent,Divergent
"Cognitive dissonance is a result of this. We feel only what we want to feel, because the truth makes us uncomfortable.",Humans feel empathy for their pets.,Divergent,Divergent
"Many animals will act distressed when either a human or another member of their species they care for dies, and many pets have saved their owners' lives.",It has not been shown that animals have emotions with which to empathize; humans should thus be reciprocal in how they consider other creatures.,Divergent,Divergent
"Eating meat requires, at least for now, killing living and breathing creatures that feel pain and joy same way as we, humans, do. As the smartest species we are obligated to take responsibility for our actions regarding other species, and, especially when eating meat is unnecessary for our survival, it's clear, or at least it should be, that killing other animals only for our pleasure is cruel and despicable.","We are not obliged to take responsibility for our actions, as by paying the system that provides us food, we are ignoring what happens in the slaughterhouses.",Divergent,Divergent
"We instinctively feel compassion towards animals, while carnivorous animals instinctively try to kill weaker species. E.g. Put a toddler and a rabbit in a crib, (s)he will hug it; put a lion cub and a rabbit in a crib, it will try to eat it.","This is an unreliable phenomenon. Whether this is an actual instinct or an instinct that are commonly warped by experience, is hard to discern. For many people the compasionate instinct described doesn't exist and the this version of compassion is a result of modern western life rather than something inherent to the human species.",Divergent,Divergent
"Empathise with animals - how would you feel if your children were taken from you, fattened and then slaughtered for the purposes of feeding another beast. Or if you were herded into an abattoir where the friends you graze with are stunned and killed before you as you wait your turn. Cattle and pigs are mammals like us and experience the world through emotions not dissimilar to our own.",One of the prerequisites for empathy to be substantiated is similar levels of sentience and cognitive capacity. It is not the case therefore there is no rational grounds for empathy,Divergent,Divergent
Our sapience necessitates moral standard.  A similar argument can be made against homosexuality. The naturalness or temptation of an act does not immediately award permission.,"Different groups define different standards all the time. Sapience does not require a common standard for all, but for groups (consensus).

For example: Homosexuality is being increasingly accepted around the world. Not in spite of sapience, but because of it.

Eating whales, which is common in nordic countries, and eating dogs, which is common in some eastern countries, could be considered immoral by some, but not by them.

Gay acceptance
Whale - Norwegian food
Dog Meat Festival - China",Divergent,Divergent
Our sapience necessitates moral standard.  A similar argument can be made against homosexuality. The naturalness or temptation of an act does not immediately award permission.,"Naturalness or temptation does not award permission; it awards nothing. Naturalness or temptation are merely concepts, and not sapient in themselves, and as such will not affect the permission of eating meat at all.",Divergent,Divergent
"Roger Scruton, on his duty to eat meat, exclusively refers to conscientious carnivores and their ability to promote compassionate farming. Thus, he also rejects the current state of meat production.","Morality is not absolute. While vegetarianism is a sign of moral virtue for some Buddhists, eating meat has equally been interpreted as a moral duty.",Not Divergent,Not Divergent
Moral behaviour would likely not include being complicit in the slaughter of animal life for food.,Simply stating that humans should be morally conscious does nothing to argue that eating meat is morally wrong.,Divergent,Divergent
"Humans are not at the top of the food chain. On a scale of 1 to 5 (trophic level), with 1 being the score of a primary producer (a plant) and 5 being a pure apex predator (predators who don’t have any predators themselves), ecologists found that, based on their diet, humans score a 2.21.","Humans are at the top of the food chain, which means that they are merely following the natural order of things when they kill and eat other animals.",Divergent,Divergent
"Saying something is natural proves nothing unless it is elaborated on why continuing to follow the ""natural order of things"" is a good thing.","Humans are at the top of the food chain, which means that they are merely following the natural order of things when they kill and eat other animals.",Divergent,Divergent
There is no logical connection between our current position in the food chain and the justifiability of eating animals. Such a reasoning is circular because what puts animals on a lower level than us is eating them.,"Humans are at the top of the food chain, which means that they are merely following the natural order of things when they kill and eat other animals.",Divergent,Divergent
There is no logical connection between our current position in the food chain and the justifiability of eating animals. Such a reasoning is circular because what puts animals on a lower level than us is eating them.,"What puts animals on a lower level in the food chain (and what maintains humans at the top) are the cognitive, motor and social capabilities of the human species.",Divergent,Divergent
"Most people have no idea how to hunt, rear animals, or make the necessary tools. Based on this argument it would thus make no sense to say that such a person is “at the top of the food chain”.","We have used these superior capabilities to create advanced technology, thereby giving us tools that help us to hunt or rear animals. This places us at the top.",Divergent,Divergent
"Most people have no idea how to hunt, rear animals, or make the necessary tools. Based on this argument it would thus make no sense to say that such a person is “at the top of the food chain”.","Because of the structure of human societies with division of work and other principles, not every human needs those skills. This becomes even more the case the more advanced the technology gets.",Not Divergent,Not Divergent
"Research has examined animal cognition in mammals (e.g. primates, elephants, dogs, cats, horses, livestock etc.), birds (including parrots and pigeons), reptiles (lizards and snakes), fish and even invertebrates (including spiders and insects). Thus humans are not unique in having a developed brain.","What puts animals on a lower level in the food chain (and what maintains humans at the top) are the cognitive, motor and social capabilities of the human species.",Divergent,Divergent
"Research has examined animal cognition in mammals (e.g. primates, elephants, dogs, cats, horses, livestock etc.), birds (including parrots and pigeons), reptiles (lizards and snakes), fish and even invertebrates (including spiders and insects). Thus humans are not unique in having a developed brain.","The intelligence of other animals does not matter, since if humans are capable of hunting them, the human intellect is clearly greater. The human brain is clearly more developed than any of those listed in the pros section.",Divergent,Divergent
"Some animals which are clearly not more intelligent than humans can successfully hunt humans. Even if the rest of the claim is true, claiming any animal which hunts any other animal is clearly more intelligent is fallacious - there are other advantages that come into play such as speed, strength, and stamina.","The intelligence of other animals does not matter, since if humans are capable of hunting them, the human intellect is clearly greater. The human brain is clearly more developed than any of those listed in the pros section.",Divergent,Divergent
The evolutionary advance of the human species gives them the skill to reason and enables them to rethink their behavior. It lets them decide to not kill animals for food anymore - no matter if there is a right to kill and eat any animal.,"What puts animals on a lower level in the food chain (and what maintains humans at the top) are the cognitive, motor and social capabilities of the human species.",Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.","Morality is not absolute. While vegetarianism is a sign of moral virtue for some Buddhists, eating meat has equally been interpreted as a moral duty.",Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.",Simply stating that humans should be morally conscious does nothing to argue that eating meat is morally wrong.,Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.","Morality is wholly subjective, this argument presupposes an absolute moral authority counter to popular opinion. Indeed even if we were to follow the prevailing democratic subjective morality, the vast majority regularly eat meat. The idea that killing animals for food or eating meat is 'immoral' one can assume is an opinion held by less than 10% of the global population with not a single major territory where it is the prevailing norm.",Divergent,Divergent
"Unlike other animals, humans are morally conscious of their behaviour and are thus subject to moral standards, meaning they cannot justify meat consumption on the basis of (arguments such as) convenience or their own mental superiority.",The assumption that animals are not morally conscious is just that— an assumption. Prove it.,Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,Humans feel empathy for their pets.,Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,It has not been shown that animals have emotions with which to empathize; humans should thus be reciprocal in how they consider other creatures.,Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,"This argument seem to suggest that eating meat first started in the last 50 years, or last generation.

Keep in mind humans have been eating meat a lot longer than that, and if your argument is true the issue is already lost, since the close-minded human population already cannot feel emotions.

Since you can, and you are part of humanity, you are living proof that theory does not hold.",Divergent,Divergent
The normalizing of killing animals for food leads to a close-minded population less able to feel empathy and emotions for other species.,Empathy is subjective; our response to stimuli like these can be modified easily.,Divergent,Divergent
Care for animals and nature is necessary for human survival on this planet in a natural way.,Our societies are slowly becoming less 'natural'; you don't need empathy to survive as a species,Divergent,Divergent
"Cognitive dissonance is a result of this. We feel only what we want to feel, because the truth makes us uncomfortable.",Humans feel empathy for their pets.,Divergent,Divergent
"Many animals will act distressed when either a human or another member of their species they care for dies, and many pets have saved their owners' lives.",It has not been shown that animals have emotions with which to empathize; humans should thus be reciprocal in how they consider other creatures.,Divergent,Divergent
"Eating meat requires, at least for now, killing living and breathing creatures that feel pain and joy same way as we, humans, do. As the smartest species we are obligated to take responsibility for our actions regarding other species, and, especially when eating meat is unnecessary for our survival, it's clear, or at least it should be, that killing other animals only for our pleasure is cruel and despicable.","We are not obliged to take responsibility for our actions, as by paying the system that provides us food, we are ignoring what happens in the slaughterhouses.",Divergent,Divergent
"We instinctively feel compassion towards animals, while carnivorous animals instinctively try to kill weaker species. E.g. Put a toddler and a rabbit in a crib, (s)he will hug it; put a lion cub and a rabbit in a crib, it will try to eat it.","This is an unreliable phenomenon. Whether this is an actual instinct or an instinct that are commonly warped by experience, is hard to discern. For many people the compasionate instinct described doesn't exist and the this version of compassion is a result of modern western life rather than something inherent to the human species.",Divergent,Divergent
"Empathise with animals - how would you feel if your children were taken from you, fattened and then slaughtered for the purposes of feeding another beast. Or if you were herded into an abattoir where the friends you graze with are stunned and killed before you as you wait your turn. Cattle and pigs are mammals like us and experience the world through emotions not dissimilar to our own.",One of the prerequisites for empathy to be substantiated is similar levels of sentience and cognitive capacity. It is not the case therefore there is no rational grounds for empathy,Divergent,Divergent
Our sapience necessitates moral standard.  A similar argument can be made against homosexuality. The naturalness or temptation of an act does not immediately award permission.,"Different groups define different standards all the time. Sapience does not require a common standard for all, but for groups (consensus).

For example: Homosexuality is being increasingly accepted around the world. Not in spite of sapience, but because of it.

Eating whales, which is common in nordic countries, and eating dogs, which is common in some eastern countries, could be considered immoral by some, but not by them.

Gay acceptance
Whale - Norwegian food
Dog Meat Festival - China",Divergent,Divergent
Our sapience necessitates moral standard.  A similar argument can be made against homosexuality. The naturalness or temptation of an act does not immediately award permission.,"Naturalness or temptation does not award permission; it awards nothing. Naturalness or temptation are merely concepts, and not sapient in themselves, and as such will not affect the permission of eating meat at all.",Divergent,Divergent
"Roger Scruton, on his duty to eat meat, exclusively refers to conscientious carnivores and their ability to promote compassionate farming. Thus, he also rejects the current state of meat production.","Morality is not absolute. While vegetarianism is a sign of moral virtue for some Buddhists, eating meat has equally been interpreted as a moral duty.",Not Divergent,Not Divergent
Moral behaviour would likely not include being complicit in the slaughter of animal life for food.,Simply stating that humans should be morally conscious does nothing to argue that eating meat is morally wrong.,Divergent,Divergent
"""Instinct"" is a gross oversimplification. Animals are demonstrated to perform learned behaviour on a wealth of occasions - this is not instinctual.","Humans are superior to all other animals, because they have the ability to make choices based on morality, and not instinct. It's what separates us from all other life known life forms.",Divergent,Divergent
Many domestic animals will display guilt after behaviours or incidents they know to be transgressions.,"Humans are superior to all other animals, because they have the ability to make choices based on morality, and not instinct. It's what separates us from all other life known life forms.",Divergent,Divergent
Many domestic animals will display guilt after behaviours or incidents they know to be transgressions.,"While it is impossible for anyone to really know the thoughts of another being, human or otherwise, it is much more likely that in these instances we humans are projecting an emotional causation on to the learned behavior of animals. Behavior that is learned both through evolutionary symbiosis and a given animals' idiosyncratic experiences. Because we can empathize and have a tendency to anthropomorphize, we see the behavior as indicative of emotion.",Divergent,Divergent
"Imagine we could harvest meat from a meat plant. If you believe it is more ethical to harvest meat from a plant than from an animal, then you recognize that harvesting meat from animals is unethical.","It is more ethical to give to charity than to not give to charity, but to not give to charity is not immoral.",Divergent,Divergent
"Imagine we could harvest meat from a meat plant. If you believe it is more ethical to harvest meat from a plant than from an animal, then you recognize that harvesting meat from animals is unethical.",There are other reasons why harvesting meat from a meat plant is more desirable. It is a more efficient process to grow a plant than to raise an animal. Therefore from a carbon standpoint the plant is more ethical.,Not Divergent,Not Divergent
"Not donating to charity does not harm anyone, whereas eating meat does harm. Not giving to charity is a morally neutral action. Eating meat is a morally negative action.","It is more ethical to give to charity than to not give to charity, but to not give to charity is not immoral.",Not Divergent,Not Divergent
Some forms of moral reasoning do in fact consider inaction immoral.,"It is more ethical to give to charity than to not give to charity, but to not give to charity is not immoral.",Divergent,Divergent
Meat comes from a living source that only dies in order for us to sustain our own living. We say it is morally incorrect to kill another human being but for an animal it is okay? This belief is hypocritical in nature.,It is morally permissible to kill or cause the death of another human to save your own life in some situations.,Divergent,Divergent
Meat comes from a living source that only dies in order for us to sustain our own living. We say it is morally incorrect to kill another human being but for an animal it is okay? This belief is hypocritical in nature.,"Sentence ""killing humans is wrong"" doesn't imply sentence ""killing animals is wrong"". Hence one person can simultaneously assert that killing humans is wrong, and that killing animals is okay, avoiding any contradiction or hypocrisy.",Divergent,Divergent
"Animals feel pain. And if you suggest that they are inferior therefore you have the right to do anything to them, you should also have the right to do anything you want with mentally challenged people or any other human who is inferior to you. Society is better than in the past exactly because of empathy from which morality arises. It is time to get past our arrogance towards other animals.",Suggesting one human is (inherently) inferior to another is highly subjective and potentially problematic.,Not Divergent,Not Divergent
"Ethics persuade us that we have a duty not to exploit anyone, and beyond that, a duty to actively help all victims of exploitation from their plight to the best of our ability. Animals in this case are innocent victims of mass exploitation.",Animals are not innocent in the sense that they have no conflict of conscience over consuming their prey.,Divergent,Divergent
"Ethics persuade us that we have a duty not to exploit anyone, and beyond that, a duty to actively help all victims of exploitation from their plight to the best of our ability. Animals in this case are innocent victims of mass exploitation.","A ""duty to help"" would need to include exploitation of nature as well as mankind. Nature's treatment of animals is as bad or worse than that of humans.",Divergent,Divergent
"Humans currently give different consideration to animals such as pets (whom we care for) and farm animals (whom we eat). This is an arbitrary line to draw, as both have the same right to live.","The differentiation is not arbitrary but based on a history of social and emotional relationships which humans have with animals they generally do not eat, such as dogs and horses, but not with those they generally eat, such as cows and pigs.",Divergent,Divergent
"Humans currently give different consideration to animals such as pets (whom we care for) and farm animals (whom we eat). This is an arbitrary line to draw, as both have the same right to live.","Giving different considerations to animals such as is it socially acceptable to eat it or not does not mean animals do or should have a right to life, natural or legal.",Divergent,Divergent
"Humans currently give different consideration to animals such as pets (whom we care for) and farm animals (whom we eat). This is an arbitrary line to draw, as both have the same right to live.","The line that seems to be drawn is not by everyone, people have been eating meat ever since the very beginning and from all livestock possible. This idea for some is hard to access but yes people do also eat animals you keep as pets.",Not Divergent,Not Divergent
"Animals are responsible for important social tasks as well, e.g. guide dogs or therapy animals. Humans depend on animals with this functions.",Humans in a society gain rights by the virtue of duties they have. Animals are unable to fulfill duties and therefore cannot enjoy the rights attached to them.,Divergent,Divergent
"Human rights are not granted to humans based on any duties but, as the name implies, simply because they are human.",Humans in a society gain rights by the virtue of duties they have. Animals are unable to fulfill duties and therefore cannot enjoy the rights attached to them.,Divergent,Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.","Animals are unable to enter into a social contract, and thus cannot be possessors of rights.",Divergent,Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.","Infants and disabled humans are participants in the human moral community, and so they possess rights.",Not Divergent,Not Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.","Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Not Divergent,Not Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.","Babies, little children, and the mentally disabled do have substantially fewer rights than healthy adults. At the extreme end, a fetus can be aborted and people with extreme brain damage can be taken off life-support without their consent. Similarly, the animals should be provided a limited set of rights (which they are, though I'll admit it should be expanded) but I don't see anything substantially worse about a cow being slaughtered at a young age than dying of a disease at old age.",Divergent,Divergent
Domesticated animals and pets exist.,"Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Divergent,Divergent
There are many cases of disability where there is no possibility of becoming morally independent and part of our 'moral community',"Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Divergent,Divergent
This is a tautology as animals cannot be part of the human community because the human community only consists of humans.,"Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Not Divergent,Not Divergent
Animals possess certain rights.,"Animals are unable to enter into a social contract, and thus cannot be possessors of rights.",Divergent,Divergent
"The social contract is a theoretic construct anyway, since no person literally entered it by signing anything.","Animals are unable to enter into a social contract, and thus cannot be possessors of rights.",Divergent,Divergent
"The social contract is a theoretic construct anyway, since no person literally entered it by signing anything.","Even if the social construct is purely theoretic, it is a good way of deliberating about moral demands and duties.",Not Divergent,Not Divergent
"Animal Rights Theory claims, in its most part, negative rights for animals, i.e.: the right not to suffer, not to die, not to (...). Some non-paradigmatic humans may have no positive rights, but they still have their negative rights guaranteed.","Animals are unable to enter into a social contract, and thus cannot be possessors of rights.",Divergent,Divergent
"Animal Rights Theory claims, in its most part, negative rights for animals, i.e.: the right not to suffer, not to die, not to (...). Some non-paradigmatic humans may have no positive rights, but they still have their negative rights guaranteed.",Negative rights for humans arise from an agreement not to violate the negative rights of others. Animals are not capable of entering into such an agreement.,Divergent,Divergent
"Animal Rights Theory claims, in its most part, negative rights for animals, i.e.: the right not to suffer, not to die, not to (...). Some non-paradigmatic humans may have no positive rights, but they still have their negative rights guaranteed.","Animals are not capable of long run projection, they do not suffer in anticipation to death.",Not Divergent,Not Divergent
"They are, however, capable of suffering from being restrained, poor living conditions, over-crowding, injury and illness, mutilation without anaesthesia, etc.","Animals are not capable of long run projection, they do not suffer in anticipation to death.",Divergent,Divergent
Some animals are capable of abstract reasoning.,All and only human beings have the capacity to reason. This is a definite feature of moral judgement. As animals lack this ability they are not morally equivalent.,Divergent,Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.",All and only human beings have the capacity to reason. This is a definite feature of moral judgement. As animals lack this ability they are not morally equivalent.,Divergent,Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.","Infants and disabled humans are participants in the human moral community, and so they possess rights.",Not Divergent,Not Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.","Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Not Divergent,Not Divergent
"By this logic babies, little children as well as severely mentally disabled people cannot be possessors of rights either. But that would be wrong.","Babies, little children, and the mentally disabled do have substantially fewer rights than healthy adults. At the extreme end, a fetus can be aborted and people with extreme brain damage can be taken off life-support without their consent. Similarly, the animals should be provided a limited set of rights (which they are, though I'll admit it should be expanded) but I don't see anything substantially worse about a cow being slaughtered at a young age than dying of a disease at old age.",Divergent,Divergent
Domesticated animals and pets exist.,"Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Divergent,Divergent
There are many cases of disability where there is no possibility of becoming morally independent and part of our 'moral community',"Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Divergent,Divergent
This is a tautology as animals cannot be part of the human community because the human community only consists of humans.,"Animals do not have the potential of ever being part of the human community, whereas the mentally disabled and little children do.",Not Divergent,Not Divergent
"When you confund ""reason"" with ""human way of reasoning"", you loose too much of a richness of the phenomenology: Every and each organism has its own Umwelt. Reason is not ""human reason""--that works with calculus. There are a lot of ""reasons"" around.",All and only human beings have the capacity to reason. This is a definite feature of moral judgement. As animals lack this ability they are not morally equivalent.,Divergent,Divergent
"""Reason"" cannot be a parameter for moral judgement, because it gives us nothing about the moral status of a subject. Using ""reason"" as criteria for moral status is like using the capacity of breathing underwater or flying with  your own wings for the same ends.",All and only human beings have the capacity to reason. This is a definite feature of moral judgement. As animals lack this ability they are not morally equivalent.,Divergent,Divergent
It is highly disputable that babies and mentally disabled people have the capacity to make free choices.,All and only human beings have the capacity to make free choices.,Divergent,Divergent
"Monkeys, elephants, dolphins and magpies have been studied and were found to have self-awareness.","All and only human beings have a concept of ""self"". This makes humans morally superior to animals.",Divergent,Divergent
Pigs have a sense of self.,"All and only human beings have a concept of ""self"". This makes humans morally superior to animals.",Divergent,Divergent
"The claim that the life of every human is equally worthwhile, judged intrinsically, cannot be construed as a basis for saying that each and every human being has an equal right to life. For the two claims would mean the same thing.","While the life of every human being has intrinsic worth, the life of every animal has not.",Divergent,Divergent
"Animals display planning behaviour and anticipation/the ability to learn patterns, which is at the very least a precursor to having hopes and goals.",Animals act by impulse and not by will. It is automatic. Therefore they do not choose their actions. They only do actions.,Divergent,Divergent
Both humans and animals display both reflex and planned actions.,Animals act by impulse and not by will. It is automatic. Therefore they do not choose their actions. They only do actions.,Divergent,Divergent
Animals could not form meaningful bonds with each other (or with humans) if every action was impulsive and reactive.,Animals act by impulse and not by will. It is automatic. Therefore they do not choose their actions. They only do actions.,Divergent,Divergent
"Human behaviour could also be argued to be deterministic, thus leaving all factors equal on this standpoint.",Animals act by impulse and not by will. It is automatic. Therefore they do not choose their actions. They only do actions.,Not Divergent,Not Divergent
"Animals display planning behaviour and anticipation/the ability to learn patterns, which is at the very least a precursor to having hopes and goals.","All and only human beings have various positive interests, such as desires, goals, hopes and preferences. This makes them morally superior to animals.",Divergent,Divergent
"Animals also have positive interests and it does not matter that they are of comparatively low grade, because the same is true of some human beings who may be largely restricted to food and beverages.","All and only human beings have various positive interests, such as desires, goals, hopes and preferences. This makes them morally superior to animals.",Divergent,Divergent
"Animals evidently do have goals and preferences, or there would be absolutely nothing to drive them to action.","All and only human beings have various positive interests, such as desires, goals, hopes and preferences. This makes them morally superior to animals.",Divergent,Divergent
"Animals can't be inferior to something they don't have. Only human beings are able to hypothesize their presence in time and space, hence acting freely and have a morality.","All and only human beings have various positive interests, such as desires, goals, hopes and preferences. This makes them morally superior to animals.",Not Divergent,Not Divergent
"Plenty of researchers would disagree and argue that moral and ethical behavior can be observed in animals, for example Frans de Waal as well as Marc Bekoff and Jessice Pierce.",Animals are not morally equivalent to humans and therefore do not possess an equal natural right to live.,Divergent,Divergent
Animals are a naturally occurring lifeform just as much as humans are.,Animals are not morally equivalent to humans and therefore do not possess an equal natural right to live.,Divergent,Divergent
Human rights outweighing animal rights in situations where there is a choice between risking (or taking) a human life or an animal life is not the same as knowingly and deliberately mass factory-farming animals (under often cruel conditions) specifically for the consumption of humans.,"It is legal to shoot a gorilla when there is the potential, yet uncertain, danger that a human will be harmed. This illustrates that human rights are more important than animal rights.",Not Divergent,Not Divergent
Human rights outweighing animal rights in situations where there is a choice between risking (or taking) a human life or an animal life is not the same as knowingly and deliberately mass factory-farming animals (under often cruel conditions) specifically for the consumption of humans.,A driver is prohibited to make an emergency brake for a cat when there is the danger of a collision with the car behind. Here human considerations weigh heavier than animal rights.,Not Divergent,Not Divergent
Human rights outweighing animal rights in situations where there is a choice between risking (or taking) a human life or an animal life is not the same as knowingly and deliberately mass factory-farming animals (under often cruel conditions) specifically for the consumption of humans.,That human rights outweigh animal rights is apparent in many legal circumstances.,Not Divergent,Not Divergent
"That humans have created laws that place their rights above those of animals does not mean it is the correct ethical decision, it only shows that humans are interested in looking out for themselves.",That human rights outweigh animal rights is apparent in many legal circumstances.,Divergent,Divergent
"Laws can and have been updated in the past with new information, and there is a wealth of new research constantly being produced on the nature of animal lives and consciousness.",Animals are legally classified as 'goods' rather than having 'personality'.,Divergent,Divergent
The right to property is not a natural right but a socially-enforced construct.,Most animals whose meat is eaten have been the property of humans. Their property rights conflict with animal rights.,Not Divergent,Not Divergent
The right to property is not a natural right but a socially-enforced construct.,It could equally be argued that so is the right to life.,Not Divergent,Not Divergent
"The property rights of slaveowners to their slaves should not interfere with the rights of the slaves. Similarly, the property rights of owners of animals should not interfere with the rights of the animals.",Most animals whose meat is eaten have been the property of humans. Their property rights conflict with animal rights.,Not Divergent,Not Divergent
"Most people have no idea how to hunt, rear animals, or make the necessary tools. Based on this argument it would thus make no sense to say that such a person is “at the top of the food chain”.","We have used these superior capabilities to create advanced technology, thereby giving us tools that help us to hunt or rear animals. This places us at the top.",Divergent,Divergent
"Most people have no idea how to hunt, rear animals, or make the necessary tools. Based on this argument it would thus make no sense to say that such a person is “at the top of the food chain”.","Because of the structure of human societies with division of work and other principles, not every human needs those skills. This becomes even more the case the more advanced the technology gets.",Not Divergent,Not Divergent
"Research has examined animal cognition in mammals (e.g. primates, elephants, dogs, cats, horses, livestock etc.), birds (including parrots and pigeons), reptiles (lizards and snakes), fish and even invertebrates (including spiders and insects). Thus humans are not unique in having a developed brain.","What puts animals on a lower level in the food chain (and what maintains humans at the top) are the cognitive, motor and social capabilities of the human species.",Divergent,Divergent
